 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.9887686	0.0008414798	1.4822781e-05	4.8523943e-05	1.0601005e-05	8.158679e-06	0.00011782815	5.4078682e-06	9.6164995e-06	7.2922376e-05	9.229471e-06	3.2636408e-06	2.1454007e-05	2.8656388e-05	9.549251e-05	0.0005901482	2.3555405e-05	0.009330197
ò	0.96888083	0.012733462	0.00645567	0.0031636513	0.0020468342	0.0015177084	0.0013992917	0.00078798295	0.000826046	0.0004790755	0.00048189267	0.0006886724	0.00012195199	0.00011645689	0.000113148606	0.00017394921	3.1524382e-07	1.3178894e-05
t	0.9971834	0.0028151805	7.181667e-07	9.793467e-08	2.64304e-08	3.4397831e-09	6.359168e-08	9.775784e-10	7.4620027e-10	8.366636e-09	5.642185e-10	7.822007e-10	6.3196826e-10	6.4542294e-10	1.337716e-09	1.1484931e-08	1.4330721e-10	4.408912e-07
t	0.9989998	7.915085e-05	0.0004595315	4.7395697e-05	6.2607055e-06	4.7359754e-06	4.0623804e-06	1.1188339e-06	1.6666094e-06	9.614444e-07	6.753306e-07	3.890058e-07	1.8589844e-07	1.8659969e-07	9.363884e-07	6.9128073e-06	3.5217674e-08	0.00038606452
i	0.9999434	2.1595302e-07	2.6438158e-05	1.0284917e-05	1.6865217e-06	2.0274695e-06	4.3083665e-07	3.461041e-07	6.75433e-07	1.1035946e-07	1.8240684e-07	1.6035843e-07	7.2452946e-09	8.849025e-09	1.01368105e-08	6.2438836e-08	1.0492538e-11	1.39166195e-05
i	0.009436245	0.983844	0.0059701554	0.000427431	8.75401e-05	1.4853311e-05	0.00016903869	3.307509e-06	2.2465194e-06	2.0643758e-05	1.5009268e-06	2.8859804e-06	7.277921e-07	7.1605245e-07	5.331923e-07	2.7002902e-06	2.5587137e-09	1.5515154e-05
v	0.00013725787	0.9500389	0.049261685	0.00029938936	0.00015389007	3.263909e-05	4.419633e-05	8.313341e-06	3.858946e-06	6.7214814e-06	2.4049957e-06	9.375974e-06	5.3917347e-07	3.9557528e-07	1.3526017e-07	1.8195014e-07	1.9468511e-09	1.5026421e-07
ò	0.037241276	0.48161793	0.19331002	0.050960954	0.008630936	0.007807871	0.047668424	0.004556139	0.0070477617	0.020774497	0.0051651113	0.001996189	0.004415216	0.0047320924	0.01584315	0.105463274	7.4007796e-05	0.0026951286
e	8.067406e-06	0.5905228	0.40321192	0.00414904	0.001293561	0.00023126452	0.00022596781	9.629806e-05	4.5288652e-05	5.5961635e-05	3.5995592e-05	4.487378e-05	1.6588516e-05	1.1870597e-05	1.243117e-05	1.4620256e-05	4.9947985e-06	1.840245e-05
g	2.124729e-07	0.01855045	0.92140746	0.041169945	0.011517186	0.0033821915	0.0015035862	0.0008662283	0.00037672286	0.0003233178	0.00027832243	0.00053873484	4.602696e-05	2.1447966e-05	4.4301087e-06	4.0358454e-06	1.3814224e-07	9.572969e-06
h	0.0023478766	0.098858856	0.48527935	0.20560811	0.017683348	0.016432084	0.048106167	0.00672744	0.010916445	0.014277442	0.0058583445	0.0018963094	0.0025263361	0.0024280343	0.011048926	0.066362046	3.632003e-05	0.0036065632
è	0.50083643	0.005657377	0.10579398	0.28189737	0.01578259	0.01466334	0.0053689596	0.0039766566	0.007204524	0.0017947208	0.0029301045	0.0004981158	0.00070937583	0.0005463727	0.0030999703	0.009153128	7.46106e-05	0.04001235
n	6.13631e-08	0.0061165546	0.8898203	0.08591236	0.013865175	0.0019861013	0.0010304033	0.0005042343	0.00019196009	0.00014903473	0.0001419146	0.000135869	4.9653165e-05	2.0749867e-05	2.20508e-05	1.9386356e-05	1.1348734e-05	2.27894e-05
n	0.00037353538	0.0003852378	0.13287906	0.66731846	0.045161013	0.035652637	0.01066477	0.0106979525	0.019212265	0.0026884393	0.0077211624	0.00089571794	0.0025022055	0.0010630408	0.0112152295	0.014655595	0.00204237	0.03487131
o	0.00016204659	1.4394294e-05	0.008245105	0.7181934	0.06507859	0.057206545	0.055202294	0.014508592	0.039368466	0.013947223	0.014049734	0.0038901088	0.0012950308	0.0010832411	0.0018137709	0.0017149164	4.3010365e-05	0.004183547
m	1.1314339e-08	9.2960465e-07	0.031685524	0.6445734	0.15532365	0.07604377	0.043658353	0.014029733	0.009064236	0.007978014	0.0062693167	0.0101367915	0.00080478436	0.0002957958	2.941159e-05	1.698149e-05	2.704441e-06	8.6562126e-05
