 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.97466123	0.005383124	0.0007404906	4.469696e-05	0.0007585708	0.00016412615	0.0182477
t	0.96698874	0.03172572	0.00108191	1.757918e-05	0.0001508393	1.8362542e-06	3.335102e-05
e	0.99230933	0.0074071107	0.00022603934	3.5467073e-07	1.3005432e-05	2.0537898e-08	4.4127704e-05
k	0.04529175	0.9453724	0.009249861	2.6726334e-06	6.9415815e-05	1.9854573e-07	1.3684842e-05
a	0.019768503	0.9189165	0.031894777	0.0025061285	0.020824686	0.0010182101	0.005071161
m	0.00059559586	0.96351874	0.034845136	0.00028836683	0.0005196762	1.3470887e-05	0.00021911343
m	0.0032341036	0.97981	0.013635649	0.0008747658	0.0022381907	8.484984e-05	0.0001225772
è	0.96436924	0.03543756	9.0964626e-05	3.9588798e-07	3.7925938e-06	3.253476e-08	9.820156e-05
n	0.00062797253	0.97197074	0.023107937	0.0031045969	0.00039505315	0.00027763855	0.00051606324
i	0.012120884	0.7488002	0.097388275	0.01605397	0.0044613145	0.03261263	0.08856267
s	3.5088854e-07	0.03925445	0.92509186	0.02814315	0.005279038	0.00056198123	0.0016692395
t	0.0017360745	0.42021784	0.5635035	0.011974979	0.0018871239	0.00033943265	0.00034105455
o	0.00074928533	0.22940074	0.73754394	0.0074204053	0.004501667	0.0025962102	0.017787611
g	6.420412e-07	0.0011089946	0.5785709	0.37691706	0.032492466	0.0020075275	0.008902469
i	0.00037328294	0.13647541	0.37597445	0.19890298	0.25305802	0.013618652	0.021597244
a	1.8841448e-08	0.00027356678	0.18327573	0.5927607	0.19767801	0.0030413228	0.022970721
r	1.0897684e-07	1.1090273e-05	0.015854662	0.8949897	0.08132957	0.004416624	0.0033983067
d	0.00051537465	0.005395309	0.044333413	0.6707885	0.26449826	0.013263017	0.0012060297
ì	0.48276025	0.4548398	0.022674244	0.013135554	0.013031214	0.0008174089	0.012741579
n	4.2323495e-06	0.0040817615	0.069521695	0.30831796	0.22377177	0.31794676	0.07635581
o	5.0838124e-05	0.0019189594	0.029636655	0.041015215	0.31171784	0.13682865	0.4788319
s	3.0192787e-10	1.2341552e-08	0.00038983533	0.015167514	0.89191794	0.047339484	0.0451852
t	0.0016484385	8.338334e-05	0.008768519	0.15825127	0.7381961	0.07232258	0.020729685
o	0.00025889644	0.00024864014	0.010676027	0.0081371935	0.7692581	0.11022447	0.10119671
c	1.3131282e-08	3.3964135e-08	5.9436665e-05	0.011317722	0.7093613	0.17724986	0.10201169
ì	0.0023906797	0.17638291	0.04532888	0.1379629	0.55600905	0.012342374	0.06958321
p	6.3338734e-06	0.00019225314	0.0011082311	0.01024947	0.26226553	0.50070894	0.22546917
o	0.0008160706	0.012247989	0.009867733	0.014398019	0.7612881	0.033221323	0.16816068
</S>	3.4964802e-09	3.5291855e-08	3.0192354e-05	9.148814e-05	0.15706243	0.15742026	0.68539566
