 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.8704595	0.005760067	0.00021469544	8.99944e-06	4.6426227e-05	3.409994e-05	0.000933373	0.00025126833	0.0009693028	0.008955682	0.11236654
d	0.4171494	0.56949496	0.012267427	0.00013153128	0.000112977956	8.848126e-05	0.00068368297	2.3123048e-05	1.0592037e-05	3.4948906e-05	2.953085e-06
e	0.49434128	0.37202275	0.013331247	0.0018684242	0.0035303817	0.0031879519	0.025209924	0.0071377116	0.013469231	0.058572516	0.007328542
r	0.020953923	0.96273535	0.015438383	0.0006688053	9.232788e-05	6.621277e-05	3.45355e-05	2.490828e-06	1.3870143e-06	3.680001e-06	2.8484942e-06
f	0.33057007	0.66217345	0.005287691	0.00016254895	0.00017872783	0.00012163051	0.00095941353	0.00013449488	0.00013251168	0.00025307332	2.6302361e-05
ì	0.99952304	0.00039122158	9.339044e-06	1.332084e-06	3.7737374e-07	2.6087517e-07	7.516498e-07	8.873782e-08	2.5570696e-07	1.8268462e-06	7.157609e-05
m	0.00333679	0.96792656	0.026339777	0.0013353818	0.00061631587	0.00033202406	2.5160714e-05	5.180835e-06	9.149869e-06	2.8483402e-05	4.508425e-05
u	0.032063	0.47619498	0.16534318	0.018867295	0.0074783075	0.006915706	0.006385013	0.0006540513	0.0013263981	0.007000654	0.27777147
e	9.569021e-07	0.05258069	0.8625005	0.06272123	0.019033205	0.002448692	0.0005433251	3.0444604e-05	1.5052971e-05	3.9299473e-05	8.661239e-05
n	4.2981725e-07	0.0006995574	0.65176183	0.3134295	0.030819876	0.0022501806	0.0008422993	0.00012590911	1.9636887e-05	1.872161e-05	3.2079046e-05
è	0.0003368828	0.014374867	0.5842796	0.23533179	0.11464086	0.03970542	0.008733739	0.0019964436	0.00041183716	0.0001461983	4.2366402e-05
e	1.9937215e-06	0.016952356	0.12165528	0.22918105	0.5040721	0.12274316	0.0028663154	0.00036909452	0.00044899056	0.00077722274	0.00093238894
r	1.3604385e-08	8.8521165e-06	0.020338755	0.347463	0.5500477	0.0711687	0.009805968	0.0008912204	0.00010915983	7.8168734e-05	8.8482215e-05
t	0.00013320532	0.00084177277	0.028391957	0.019747613	0.39226067	0.10718692	0.39370918	0.024705464	0.014876573	0.014385997	0.0037606184
o	0.00823817	0.0009689096	0.0513052	0.034929324	0.2556171	0.019726202	0.5686032	0.015501216	0.0026670564	0.0029326559	0.03951095
m	5.9587637e-09	2.3847366e-07	0.0018214684	0.09174282	0.49563456	0.10096091	0.28374618	0.024409438	0.0008454683	0.00031014727	0.00052879803
è	8.9844034e-05	5.615854e-05	0.0008707912	0.0009920886	0.09319919	0.0540979	0.77762437	0.038167994	0.014216836	0.016742533	0.0039422894
n	5.224338e-08	2.6551628e-05	0.000293529	0.0024356456	0.16095549	0.70417345	0.11204611	0.010832454	0.003469919	0.002798944	0.002967852
a	1.2674573e-06	4.4743047e-06	5.9102098e-05	0.00017815558	0.021464206	0.045221917	0.7931335	0.090624824	0.013593458	0.008730894	0.02698823
a	7.6890716e-10	3.6904764e-09	3.5280273e-06	4.2562853e-05	0.0010133353	0.0045048464	0.28185812	0.6358465	0.060428627	0.008608961	0.0076935845
n	9.030973e-08	9.5799344e-08	4.7772005e-06	7.5076365e-05	0.0015155303	0.021397723	0.09545027	0.7898648	0.08329787	0.0043905755	0.004003374
k	4.5548197e-05	2.445615e-07	2.3942062e-05	0.00016560183	0.0015232224	0.012540439	0.27434614	0.591985	0.108211584	0.00927494	0.0018833984
ò	0.6941037	0.03917139	0.075485535	0.0081042675	0.010835343	0.011471157	0.10885622	0.015183176	0.006666764	0.021771526	0.008350866
r	1.3560674e-06	4.9722734e-05	0.00021518697	0.00044209202	0.007793223	0.09691147	0.3878576	0.30887938	0.114014484	0.052441195	0.031394225
a	4.0886875e-06	5.4179895e-06	1.9596075e-05	5.74161e-06	0.00017100765	0.0019904356	0.681476	0.21785398	0.027960142	0.03253719	0.037976466
e	8.092659e-11	4.0625076e-10	2.1107442e-07	4.5400387e-07	2.3238424e-06	2.9356392e-05	0.004558717	0.13566203	0.52896976	0.26057917	0.070197985
t	7.115079e-08	6.198217e-08	8.228247e-07	2.3548582e-06	1.360526e-05	0.0003359897	0.0024783046	0.22955933	0.6064064	0.10286728	0.05833578
t	4.689031e-06	8.899399e-09	4.0971122e-07	2.2462264e-06	1.6572407e-05	0.0001754718	0.012644469	0.27015954	0.58834916	0.11597232	0.012675044
ù	0.0006999801	0.00010656843	0.017761398	0.012333892	0.0042608758	0.0021586458	0.06564145	0.05557662	0.121372126	0.6292385	0.09084997
</S>	5.2182006e-08	1.2179504e-07	1.5169894e-06	2.0412272e-06	8.961072e-06	0.00024240962	0.00096657925	0.045892112	0.43821642	0.47448853	0.04018118
