 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.94387096	0.0021847228	0.006300567	5.077627e-05	0.00037601654	0.0016597235	0.0006486022	0.007062218	0.037846394
t	0.5064312	0.00042889398	0.4908514	0.0005343116	0.0014506916	0.0001303155	8.244103e-05	8.969635e-05	9.965295e-07
t	0.9886362	0.008073982	0.0032470585	2.9210458e-05	3.3910374e-06	1.1821448e-06	7.183052e-06	1.6663e-06	1.4511366e-07
è	0.960809	0.017480684	0.021675467	1.827796e-05	3.214765e-06	1.51552e-07	5.8281753e-06	3.0335823e-06	4.2984148e-06
d	0.0018024205	0.997216	0.000971666	8.381234e-06	1.224259e-06	1.4925683e-07	7.802407e-08	7.7255216e-08	3.944343e-08
e	0.782304	0.016108394	0.15992343	0.0023417673	0.00039168145	0.0010875029	0.0047057034	0.019962518	0.0131749865
c	2.4117116e-05	0.89012074	0.10715858	0.0025588465	0.00011540326	3.1846148e-06	6.6610355e-06	5.8740175e-06	6.709106e-06
i	0.008585286	0.00018376464	0.10176853	0.42758012	0.2750136	0.040164188	0.018148994	0.10961017	0.018945405
d	1.0318292e-05	0.87908816	0.10100208	0.01918336	0.0005670293	3.556589e-05	3.8684208e-05	4.1609852e-05	3.334879e-05
è	0.019309405	0.0015359417	0.95795214	0.015520371	0.0009834982	0.00037793998	0.0021465193	0.0020338735	0.00014022048
t	6.039669e-06	0.13938795	0.6906883	0.16211005	0.006005209	0.0012191442	0.00015260049	0.00023634674	0.00019436578
s	0.0006385091	0.018659566	0.7849982	0.13272245	0.012896848	0.009579441	0.007781935	0.0091571	0.023566008
a	0.00044191856	0.00036213858	0.9590005	0.0146737285	0.010203728	0.00024110831	0.0027546703	0.0015383406	0.01078372
m	1.5227638e-08	0.00019317068	0.0059052836	0.8925749	0.10034393	9.403252e-05	0.0006537392	5.46113e-05	0.00018033326
o	0.0011376668	2.630833e-06	0.37166443	0.30550787	0.13951433	0.03157164	0.025101	0.11609912	0.009401451
k	1.0435054e-09	1.8390438e-05	0.0007628657	0.8431782	0.15513702	0.00029308375	0.000411608	6.702295e-05	0.00013175425
a	0.0014367261	8.9532904e-07	0.021136146	0.20148385	0.4778592	0.07975482	0.05096603	0.16348378	0.0038785227
s	3.0710197e-09	4.623929e-05	0.0003816827	0.550876	0.44077036	0.0041390825	0.0028570797	0.0004153824	0.00051427016
ì	0.0027873078	0.00011092739	0.0067453235	0.71223694	0.235058	0.013185633	0.025602672	0.0030965111	0.0011766634
m	1.893791e-08	2.6258947e-05	0.0001510781	0.10247504	0.78930074	0.10218277	0.0032259934	0.0015842896	0.0010538396
m	0.00029131072	1.0129001e-05	0.010208668	0.11090641	0.6661092	0.15227789	0.011346259	0.008370636	0.040479396
e	0.0040926524	3.369781e-05	0.016215406	0.0035043156	0.8612994	0.055641785	0.024176555	0.007502606	0.027533574
r	1.9409299e-10	4.3164164e-08	4.6577547e-06	0.0037570929	0.7792469	0.07369284	0.13130556	0.0063649607	0.005627922
i	0.008154366	4.2379174e-06	0.00011495267	0.013247998	0.5216028	0.18434916	0.24355903	0.017598817	0.011368606
p	7.548984e-10	3.812304e-07	8.2603435e-07	0.0010355533	0.24319254	0.07302838	0.6645893	0.007910424	0.010242626
à	0.00039314054	8.710977e-09	1.5739755e-05	0.00071293797	0.1194426	0.47721937	0.28859216	0.108739875	0.004884291
m	1.10149216e-07	1.844851e-05	3.1169428e-05	0.0006933053	0.046335988	0.8343107	0.075682804	0.032401208	0.010526286
e	2.5253403e-05	7.7437926e-07	0.00022349316	0.0008506556	0.10103985	0.85848594	0.026789816	0.0067453124	0.005838915
s	6.541021e-10	2.8187127e-08	5.105522e-07	2.4909988e-05	0.006800527	0.029867226	0.68491733	0.19888909	0.07950041
t	0.00077249506	1.1646596e-07	2.369112e-06	2.580074e-05	0.007034459	0.023837399	0.9302269	0.028575452	0.009524978
i	0.00032372997	1.7234324e-05	8.055729e-05	0.000119588396	0.013508536	0.0430414	0.78384775	0.11651634	0.042544737
s	9.981901e-09	8.777524e-07	2.6503793e-07	4.7386543e-06	0.00041497912	0.0032452806	0.7238749	0.091502264	0.18095665
p	0.001467847	1.2767373e-07	1.2897382e-06	8.848629e-06	0.0010645061	0.010417457	0.9462665	0.035741188	0.00503224
i	0.4303136	3.1822547e-05	0.017674118	0.0033649087	0.031267107	0.014658429	0.42773214	0.070667066	0.004290965
à	5.112566e-09	4.153127e-07	5.7671514e-07	1.8741457e-05	0.0007820385	0.0036981436	0.45486256	0.39049757	0.15014
g	1.0377408e-06	5.587248e-05	8.0850015e-07	6.57803e-06	0.00015875368	0.010760612	0.24490339	0.5175295	0.22658339
g	0.0010566964	6.353794e-08	3.464062e-06	2.1206217e-05	0.0020215998	0.1437277	0.5086928	0.31143725	0.03303922
i	0.048694197	0.000108195636	0.0018152274	9.969674e-05	0.011392692	0.12620151	0.21621627	0.5646749	0.030797347
a	3.8944217e-09	1.2140103e-07	3.5241294e-07	3.2705664e-06	8.751685e-05	0.00022908399	0.052720495	0.7108878	0.23607127
</S>	8.4066306e-07	2.6807293e-05	8.388404e-07	1.8759545e-06	8.137484e-06	4.1808136e-05	0.050102614	0.20636624	0.74345076
