 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.7031615	0.0013765768	0.00028870226	0.00033718674	0.0020271356	0.0012606725	0.0010493044	0.023739973	0.26675907
o	0.99106675	0.008733872	7.9372025e-05	4.660317e-05	2.2045188e-05	1.681735e-05	4.992079e-06	1.4746478e-05	1.4725131e-05
f	0.8859166	0.11329965	0.0005184619	0.00023277637	2.031207e-05	5.3274707e-06	3.7677023e-07	5.0174167e-06	1.5043166e-06
à	0.595043	0.3093354	0.010981513	0.0041106367	0.015125155	0.0071088327	0.0049082083	0.046303593	0.0070836707
i	0.05015361	0.9260633	0.019842163	0.0017310817	0.0010817864	0.00013001947	6.805218e-05	0.0005001483	0.00042990493
e	0.00038796174	0.3459429	0.6302826	0.022292871	0.0006740591	0.00026453804	3.627615e-05	4.5225042e-05	7.356321e-05
e	0.00011061947	0.05215626	0.9097515	0.037251513	0.00030782656	0.00031638108	4.598741e-05	3.5968686e-05	2.4058332e-05
t	9.565858e-06	0.008827113	0.8968729	0.09322983	0.00057459687	0.00037879462	4.6160538e-05	3.930887e-05	2.1721964e-05
è	0.0014866794	0.017680248	0.69509196	0.26009494	0.020297054	0.0031003	0.0012870334	0.0006108018	0.00035102066
l	0.00018216965	0.20469163	0.36230403	0.27745268	0.14031002	0.004235434	0.0022853715	0.0052024834	0.0033362117
i	0.007571816	0.3952085	0.022724003	0.038850576	0.1198091	0.0019624033	0.0004362256	0.010786852	0.4026506
f	2.9589035e-07	0.0011201685	0.056371834	0.3399308	0.58246416	0.01636086	0.0011647743	0.0021549838	0.00043212977
a	0.0010839093	0.20536771	0.024700655	0.08170091	0.5867505	0.03640794	0.016876027	0.04107322	0.0060391584
m	6.572132e-07	0.00043050956	0.018877042	0.40648714	0.52626127	0.041068	0.0029390769	0.002838747	0.0010976058
è	0.00080798496	0.031720277	0.006641637	0.15571326	0.7397435	0.044318993	0.010538538	0.0094454875	0.0010703633
n	8.326462e-06	0.00064568594	0.0010608387	0.059292864	0.872623	0.030495346	0.01008777	0.023037918	0.0027482584
o	4.1973717e-06	0.00010352462	0.000246673	0.03543216	0.6475972	0.13501991	0.046405	0.067747794	0.06744368
s	2.1660274e-10	2.8523055e-09	1.5959844e-05	0.0027102488	0.013351347	0.9103109	0.06340647	0.0065798056	0.0036252495
ù	0.00012700327	2.1592026e-05	0.00014812588	0.035933662	0.21426891	0.64592785	0.07466688	0.022279602	0.0066264383
b	3.592678e-08	8.551082e-06	8.2156286e-05	0.001025049	0.42617574	0.25997955	0.13370831	0.17080154	0.008219105
i	2.9648677e-06	0.0005283236	8.278775e-05	0.005200095	0.88510513	0.06732453	0.0024698784	0.014917423	0.024368914
t	7.155098e-10	1.6132024e-08	3.624455e-06	8.981976e-05	0.0015794754	0.3870001	0.49524724	0.044525474	0.07155418
o	2.308233e-05	1.5797475e-07	1.6145806e-06	0.0001239285	0.0015729588	0.63135886	0.32973045	0.009794883	0.027394066
è	1.2075547e-08	3.0753686e-09	1.2392933e-06	7.978235e-06	0.00018625725	0.11190981	0.654547	0.17314476	0.060202956
p	1.2374433e-07	6.3477025e-08	2.8853783e-06	1.763636e-05	0.0022028554	0.11799472	0.45506573	0.4137987	0.010917312
r	6.7519463e-06	0.00023964098	3.3755838e-05	0.00026525458	0.0865298	0.27420163	0.16252112	0.42808333	0.048118617
è	0.00097644713	0.00037664245	4.7849768e-05	0.00038648746	0.0058643096	0.19181497	0.30103725	0.379387	0.12010903
s	1.1838205e-08	1.1165184e-06	1.2798536e-05	4.7712274e-05	0.00034489512	0.02941673	0.39522764	0.4003384	0.17461067
t	2.0783158e-07	1.7771135e-05	9.572154e-06	0.00012037626	0.0107183885	0.17765886	0.16090433	0.3848444	0.26572606
o	4.1790432e-08	7.2896883e-06	1.1657285e-06	9.754327e-06	0.00036171474	0.01254121	0.032618456	0.20265944	0.7518009
</S>	3.774801e-09	9.418634e-10	1.1556351e-07	5.3511957e-07	3.900845e-07	0.0019872598	0.08370392	0.03576077	0.8785471
