 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.76899225	0.027882459	0.005093935	0.00081780995	0.00032517608	0.0032662505	0.0014169764	3.5515695e-05	0.0025781163	0.027267743	0.16232374
n	0.8730968	0.06287358	0.056984723	0.0032714913	0.00022483502	0.0034941244	1.8016011e-05	7.761962e-08	1.6137026e-05	1.9120856e-05	1.0919331e-06
è	0.91660774	0.079266615	0.003894522	0.00015091595	2.1001446e-05	4.9222e-05	1.9811907e-06	2.0622421e-07	5.075448e-06	2.3682323e-06	3.6218407e-07
r	0.037956934	0.94399655	0.017821455	0.00019181277	9.932394e-06	1.4339988e-05	1.8482956e-06	1.5049793e-07	1.1831642e-06	2.5739378e-06	3.217057e-06
k	0.126232	0.73449534	0.06402972	0.0067498786	0.0017797202	0.00042572067	7.8042685e-05	0.00010604698	0.00059881964	0.0019471406	0.06355757
e	0.0005869483	0.9192329	0.06815015	0.0006915206	0.00040986482	1.391148e-05	4.1679596e-06	3.8390834e-05	9.361083e-06	1.3936086e-05	0.01084882
s	6.513645e-05	0.7979133	0.2004815	0.001337247	9.796509e-05	7.001262e-05	3.5021503e-06	5.675239e-08	1.6498037e-06	6.5279514e-06	2.307565e-05
e	0.0002871299	0.05130077	0.94062865	0.0018761223	0.00505074	0.00036440248	5.344819e-05	2.8553995e-05	0.0001036911	4.0600484e-05	0.00026581046
k	4.4892055e-09	0.003614336	0.95229936	0.022854213	0.019929284	0.0011290999	9.36229e-05	1.7185097e-05	2.180501e-05	1.3748195e-05	2.7334356e-05
a	0.0001454079	0.0044437842	0.22372898	0.6329151	0.06645626	0.021583995	0.0038559365	0.0061038905	0.012407354	0.01968113	0.0086782
i	1.2938733e-08	0.0013146877	0.6338176	0.14666171	0.21077165	0.0064717648	0.00046591906	0.00010456923	0.00011132569	7.5012445e-05	0.00020570892
m	9.596077e-09	0.00059212884	0.09696893	0.41069093	0.46529195	0.023508154	0.0016451412	0.00087406504	0.00020265371	9.855538e-05	0.00012755729
è	4.4890374e-05	6.569255e-05	0.0072709825	0.8096846	0.10126874	0.060280647	0.0049456544	0.0022254777	0.008216637	0.0055829533	0.0004137716
r	1.10090205e-07	0.00016458043	0.00848313	0.762683	0.21688206	0.0085452655	0.0018157449	0.000992784	0.0001321276	0.00010863981	0.00019268357
i	1.2260026e-06	0.0071489736	0.08461452	0.48395407	0.18172225	0.086380444	0.01013004	0.0015056661	0.0025908789	0.0026548465	0.13929714
è	3.9360685e-12	2.740188e-08	2.626148e-05	0.0032662468	0.65782344	0.3194421	0.018012255	0.00045303535	0.0006848189	9.460541e-05	0.00019729386
s	7.48876e-09	8.910828e-06	0.00010863503	0.2624892	0.40793893	0.22265212	0.088299535	0.015540955	0.001334309	0.00090943644	0.00071807037
s	2.8016705e-06	4.36516e-05	0.0019826817	0.13128835	0.54808116	0.2282543	0.04637718	0.0068605146	0.0061546066	0.0026036445	0.028351076
u	7.3735045e-08	7.426034e-05	0.0013985711	0.00021462259	0.01461858	0.9269389	0.044918686	0.00016383543	0.0044036624	0.00082416565	0.006444612
m	9.890259e-12	4.0606505e-08	2.4628644e-06	7.514172e-05	0.057378996	0.3383626	0.5481916	0.018408546	0.027013587	0.004670904	0.00589615
u	1.3923803e-07	4.3248212e-07	8.874054e-06	0.004162561	0.021831762	0.8772841	0.085762314	0.0028586825	0.0060359775	0.0010252695	0.0010299088
a	3.1751747e-11	4.7413113e-08	3.999051e-06	6.785436e-05	0.026537431	0.16605029	0.70063597	0.02482619	0.062052425	0.010196089	0.0096296845
v	1.4033515e-09	1.2238401e-06	5.107199e-06	2.6396086e-05	0.0018498487	0.009437557	0.502253	0.40556479	0.054596413	0.022241391	0.0040243277
ò	1.20695295e-05	1.421193e-07	1.6320039e-06	0.0037088136	0.004286789	0.10293657	0.5298074	0.09657069	0.13403003	0.12310971	0.005536128
r	4.8833222e-08	2.956596e-06	3.359113e-05	0.0020867495	0.005004477	0.013848298	0.7062898	0.10786002	0.1015896	0.047298316	0.01598609
a	3.197574e-08	6.279673e-05	0.0003315606	0.00047556384	0.0017584532	0.20392904	0.66722137	0.0048934906	0.048902366	0.025019107	0.047406256
s	1.3014608e-11	1.916343e-09	1.1256021e-07	5.1117013e-07	0.00010478313	0.0051249983	0.08508261	0.010060906	0.63224596	0.1904481	0.076932
o	9.753056e-06	5.617618e-06	1.00933485e-05	5.5054734e-05	0.00037519907	0.017351594	0.25717333	0.047683544	0.5549533	0.09106911	0.03131339
t	1.1056392e-11	2.1279443e-09	4.0880696e-08	1.4869435e-07	2.0375152e-05	0.000115191484	0.014950374	0.03350765	0.5624146	0.32659045	0.062401146
o	1.5978893e-07	4.411224e-07	8.673786e-07	5.1081115e-06	0.000114488204	0.0009981055	0.07055377	0.11297372	0.6544278	0.13868296	0.022242526
