 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.91385734	0.0038141788	0.0001996518	8.3743165e-05	8.373319e-05	0.00010171419	2.1249103e-05	0.000940389	0.001707797	0.07919021
t	0.98624367	0.0137561755	6.013927e-08	1.582672e-09	3.9897705e-10	3.0822428e-11	1.9262779e-11	1.5743555e-10	6.145822e-11	3.5052003e-10
s	0.71936363	0.24148402	0.014009262	0.0023100837	0.00058247533	0.0001548042	0.0008785076	0.0011677275	0.0011168364	0.018932654
e	0.80142206	0.16487427	0.021572491	0.005513916	0.0010974702	0.0001585253	0.0016001939	0.00063744717	0.00049559126	0.0026280384
r	0.6122923	0.38685644	0.0007944101	4.0002287e-05	5.978823e-06	3.761112e-07	1.18702886e-07	7.899219e-07	7.87774e-07	8.854011e-06
e	0.489191	0.45305377	0.044210434	0.0036313494	0.0010678867	0.0004170589	0.000624569	0.0028594432	0.0027251956	0.0022193359
k	0.01629217	0.96408826	0.018919528	0.00061177375	7.120614e-05	7.4778945e-06	1.2393772e-06	1.82355e-06	1.0425211e-06	5.5247283e-06
a	0.068538114	0.65708613	0.2095818	0.014828426	0.00442347	0.0029450338	0.0028479968	0.014061972	0.021972597	0.003714495
k	0.0007104201	0.6995595	0.28547704	0.013217443	0.0008857812	0.000104655985	1.8853003e-05	6.021812e-06	3.489451e-06	1.6757018e-05
à	0.07251784	0.57132775	0.3156223	0.027198058	0.0037504262	0.0015287437	0.0015405323	0.002688019	0.0034570552	0.00036931547
n	0.0019617162	0.19093594	0.7528782	0.040759403	0.0061835847	0.0036167405	0.0026080955	0.0001662622	0.0005703837	0.00031962962
n	0.115634695	0.115036465	0.33878243	0.15971705	0.03901173	0.03547544	0.02260969	0.013813925	0.06591904	0.09399951
i	0.00696756	0.050083555	0.3568597	0.4773883	0.084245384	0.008044531	0.0012332276	0.0037044631	0.002620351	0.008852972
t	8.0572715e-07	0.00021018401	0.10248515	0.7857135	0.10699591	0.0039821058	0.00020065368	0.00012605598	1.584501e-05	0.00026972377
s	0.00032765782	0.006091503	0.21759483	0.72164065	0.048813656	0.0035172554	0.0013366021	0.00046363502	0.00012617782	8.806566e-05
ì	0.01583947	0.11073604	0.0427471	0.692717	0.12815818	0.0031810587	0.00041231865	0.00038939345	0.00038774792	0.0054317145
c	2.6603607e-07	4.1522853e-05	0.04281567	0.5353958	0.37175244	0.044295315	0.0043566464	0.00053976575	0.00029899433	0.0005035649
h	0.09619277	0.19731565	0.16466625	0.22596395	0.070662625	0.014621128	0.026334675	0.02729028	0.0555693	0.1213834
r	0.5991805	0.011770835	0.008832094	0.1328344	0.15573408	0.027810825	0.0011792573	0.006489325	0.0043258904	0.05184276
a	1.9653493e-05	0.00017466456	0.003959322	0.13796505	0.75296307	0.07750868	0.008570408	0.0047433292	0.0048333323	0.009262491
c	1.8329754e-07	1.5277236e-06	0.000106860505	0.037731774	0.805047	0.13656776	0.009198788	0.0074146683	0.00038127077	0.0035502014
e	0.0017881005	0.018273467	0.061751567	0.13402563	0.13796501	0.07031598	0.06140377	0.09921352	0.2523541	0.16290887
e	1.3809318e-05	9.432898e-05	0.0026284123	0.033783957	0.39054883	0.3996385	0.12382171	0.026209459	0.006270145	0.016990734
n	2.6653008e-06	5.366258e-06	8.690354e-05	0.0047139227	0.2797253	0.46495807	0.17783917	0.06081136	0.0033965383	0.008460747
ì	0.0016209781	9.729305e-05	0.00014945815	0.0013929072	0.036641445	0.1347132	0.71612126	0.08903859	0.019206828	0.0010180615
c	9.715419e-07	4.9390806e-06	8.335414e-05	0.0001754974	0.006889498	0.13866983	0.7054126	0.065182194	0.07505351	0.008527628
h	0.5778932	0.29022145	0.014239233	0.016687805	0.0032976416	0.00046112406	0.0007861003	0.0007884349	0.0015445655	0.09408053
e	0.10165856	0.0011100147	0.00011684076	0.00061200565	0.015572181	0.07254866	0.0062367036	0.6296268	0.040319476	0.13219874
n	4.8757215e-07	7.7038993e-07	5.5045975e-06	0.00013082162	0.0060854587	0.02193438	0.036633927	0.54576606	0.14632936	0.24311318
a	0.0051158173	4.2578904e-05	5.1049706e-06	5.116832e-05	0.0026581571	0.016419215	0.030510616	0.75530344	0.09508237	0.094811514
n	1.5223326e-06	8.0162255e-07	2.1195688e-06	9.891785e-06	0.00020017137	0.0031967184	0.026839986	0.33990362	0.19280215	0.43704298
a	0.0005932271	4.3394734e-06	3.215846e-06	2.3621733e-05	0.0006782517	0.007857064	0.15117164	0.5024116	0.32166293	0.015594134
t	1.446785e-07	3.179082e-07	1.2094995e-05	6.343032e-05	0.0012375634	0.008979499	0.055313893	0.14057402	0.607506	0.18631302
è	5.366637e-05	1.9970762e-06	5.6920544e-06	5.0053433e-05	0.00064911955	0.00476855	0.10946526	0.31390545	0.55413145	0.016968844
t	7.531428e-05	0.00014876675	9.2447255e-05	3.578508e-05	0.00024274169	0.0018200707	0.024740683	0.022054084	0.8841686	0.06662155
s	4.3879722e-06	2.9601447e-06	3.1707996e-06	9.775491e-06	0.0001740015	0.004184907	0.01381603	0.65957993	0.29549584	0.026729042
i	0.00016428276	6.3662173e-06	3.4362267e-06	1.1335543e-05	0.000111185785	0.00049954106	0.0003744877	0.3066802	0.122368485	0.5697807
</S>	8.5729106e-08	7.9945366e-08	2.0377301e-07	2.5753882e-06	7.725748e-06	8.884618e-06	8.133775e-05	0.008776075	0.05441315	0.9367099
