 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.8716424	0.00069381174	0.0034839017	0.0002430436	0.0005377797	0.006314707	0.015203038	0.10188132
m	0.901602	0.053993296	0.04371026	0.00022302692	1.6772048e-05	0.00042924387	2.457423e-05	8.4212064e-07
a	0.2639116	0.044398695	0.29023048	0.011149378	0.009586263	0.26736003	0.101731256	0.011632308
r	0.011324939	0.96987647	0.018488927	0.00022325917	1.446382e-05	6.293819e-05	5.1921143e-06	3.8267676e-06
a	0.9637937	0.0159325	0.016181657	0.00016053693	3.7113532e-05	0.003767258	8.2869905e-05	4.4333385e-05
n	0.00036921696	0.9970842	0.0024347333	9.753791e-05	6.970464e-06	4.9598834e-06	3.698363e-07	1.8937649e-06
g	0.055355694	0.93735474	0.0071066697	0.00011493935	1.756202e-05	4.801512e-05	1.1042682e-06	1.2932852e-06
i	0.99821585	0.00088113616	0.0007080627	6.3883335e-06	3.4884538e-06	0.00011803409	5.776527e-06	6.1187995e-05
à	3.1012014e-06	0.94839543	0.04828433	0.0031164375	0.00013688683	3.2066775e-05	1.8265931e-06	2.9797025e-05
n	3.3073406e-06	0.66920537	0.32776967	0.0019565448	0.0009523161	3.903053e-05	5.668606e-05	1.7066142e-05
e	0.010195376	0.22162491	0.72824174	0.012547059	0.015573204	0.0040769377	0.0017294643	0.00601129
è	1.3978796e-08	0.062097494	0.689708	0.24555069	0.0021776212	0.00018910825	1.7431628e-05	0.00025959197
n	9.1895224e-08	0.028150208	0.9485206	0.019807138	0.0033647781	3.2066848e-05	0.000105696694	1.9320967e-05
e	2.1844993e-05	0.017537942	0.92904866	0.030109335	0.01625482	0.002512663	0.0015385023	0.0029761808
s	2.1434918e-09	0.0007094617	0.10532659	0.88531506	0.008116154	0.00029097873	2.0885695e-05	0.00022090731
e	7.8750134e-05	0.011707648	0.8169095	0.15192308	0.012463249	0.0060754437	0.00031786846	0.00052457
g	1.0109131e-09	0.00047402157	0.032298103	0.9375158	0.028512545	0.0008613541	2.784861e-05	0.00031034902
i	0.00040299553	0.0020902876	0.6897138	0.07904784	0.022124056	0.20003471	0.004295468	0.0022908591
r	5.786223e-09	0.0002474246	0.021181725	0.89390546	0.08182837	0.0019082088	5.1622606e-05	0.0008772357
è	0.0050538215	0.004147553	0.4304637	0.40935895	0.08416311	0.06385367	0.0010629614	0.0018962659
t	2.2387878e-08	0.00019776785	0.035431914	0.34437394	0.6152519	0.0024609168	0.001779142	0.00050442346
s	5.2313374e-07	6.6100096e-05	0.01358917	0.7670614	0.13168502	0.03949597	0.0024176603	0.04568412
i	1.7290606e-05	1.6172462e-05	0.001550354	0.6485899	0.035210446	0.10000658	0.0012604594	0.2133488
d	3.4860184e-10	1.8122407e-07	1.117059e-05	0.6859046	0.2804431	0.013437482	0.008623423	0.011580001
ò	0.00020037928	8.197322e-06	0.026844965	0.12163098	0.32549065	0.49598017	0.017059952	0.0127846915
p	8.243098e-09	1.3949765e-05	0.00022985911	0.010799326	0.9679826	0.016073862	0.0033236044	0.0015767409
u	4.2117317e-05	0.00019915076	0.012611077	0.047127143	0.19218437	0.5670376	0.07441754	0.10638106
e	5.66934e-10	3.7611022e-07	3.2183254e-06	0.013772368	0.36926344	0.43576953	0.06016152	0.12102951
m	1.7706188e-07	2.3039208e-06	3.968461e-06	0.013896721	0.38436532	0.2591721	0.23701954	0.10553981
a	1.814173e-05	4.346703e-07	0.00047608188	0.0020826475	0.112007454	0.85642415	0.0257173	0.0032738093
r	4.5097983e-09	3.3453928e-06	1.0069537e-05	0.005342893	0.12013441	0.5523109	0.056935556	0.26526284
è	0.0017392852	2.8758273e-05	0.00020400189	0.00093924045	0.027501019	0.9485251	0.016350435	0.0047121756
i	3.289542e-08	2.0035646e-05	6.0414077e-05	0.00074155163	0.2832051	0.33628422	0.34246093	0.03722769
</S>	3.381545e-09	2.877248e-08	5.0627857e-08	0.0002942698	0.0028221384	0.041520912	0.3990318	0.55633086
