 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.033482384	0.77655977	0.004332095	0.0027821716	7.073853e-05	5.0036764e-05	0.00019416686	0.00013839817	0.0005114937	0.010012408	0.00079188915	0.0013145162	0.022654422	0.0032912462	0.010721543	0.13309285
k	0.08382377	0.85718644	0.04327808	0.015442044	6.381657e-05	7.037653e-05	4.4748896e-05	1.6801318e-05	4.171318e-05	2.8785538e-05	8.87624e-07	2.140337e-07	1.4911377e-06	4.2246964e-07	1.9887031e-07	2.3911866e-07
è	0.19950107	0.78479856	0.0041604596	0.0022447756	0.00025305303	0.00015645522	0.00030812138	0.0002581792	0.00038823453	0.0036197999	0.00036966527	0.00014025345	0.002356244	0.00081787	0.00039176413	0.00023551263
c	0.0009997336	0.9525871	0.042991757	0.003337687	3.303151e-05	1.6393236e-05	9.848779e-06	2.8258962e-06	5.246734e-06	7.507948e-06	6.5706655e-07	7.2925036e-07	2.3979687e-06	6.510691e-07	1.1622357e-06	3.2924747e-06
c	0.02128612	0.19068342	0.053047385	0.21459775	0.08028484	0.007758784	0.0028002302	0.0014793396	0.00014725873	0.00077338365	0.00011223455	3.867667e-05	0.00082494365	0.00026879847	0.00068698707	0.42520976
i	0.026041588	0.40286717	0.026911048	0.27345622	0.08876505	0.017486338	0.004102224	0.0019345018	0.00020527812	0.0002892974	8.6398526e-05	6.0274837e-05	0.00024133768	4.891849e-05	0.00016115546	0.15734312
a	0.0060375477	0.91119015	0.07611075	0.006537382	4.667905e-05	1.1476958e-05	8.301636e-06	1.6358649e-06	3.77926e-06	1.6935272e-05	2.0852721e-07	2.484708e-07	3.9233864e-06	2.1416601e-07	6.037337e-07	3.009386e-05
a	1.1887994e-07	0.0033491808	0.6843901	0.23167549	0.05485435	0.02024771	0.0034460735	0.0014538636	0.00052108074	3.6166704e-05	1.2218521e-05	4.5556367e-06	1.2975357e-06	1.1613279e-06	4.0719078e-07	6.22192e-06
r	7.803708e-09	8.331568e-05	0.22157317	0.1907155	0.31770706	0.24143384	0.017114567	0.009582478	0.0016721002	3.0075047e-05	5.0296672e-05	2.1511529e-05	1.8631231e-06	3.1461423e-06	1.0930864e-06	9.976741e-06
è	0.00020891933	0.014610056	0.7377799	0.14787689	0.06822197	0.007777074	0.014524686	0.005011803	0.0017053247	0.00083041884	0.00070113584	0.000107098975	0.00010850817	0.00043063855	7.619076e-05	2.9338906e-05
t	4.2925734e-07	0.00087763846	0.6383017	0.1924502	0.15573339	0.0077777486	0.004204154	0.00023741885	0.00019605875	0.00010266403	2.4309451e-05	3.1569965e-05	1.8332245e-05	8.679912e-06	1.4673084e-05	2.1044758e-05
