 	avete	cucinato	le	verdure	</S>
e	0.85770535	0.022901978	0.019146154	0.00034896325	0.099897504
m	0.8377317	0.14734076	0.014906726	1.7257975e-06	1.9114801e-05
a	0.20356697	0.25829566	0.35491514	0.0040480024	0.17917426
r	0.0030982543	0.88489544	0.1057554	0.00017135538	0.006079585
è	0.20679751	0.5908623	0.20205155	3.8641487e-05	0.00025006966
s	0.015277422	0.86342514	0.0641996	0.014795465	0.042302366
s	0.06924141	0.5301502	0.374682	0.0008141149	0.025112323
a	0.0044059884	0.10817528	0.80455136	0.0003648078	0.08250257
t	2.2644517e-06	0.033215415	0.3395363	0.004535331	0.6227107
o	0.00010993724	0.055685055	0.94054407	9.404165e-05	0.0035669245
t	9.336841e-08	0.0019314274	0.28310254	0.025707781	0.68925816
a	2.4668836e-05	0.03545525	0.960089	0.0014721385	0.002958766
l	8.550154e-09	0.00017591393	0.117968075	0.026716422	0.85513955
à	0.04934993	0.08950803	0.85815775	0.0021145253	0.00086979376
c	1.50216365e-05	0.0027734751	0.043172695	0.8462684	0.10777033
h	0.7260531	0.14490937	0.12588996	2.4533134e-05	0.003123028
a	0.00019017853	0.0042791744	0.9780091	6.181063e-05	0.017459689
n	1.3989061e-08	2.8766734e-05	0.053645644	0.36597854	0.580347
a	0.00041611283	0.002445366	0.61121684	0.22663283	0.15928893
</S>	3.538029e-09	1.2296745e-06	0.00040406492	0.020844536	0.9787501
