 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.9803003	0.00022324755	1.3472509e-06	1.3182583e-05	5.74773e-06	6.9924594e-05	0.0020986302	0.017287692
ò	0.9957833	0.0033144392	0.00011877072	2.01407e-05	0.00021503358	0.00028471785	0.00024296953	2.0765969e-05
t	0.9983639	0.0016278386	5.562587e-08	4.1748773e-09	3.1157654e-09	2.3796051e-08	1.6437034e-06	6.587894e-06
t	0.99764735	0.00021322227	1.6113283e-05	5.029313e-07	7.942839e-07	2.779487e-06	5.800851e-05	0.0020612762
i	0.9999461	2.5877007e-06	4.220043e-06	2.1857027e-09	2.2566717e-09	5.9561622e-09	2.0702088e-07	4.6902027e-05
ì	0.005019919	0.993802	0.00053376635	3.141105e-06	1.0551548e-06	9.125907e-06	0.00034231276	0.00028865415
r	3.928279e-05	0.99754804	0.0023283397	1.939246e-05	9.126377e-06	1.0865224e-05	3.4553428e-05	1.0403941e-05
t	0.7767231	0.1107878	0.018290259	0.00015711859	0.00041559688	0.0013025582	0.011914485	0.080409184
e	0.9927483	8.119747e-05	0.0003727625	8.5345914e-07	1.947485e-07	8.85712e-07	2.5247677e-05	0.0067704907
o	1.0885545e-06	0.24779135	0.7485167	0.00077962235	4.7601123e-05	0.0001203511	0.0013876908	0.0013555462
G	8.3982115e-08	0.0054450603	0.9943224	0.00019701631	9.786019e-06	8.951342e-06	1.1027856e-05	5.6460785e-06
i	0.049628712	0.08461727	0.045768254	0.011679092	0.010159157	0.031560782	0.6515828	0.11500394
o	1.9587233e-06	0.035481263	0.9112273	0.027941128	0.0041423407	0.0030193217	0.012988268	0.005198358
v	1.2612447e-08	0.00040635417	0.99442875	0.0047134943	0.00022071265	9.0475216e-05	0.000106129904	3.4153574e-05
à	0.011387476	0.07441358	0.54011077	0.06063192	0.040005744	0.10436904	0.16669618	0.0023852722
n	3.4558802e-06	0.0046527595	0.08741502	0.716959	0.13989878	0.031085119	0.0137909185	0.0061948826
n	0.00063692447	0.000362887	0.12909153	0.25779158	0.054386057	0.12899478	0.062492102	0.36624417
i	0.0001670505	7.870438e-05	0.09900484	0.2204348	0.014259698	0.050335273	0.13788702	0.47783267
e	2.0944764e-09	2.6267892e-07	0.037198108	0.94285136	0.010392613	0.0062086103	0.0008499349	0.0024990304
A	2.9687474e-08	2.0363568e-06	0.019639777	0.94795537	0.022857722	0.008756884	0.0004302888	0.00035791055
n	3.1641957e-08	2.7464477e-05	0.00045812392	0.5892526	0.30985358	0.07821612	0.016981887	0.0052101533
n	4.554115e-06	8.733571e-06	0.0020578871	0.41412246	0.253767	0.2687419	0.025176518	0.036120936
a	1.9569085e-05	5.8881183e-06	0.00073214696	0.26259694	0.10123763	0.27695283	0.1436683	0.21478668
g	2.3424502e-09	3.5084838e-08	0.00024232666	0.48921165	0.18214454	0.28041187	0.016846789	0.031142822
i	0.0018500738	2.9441784e-05	0.001197029	0.13202323	0.2829378	0.33555537	0.2026778	0.04372926
à	1.5702089e-08	2.5562103e-06	9.932487e-05	0.01790595	0.16433327	0.3558998	0.36605293	0.09570614
ì	2.5523917e-08	2.4158212e-06	6.9911634e-06	0.013804348	0.3038505	0.54501146	0.123576865	0.013747395
c	1.5097147e-07	3.1400546e-06	4.5434986e-06	0.0073813465	0.18762316	0.56013125	0.21270183	0.03215459
h	0.87305325	0.003298218	0.12124527	2.2361979e-05	3.0452604e-05	3.0264386e-05	9.838474e-05	0.0022218078
e	0.00041715888	2.4077704e-06	1.0724419e-05	0.0002404003	0.00082032254	0.034010638	0.7029146	0.26158372
p	1.4303536e-08	2.6977405e-08	4.0630457e-06	6.023367e-05	0.0010940626	0.03458396	0.55304533	0.41121227
l	0.0664904	9.878078e-06	8.0612575e-05	0.0004608899	0.021885708	0.5155093	0.3057819	0.089781255
ò	0.9538166	5.4911303e-05	0.00027471708	2.3386609e-05	0.00012480206	0.003535485	0.031948637	0.010221522
s	1.2229909e-06	0.00019087398	2.2954462e-05	0.00041256705	0.017862635	0.13842498	0.71814877	0.12493596
o	9.23987e-06	2.3741245e-06	1.5374273e-05	0.00020867267	0.0019046399	0.071205884	0.73393655	0.19271722
n	1.9621127e-09	1.3747072e-08	9.301699e-07	5.137952e-06	0.00010731399	0.004407729	0.49489138	0.5005875
t	0.002735702	9.734289e-07	3.4921654e-06	4.814666e-05	0.001446829	0.12189528	0.46656534	0.4073042
a	0.0017274925	2.2124325e-06	1.6048773e-05	3.3673485e-05	0.00017210816	0.013174204	0.5197354	0.46513882
</S>	7.054021e-09	3.6815049e-09	6.68176e-07	2.2895989e-05	0.00019322758	0.010892151	0.20483896	0.784052
