 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.66688037	0.0061876597	0.0073904544	0.0013601042	0.014502675	0.0066933273	0.023751993	0.0011641413	0.27206925
ò	0.9356418	0.042993367	0.01752925	0.0012158995	0.001760412	0.00028627767	0.00043709498	2.0095056e-05	0.000115897084
z	0.9966221	0.0033485359	2.858263e-05	1.3003242e-07	2.557697e-07	3.0146072e-08	4.0910113e-08	3.022031e-10	3.5070303e-07
i	0.011769867	0.7144217	0.017877199	0.0020622273	0.00075584144	0.00036413493	0.0033219384	0.0006162022	0.24881083
m	0.09402269	0.8887033	0.017079113	0.00010136473	4.4133598e-05	1.0170892e-05	4.8843076e-06	2.4743542e-08	3.4351746e-05
i	0.0010731369	0.37231573	0.54915726	0.018877415	0.0115118995	0.005287006	0.024698326	0.0017893064	0.015289988
n	0.00044681213	0.72384304	0.27266157	0.0027813043	0.00011714447	6.152756e-05	1.7197335e-05	6.753929e-07	7.07293e-05
o	0.024076167	0.34719634	0.6120705	0.015868342	0.00018068601	0.0002527002	0.00015476428	7.46745e-05	0.00012585823
m	9.938568e-06	0.01255257	0.9612094	0.023506315	0.0020759932	0.00045679498	2.450991e-05	5.3729823e-06	0.0001591072
i	5.6557965e-05	0.03116726	0.9019933	0.020737339	0.022780636	0.004440258	0.01647392	0.000955488	0.001395193
l	1.7770213e-05	0.015302406	0.8093525	0.16150051	0.011985646	0.00097511953	0.0001882131	1.3795549e-05	0.00066403137
ì	0.0058553	0.06291759	0.8597054	0.05998378	0.0055107237	0.0010684017	0.003551116	0.00067664374	0.00073115726
s	0.00016626647	0.02072132	0.45601287	0.4987866	0.011771745	0.004241326	0.0032154182	0.0019840018	0.003100377
i	0.0002834222	0.004650421	0.47443587	0.22062391	0.031129936	0.011581239	0.03602897	0.054567773	0.16669847
a	4.534986e-09	4.325276e-07	0.028054802	0.79867667	0.16015029	0.011803883	0.00036538157	0.000103861435	0.00084468146
t	7.067858e-07	4.7557023e-06	0.005141739	0.6124994	0.36579138	0.014979311	7.608108e-05	0.00020394013	0.0013027464
ù	6.0247345e-05	2.6571033e-05	0.021122562	0.8868414	0.07205663	0.009931722	0.0025079984	0.007053362	0.0003994708
t	4.2595126e-05	0.0007378096	0.0036721625	0.47851276	0.33073074	0.08324781	0.046583105	0.02759261	0.028880408
t	9.872637e-06	1.0291562e-05	0.0017569066	0.3909839	0.33848357	0.034081426	0.034671277	0.1801512	0.01985154
o	0.00017234401	7.762344e-06	0.0010081828	0.12999481	0.41304147	0.12409213	0.09738938	0.18492557	0.049368374
p	1.2792223e-08	2.427204e-08	2.6037605e-05	0.026556168	0.48511234	0.47237265	0.0019042364	0.0031565235	0.010872059
r	3.3682645e-06	2.3850384e-06	0.0012377766	0.06124753	0.76317054	0.06791514	0.07121862	0.025867205	0.009337461
à	0.02034733	0.00029475606	0.0023490917	0.0904917	0.17410585	0.3124102	0.13653702	0.12015291	0.1433112
m	1.765589e-07	1.8528899e-06	0.00016984793	0.04397503	0.1775721	0.45318905	0.17576429	0.11427797	0.03504981
m	4.87732e-07	9.2953334e-05	0.00958049	0.07683825	0.77443767	0.03874229	0.067138866	0.005915615	0.027253432
a	1.0389415e-06	6.525193e-06	0.0006331498	0.0009837848	0.82593906	0.061893463	0.062460333	0.00015487714	0.047927637
m	2.85255e-09	5.3421187e-09	1.0992172e-05	0.0004165785	0.03632064	0.5266817	0.17725463	0.08256066	0.17675477
e	2.6165985e-06	7.973343e-07	0.0002696141	0.004817359	0.5314286	0.31076333	0.12247398	0.020786678	0.00945716
t	4.8004747e-09	4.167043e-09	4.5879706e-06	0.00013086655	0.0031418852	0.36325786	0.25528237	0.1731227	0.2050598
i	0.00030877828	1.613734e-07	5.7764664e-06	0.00039138942	0.01880418	0.3734645	0.15049514	0.3623504	0.094179705
n	3.2082816e-08	1.4342823e-08	3.7552158e-07	3.6040306e-05	0.00031668338	0.14770095	0.057820942	0.6286579	0.16546708
A	0.00026907332	3.159868e-07	1.3267304e-06	0.00019675972	0.00033555864	0.044425555	0.07657613	0.87342083	0.0047744517
n	1.0253068e-06	2.137891e-06	8.114415e-06	0.00015857819	3.2627173e-05	0.0045066867	0.18114199	0.78868854	0.025460264
n	5.9677805e-06	3.570171e-06	1.531077e-05	9.671005e-05	0.001476699	0.04108619	0.78470707	0.16329919	0.009309233
a	1.6055548e-05	3.3334626e-07	9.546561e-06	4.442068e-05	0.0013509413	0.038436968	0.48515067	0.26226237	0.21272868
</S>	2.5640186e-09	8.54098e-10	8.717472e-08	4.873552e-07	2.5025103e-05	0.008613303	0.013079734	0.26918694	0.7090944
