 	le	melanzane	vogliono	girate	</S>
i	0.78776085	0.0045550507	0.0031547311	0.024022473	0.1805069
m	0.9188202	0.07797015	0.0030033148	0.00020123496	5.0165704e-06
a	0.28862873	0.046002783	0.07888908	0.48186487	0.10461456
r	0.0044963947	0.9212331	0.06698717	0.00402224	0.0032610826
a	0.88973844	0.07433779	0.022269366	0.013226856	0.00042759156
n	6.465134e-05	0.972483	0.023259053	0.0012910204	0.002902305
g	0.022496862	0.9457105	0.030409673	0.0012893364	9.356869e-05
i	0.98888457	0.006068624	0.00137933	0.0020042642	0.001663132
à	2.6665357e-06	0.7302596	0.23990895	0.00913746	0.020691378
n	8.359443e-06	0.7798375	0.19370054	0.014018036	0.01243557
e	0.0051974836	0.18974994	0.48117557	0.19112158	0.13275541
i	3.6224208e-09	0.014133679	0.90228087	0.03529629	0.048289187
t	2.7367784e-07	0.028465256	0.8944102	0.01799589	0.059128407
è	8.271386e-06	0.013897947	0.9094956	0.07100461	0.005593624
l	1.4043867e-05	0.0046548103	0.10734752	0.7155481	0.17243558
u	0.014390139	0.025129035	0.1776556	0.4602344	0.3225909
n	9.168612e-09	0.00012743643	0.035279352	0.9154111	0.049182083
e	5.87642e-05	0.000731144	0.1362802	0.8501406	0.012789437
v	4.3559303e-10	3.6046855e-05	0.016841816	0.86993355	0.11318864
o	0.00022862559	0.0008016705	0.0146944625	0.9819187	0.0023565115
t	3.6516492e-09	9.534623e-06	0.0033033416	0.8490859	0.14760114
i	3.5316061e-06	1.8634686e-05	0.006552061	0.9540473	0.039378416
m	1.6950562e-09	1.2487697e-05	0.0026760737	0.65215063	0.34516078
m	0.00031992904	0.000584399	0.0047532376	0.99244565	0.0018967926
è	0.24000877	0.0009604256	0.024681466	0.728155	0.006194227
n	3.1589755e-06	0.00047484317	0.008443761	0.8599234	0.13115487
e	4.897861e-07	7.920288e-05	0.0060644606	0.8451826	0.1486732
</S>	1.5967105e-10	5.743482e-08	4.5560322e-05	0.025510639	0.97444373
