 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.94952166	0.0023397245	0.00068284106	0.00011983496	0.00020999362	0.000672716	0.0026645488	0.043788623
à	0.9932643	0.004492741	0.0015594158	8.349148e-05	0.00029990094	0.00024451278	2.9408811e-05	2.6167865e-05
o	0.99890554	0.0010885475	1.5279062e-06	2.571835e-08	7.220897e-09	1.5220335e-08	5.7067254e-08	4.3647456e-06
c	0.046998963	0.95241547	0.0005764348	5.1398433e-06	8.442818e-07	4.8274666e-07	4.898398e-07	2.218243e-06
e	0.08085949	0.038825046	0.7581865	0.082500674	0.016047379	0.007861196	0.000869202	0.014850474
r	0.0009752165	0.99076253	0.007654482	0.00032973394	4.759409e-05	3.0460478e-05	4.2682357e-05	0.00015729053
k	0.04006616	0.9544446	0.005343793	8.894297e-05	1.9691268e-05	1.5170561e-05	5.777182e-06	1.5853735e-05
è	0.9495182	0.047526214	0.002101318	4.0497045e-05	2.7155833e-05	3.6996124e-05	2.0954743e-05	0.0007286359
o	0.0008087841	0.75640213	0.19719401	0.04401594	0.00063909194	0.00035518027	0.000181358	0.00040346693
n	5.3463344e-07	0.49177536	0.4945962	0.008319911	0.004157328	0.00030991324	0.0002877945	0.0005528857
t	4.366364e-05	0.88738155	0.10736478	0.0033191945	0.0013936765	0.0003814497	5.6546673e-05	5.913011e-05
a	0.0018432812	0.76606727	0.17966281	0.0014329869	0.022480726	0.004553302	0.0024911936	0.02146849
è	3.6120014e-08	0.032125738	0.8624392	0.065205954	0.035078254	0.0010239984	0.0017372995	0.0023894808
n	1.939525e-07	0.011270995	0.5573054	0.42389777	0.006083874	0.0007276962	0.00035263537	0.00036139277
a	1.0888417e-05	0.040893648	0.61950326	0.21472172	0.06848989	0.03544174	0.0054692114	0.015469616
f	3.52175e-09	0.00037453318	0.14408591	0.5187506	0.3146443	0.012419838	0.006069863	0.0036549727
ù	0.0043365983	0.0050763595	0.5792958	0.24998349	0.07072998	0.06639865	0.012844619	0.011334481
r	9.839324e-06	0.0023749697	0.126143	0.7044041	0.09872033	0.047486015	0.0062790727	0.014582673
n	0.0019415704	0.045340028	0.113660894	0.19813855	0.14044759	0.13808182	0.0108158905	0.35157365
o	1.8567142e-05	0.0014463387	0.012686854	0.019121883	0.5712591	0.2581161	0.0498465	0.0875047
k	7.8367945e-10	3.2426083e-06	0.00010818332	0.016694123	0.74765295	0.082448795	0.12934193	0.02375079
a	0.0005266422	1.6497916e-05	0.018256238	0.33864364	0.3466071	0.23985091	0.028210947	0.02788801
k	4.41047e-09	3.6724738e-05	0.00061866496	0.003695359	0.24803579	0.5275402	0.16171737	0.05835591
à	0.005743484	0.0032761374	0.022784512	0.04049207	0.3269572	0.58264303	0.010982239	0.0071213115
n	6.4702053e-06	0.0005753247	0.0009518322	0.009389169	0.05707147	0.79868466	0.062418338	0.070902675
n	2.5972433e-06	0.0001386776	0.00028405408	0.0044724946	0.112836026	0.631132	0.119618736	0.13151537
i	1.1854303e-06	3.307325e-05	2.3066203e-05	6.0102364e-05	0.022131966	0.13003755	0.38674048	0.46097252
r	4.3163562e-10	2.1168755e-07	4.808633e-07	9.698169e-06	0.005525732	0.027415982	0.8388742	0.12817375
ù	0.0020086549	2.8201526e-05	0.000101513935	0.0020488112	0.05052424	0.79574037	0.10956805	0.039980162
s	1.2449121e-07	1.8483466e-05	8.137946e-05	0.0006980988	0.0037238006	0.487217	0.2928784	0.21538278
t	1.01706255e-05	0.00052752567	0.00015719491	0.0008654791	0.030415136	0.70772743	0.14467104	0.115626074
i	1.5910662e-06	1.9529887e-05	1.0140633e-05	6.457848e-05	0.0022119249	0.1344809	0.64551336	0.217698
k	3.4446296e-10	4.788615e-08	6.679895e-08	4.4487575e-07	0.00019961235	0.0032481235	0.6342661	0.3622856
u	0.0014251088	1.8980783e-06	4.1284817e-05	0.0016979197	0.022481719	0.777026	0.1551994	0.04212679
</S>	9.0725477e-10	7.270505e-07	2.365168e-06	4.9266464e-06	0.00042175144	0.01751875	0.22081786	0.7612337
