 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9552555	0.010948727	0.00030850671	7.232971e-06	0.001465186	7.410872e-05	0.0031763962	0.02876421
g	0.3856434	0.61435074	5.8516152e-06	5.2010278e-11	8.573108e-09	1.3669672e-11	1.052809e-10	1.2783119e-10
r	0.0032210436	0.83893394	0.025875026	0.059201986	0.032278325	0.0060897195	0.011347674	0.023052303
a	0.00071220065	0.9708818	0.004802577	0.016207086	0.00035201004	7.668399e-05	6.44985e-05	0.006903195
t	0.00018645955	0.9891599	0.0096062925	4.1644184e-06	0.0008268464	6.429272e-07	9.7423435e-06	0.00020592201
s	7.288252e-05	0.97501934	0.02389816	0.00065080833	0.00022502684	6.801374e-06	1.7763465e-05	0.00010921051
a	7.984682e-05	0.99829096	0.00075242814	1.4295841e-05	2.898384e-05	1.6025382e-07	2.586304e-06	0.00083078997
è	1.3056973e-06	0.01673173	0.9618387	0.015346937	0.0051226197	0.00017167555	7.897033e-05	0.0007079851
n	2.0514594e-06	0.001401219	0.9759076	0.020748353	0.001209959	0.00046786256	0.00016349315	9.951811e-05
a	0.00011507771	0.024488255	0.70913965	0.14507374	0.0114417635	0.015428548	0.06375711	0.030555911
n	9.989509e-09	6.1195556e-06	0.1519426	0.8031714	0.03434848	0.0075292257	0.00044211786	0.0025600868
g	0.00013589926	0.00012694667	0.09510727	0.87410927	0.012636696	0.014160103	0.0031486843	0.0005752375
r	0.020909358	0.81107587	0.05488893	0.004104609	0.029244106	0.00042893653	0.0078742495	0.071473986
à	3.2449923e-06	0.0012599858	0.12521239	0.15181035	0.63349247	0.048444267	0.009225153	0.030552119
m	5.641949e-08	3.314154e-06	0.010435926	0.07116615	0.29234883	0.44326362	0.16285443	0.019927569
m	4.889685e-08	0.0058315154	0.12444527	0.021313045	0.4328398	0.0074501373	0.16231604	0.24580412
a	3.726648e-09	0.00096752157	0.00037071825	1.2863535e-05	0.85293263	0.00031583844	0.0058600013	0.13954046
a	9.95349e-11	1.5069077e-08	1.603663e-05	0.0021017345	0.24733348	0.48096663	0.12656474	0.14301737
d	8.381579e-08	2.5475063e-07	1.3956962e-05	0.004460041	0.012506568	0.93049574	0.013975483	0.03854782
r	4.616552e-06	5.353537e-06	0.00042063097	0.0007000191	0.08559005	0.17753547	0.67692906	0.058814805
e	0.0004257556	9.6536074e-05	0.0010796187	0.0005071097	0.024657011	0.27345055	0.579087	0.12069641
f	1.0527008e-09	9.672077e-09	3.2730422e-06	0.0006345884	0.0036924235	0.76287013	0.13606635	0.09673315
ù	6.02986e-05	2.8290076e-05	0.0009537972	0.00024069393	0.065280214	0.14930315	0.77177167	0.012361826
m	3.084489e-07	6.479039e-06	8.035931e-05	2.6189557e-05	0.0021880486	0.06258816	0.9040057	0.031104624
m	2.3309365e-08	0.00025992596	0.0007437961	0.00012577495	0.104081646	0.012828409	0.8163045	0.06565592
u	5.0545825e-09	0.00062013237	9.359304e-05	1.4128151e-06	0.074875474	0.00047673786	0.15144639	0.7724863
</S>	5.1888972e-11	3.3257848e-09	1.1769052e-07	2.1327135e-06	5.4496362e-05	0.0053850035	0.0893064	0.9052518
