 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.19028682	0.34247822	0.002975341	0.0013724073	9.689139e-05	0.00010549837	9.528757e-05	0.00046898585	0.00048391646	0.010558424	0.067329094	0.012767487	0.007993919	0.36298773
p	0.1093576	0.8596492	0.022714831	0.0074777734	0.00057686376	8.294662e-05	5.729425e-05	3.511518e-05	8.982856e-06	2.6630534e-05	1.0593864e-05	1.4374091e-06	8.718821e-08	6.9271124e-07
e	0.97748	0.018653698	0.001035221	0.00017010474	4.9200342e-05	5.2193493e-05	4.933971e-05	9.1065274e-05	0.00010379807	0.00039061028	0.0014799141	0.00033047728	2.5955333e-05	8.838234e-05
t	0.0005892682	0.5273756	0.30957413	0.14958161	0.012469515	0.00022827912	0.00013592058	2.1702808e-05	8.695197e-06	1.0099309e-05	2.199008e-06	6.837221e-07	1.0200762e-07	2.2414727e-06
à	0.001049731	0.9233376	0.06092677	0.014149656	0.00044941893	5.610482e-05	1.7154283e-05	6.8748827e-06	5.38111e-06	6.3889803e-07	1.16759026e-07	2.9992933e-07	4.0911175e-08	2.6085564e-07
c	0.0007975	0.014704877	0.94400203	0.030033167	0.009340871	0.000746074	0.00015663428	9.420234e-05	1.9601266e-05	4.244676e-05	2.663053e-05	8.4993235e-06	7.671984e-06	1.9687463e-05
i	0.05968335	0.56974846	0.011716297	0.024130613	0.005324656	0.0035923268	0.00030149447	0.00015591265	9.112866e-05	9.678861e-05	0.0019550028	0.00072387006	0.00017907585	0.32230103
a	1.5158588e-09	0.0001773075	0.32090768	0.6508686	0.023791473	0.0033781077	0.0006288099	0.00018486677	4.1040174e-05	1.5055722e-05	1.0046787e-06	7.68733e-07	2.4040142e-07	5.084411e-06
e	4.4890324e-11	4.5591487e-06	0.017377445	0.9357922	0.039317735	0.0043861265	0.002833002	0.00018922043	8.792966e-05	8.508032e-06	1.6739598e-07	3.6536986e-07	1.03006506e-07	2.6911553e-06
t	6.6063205e-10	7.225946e-06	0.01725208	0.8696946	0.08369021	0.018048937	0.0104918	0.0006888953	0.00010974506	1.2094317e-05	4.9791595e-07	8.6102176e-07	6.428418e-07	2.4091596e-06
o	2.6014304e-08	0.00013092857	0.030930089	0.7857308	0.1521822	0.02428204	0.0052733133	0.0009919447	0.0004380018	1.5184541e-05	2.5963e-06	8.5289485e-06	9.820037e-06	4.5742904e-06
s	4.3295703e-10	3.8374245e-07	0.017017853	0.23522699	0.36428776	0.33949703	0.040535983	0.0030720897	0.00021593021	0.00011108903	1.1745784e-05	5.408022e-06	2.9747455e-06	1.4779022e-05
ò	0.00012103205	0.0022304477	0.185202	0.42438385	0.11289565	0.21951184	0.03258222	0.014913636	0.0067948312	0.00043037577	0.00021544406	0.000496571	0.0001469268	7.518592e-05
z	2.5551017e-07	2.37584e-06	0.014310903	0.071411155	0.51933897	0.372699	0.016164737	0.005266148	0.0003235703	0.00018118291	9.560316e-05	4.290518e-05	9.6148106e-05	6.700432e-05
u	0.0004898548	0.10695081	0.007131125	0.19578041	0.08405876	0.060407277	0.00424471	0.006362616	0.0014293902	0.001407494	0.010234147	0.0054409755	0.0091048	0.50695765
m	3.3173036e-13	2.168304e-09	9.123814e-06	0.013640059	0.38384792	0.30522373	0.2844152	0.008252276	0.004191209	0.00036599647	7.0042556e-06	8.334681e-06	5.857267e-06	3.331298e-05
e	3.17509e-05	0.000441991	0.00056668586	0.04272564	0.14146219	0.55460864	0.13122241	0.07277614	0.03546565	0.0034228258	0.0025080373	0.007890114	0.0014854847	0.0053924615
e	3.905453e-13	2.5498628e-09	2.4921012e-06	0.0036575908	0.16302279	0.25539544	0.5518636	0.018087741	0.0073691322	0.0005367788	8.895649e-06	9.214406e-06	5.0079034e-06	4.130682e-05
s	2.5466768e-13	2.8487448e-09	1.0994534e-07	0.00015691547	0.008654166	0.04382242	0.90961856	0.03205528	0.005435145	0.00024203806	1.3270284e-06	2.866567e-06	4.911567e-06	6.2030617e-06
ò	4.1390774e-07	1.3271797e-05	2.3931898e-05	0.004028912	0.00700924	0.11815838	0.60952765	0.18709356	0.071056604	0.0013168502	0.00021718624	0.00079633936	0.00065446016	0.000103227125
