 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.9988777	0.00043651508	2.884469e-06	2.2845083e-05	1.3514928e-06	9.594982e-08	2.5495521e-05	1.3358768e-05	1.6379582e-06	0.0006181776
ì	0.8175163	0.093091145	0.021209072	0.025013713	0.00461675	0.004847829	0.022120401	0.009448108	0.001551744	0.00058488164
s	0.6887519	0.3108652	0.00031516416	4.906226e-05	1.1182146e-06	3.6733143e-09	5.29883e-06	1.9675848e-07	1.0851408e-08	1.20512805e-05
o	0.033478845	0.8778052	0.019575313	0.00070783723	4.7045287e-05	6.0649032e-05	0.00047002593	0.000319585	6.756172e-05	0.06746804
n	0.010791639	0.9658947	0.023092834	0.00019085195	1.6771322e-05	3.5765563e-08	1.0536724e-05	5.6300706e-07	1.0840306e-08	2.1431126e-06
t	0.013146042	0.9407314	0.04600622	8.855491e-05	1.464646e-05	1.6689933e-06	6.8141726e-06	3.17624e-06	1.4917171e-07	1.3507724e-06
a	0.0058578216	0.9630241	0.030950824	0.0001143231	1.7039349e-05	4.835531e-07	6.371039e-06	5.1555194e-06	8.004076e-08	2.382138e-05
e	0.0004969949	0.19308066	0.7992358	0.005824479	0.0012032067	2.3256156e-05	8.903959e-05	2.0743717e-05	5.95583e-07	2.5112062e-05
k	0.0008473225	0.121094376	0.86883616	0.007804733	0.0012849648	9.506083e-05	2.8572342e-05	4.039482e-06	1.4510675e-06	3.3017056e-06
i	3.182928e-06	0.0029027055	0.004052963	0.9641278	0.0022991707	0.0004189971	0.016383834	0.0077589843	0.00090354873	0.0011488484
a	1.8413304e-05	0.011316981	0.5206648	0.40459564	0.060227484	0.0016940692	0.00095308485	0.00023857987	1.3706017e-05	0.0002772421
t	0.00014960876	0.002047167	0.3392007	0.41880944	0.22417092	0.013978684	0.001246612	0.00018868093	5.1851024e-05	0.00015630687
è	0.0071998057	0.06452541	0.66017866	0.16702273	0.06177582	0.037875365	0.00059364113	0.00040251075	0.00033222075	9.3806324e-05
r	0.00088941155	0.011987699	0.06960503	0.48526454	0.23043251	0.16521731	0.0095126135	0.0052772635	0.009990743	0.011822917
a	0.020585846	0.057189643	0.026207495	0.77933353	0.0323509	0.00070300803	0.002972322	0.0006688302	0.0012145574	0.07877393
m	4.8355616e-08	1.2400892e-06	0.0007533988	0.098804496	0.81720835	0.07306943	0.008228338	0.0012519765	0.0001515953	0.00053109555
u	3.1219547e-06	6.581808e-05	0.001178182	0.7959767	0.18453492	0.0056337602	0.008155259	0.0023252908	0.0014015776	0.0007253832
i	4.802118e-07	3.9114566e-06	0.00060519	0.033370603	0.7172701	0.22356932	0.01964473	0.003395893	0.00043678688	0.00170286
n	7.3990022e-06	2.077132e-06	3.696031e-05	0.0012056726	0.29739317	0.68619406	0.012927907	0.0013125626	0.00043810686	0.00048206694
