 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.89194167	0.047457084	0.0034777566	4.3728258e-05	0.00044710486	2.968924e-05	0.0026073079	0.00012528934	6.065945e-05	2.6873531e-05	0.000769726	0.0035223642	8.1567625e-05	0.00032753058	0.008442317	0.040639307
t	0.20970818	0.14687495	0.63910955	0.0003461358	0.0029342258	0.00012771132	0.0007332749	7.7931196e-05	2.1624617e-05	4.044812e-06	5.5492805e-05	1.7313286e-06	1.2216488e-07	1.7384303e-07	4.229268e-06	6.7090673e-07
t	0.96007353	0.03848134	0.0014151114	9.476551e-06	1.7730667e-05	1.1513818e-06	4.4015135e-07	5.6519355e-07	3.5328188e-07	1.0004346e-07	1.7355104e-07	1.3737681e-08	3.9617305e-09	7.801932e-09	4.9520853e-08	2.5256814e-08
ù	0.490398	0.48541117	0.02408306	1.0124741e-05	8.439719e-05	4.0268787e-06	5.9838662e-06	6.0763625e-07	7.2893613e-07	1.7301734e-07	9.543191e-07	3.4323968e-08	9.326796e-10	1.6743319e-09	1.417037e-07	5.658701e-07
s	0.047743447	0.9050382	0.046486203	0.0004682328	0.00023173064	1.710043e-05	9.061499e-06	3.1339127e-06	7.762898e-07	2.6537012e-07	8.9543886e-07	4.1785862e-07	6.1687075e-08	5.9417182e-08	2.2848162e-07	1.9912602e-07
t	0.29207286	0.6691613	0.030366695	0.0039147083	0.0029832453	0.00044927228	7.239845e-05	0.0001929694	5.1059582e-05	2.1996357e-05	2.496032e-05	7.354385e-06	6.1750933e-07	4.228068e-06	0.00012704772	0.00054918206
o	0.03778445	0.86541754	0.09596827	3.885916e-05	0.00047176323	0.00014355262	4.134986e-05	9.580608e-06	1.5126224e-05	4.3722353e-06	5.648566e-06	1.1317376e-07	6.061694e-09	2.735344e-08	2.7254468e-06	9.6632815e-05
s	0.00024386359	0.26827714	0.7064737	0.014965735	0.006377663	0.0026657751	0.0005206699	0.00020276579	0.00011367115	3.156401e-05	9.266639e-05	1.4130119e-05	1.0503492e-06	5.9284827e-07	6.7469455e-06	1.2198942e-05
p	0.0051215775	0.39942962	0.543615	0.023131723	0.02373706	0.0033008927	0.00015841587	0.0009866569	0.0003247508	0.000101211386	5.101659e-05	1.7939848e-06	7.794643e-07	2.1876676e-06	1.9954849e-05	1.7455426e-05
ì	0.38370138	0.4710421	0.12652905	0.0028099471	0.009536174	0.0029513966	0.00017954604	0.00040161042	0.00018651939	0.00011128388	2.4102612e-05	4.4001095e-07	3.8485698e-08	2.1757126e-07	3.8879378e-05	0.0024873298
t	2.902513e-05	0.08348451	0.43182	0.4236395	0.05353776	0.004594574	0.0013428939	0.0011764998	0.00011288953	5.515792e-05	6.812692e-05	3.2355765e-05	9.403034e-06	1.1968986e-05	3.5285684e-05	5.0012753e-05
i	0.0020660234	0.10449415	0.6777565	0.04657588	0.10776459	0.02185353	0.003848068	0.01733193	0.005194374	0.0038716744	0.00066294806	8.509373e-05	0.00017420383	0.0006603609	0.0017355587	0.0059250826
è	4.7468697e-07	0.000986685	0.22055008	0.26260525	0.16122714	0.3334141	0.007053003	0.005786033	0.005785412	0.001771117	0.0007125023	4.9334507e-05	1.064061e-05	3.2379317e-06	1.1936709e-05	3.3040134e-05
c	5.233709e-06	0.00073288794	0.050159805	0.7528859	0.117207795	0.07239262	0.0025073516	0.003124176	0.0005565795	0.00020898004	9.003785e-05	7.1346134e-05	2.3164906e-05	1.212169e-05	1.0263506e-05	1.1715335e-05
h	0.0008468493	0.0028792326	0.01730667	0.36966377	0.42671433	0.063658	0.047944672	0.036732104	0.006757118	0.0057860995	0.001851444	8.885867e-05	1.9748659e-05	0.00017090837	0.0034748232	0.01610539
i	0.09109696	0.090142764	0.52850085	0.0032045217	0.17006537	0.0050674835	0.04639606	0.003800678	0.0014188247	0.00046509603	0.0004003334	0.00013174767	9.863205e-06	2.8670831e-05	0.0010682106	0.058202498
o	4.17108e-09	3.2169503e-06	0.00081138645	0.043438632	0.6404889	0.25730306	0.04342569	0.011408268	0.0023098758	0.0005002558	0.00026340177	2.6599362e-05	1.5431343e-06	9.256983e-07	4.8636334e-06	1.33797585e-05
l	5.0333483e-08	6.512531e-06	9.8379205e-05	0.0125300065	0.13669606	0.82152593	0.012852819	0.008990418	0.005547474	0.0012910317	0.00031971812	0.00012523537	5.9045647e-06	1.5522837e-06	1.9585575e-06	6.938268e-06
ù	1.5364765e-05	4.7404483e-06	0.0012466565	0.034102492	0.2404162	0.057778418	0.54491645	0.0844763	0.008472462	0.004652643	0.0073852586	0.00061799865	9.22257e-05	0.0006829251	0.012632269	0.0025076685
s	2.289838e-07	1.8988965e-05	0.00014388029	0.0528858	0.52978283	0.13606668	0.16062194	0.11513734	0.002897832	0.0011656294	0.00043118995	0.0005173093	4.950326e-05	7.7249395e-05	7.9919315e-05	0.00012369071
t	8.1973325e-05	0.00024662327	0.0016962695	0.0019073152	0.321979	0.014481736	0.57013565	0.045309093	0.005488779	0.0015611097	0.0015402384	0.0024856552	0.0002637174	0.0009132114	0.002944859	0.028964853
