 	è	facile	che	stanno	ancora	svegli	</S>
è	0.9283401	0.004259652	0.0002938409	0.0011327387	0.0003527	0.02324276	0.042378217
f	0.9616523	0.03834526	2.3197651e-06	1.9168823e-07	4.0419815e-10	4.9389537e-10	2.8535066e-10
à	0.109981045	0.51481235	0.10376992	0.11776992	0.056482032	0.06375851	0.033426173
c	0.016480353	0.9554703	0.005850049	0.0018814199	7.706875e-06	0.0069562006	0.013353982
i	4.249055e-06	0.0018351465	0.12056711	0.81703794	0.035950236	0.018841062	0.0057641375
l	0.00039248675	0.69735146	0.25292733	0.04244251	0.00014658943	0.0016300853	0.0051095937
e	1.06529915e-05	0.001147403	0.2652597	0.6626606	0.039079882	0.020038622	0.011803157
k	2.9612542e-07	0.08573106	0.73743916	0.16823354	0.0019764644	0.0011731726	0.005446236
a	0.00018835712	0.002523235	0.20409307	0.7556755	0.02827074	0.004949313	0.0042998246
s	2.2250381e-08	0.0070172544	0.44548374	0.5195161	0.016491972	0.002968899	0.008521948
t	0.00017694091	0.05003156	0.45214108	0.45964345	0.03670516	0.00036718923	0.00093465083
è	3.0101051e-05	0.03702279	0.09355386	0.84287196	0.019400027	0.0006616115	0.006459689
o	2.5301835e-08	0.00020155268	0.02185343	0.2465067	0.48361027	0.16089332	0.08693465
n	9.409197e-09	3.3977423e-05	0.0014690277	0.044183552	0.8659965	0.064787775	0.023529224
e	5.3499036e-05	0.002337619	0.005062036	0.044382453	0.93190426	0.0142182335	0.0020418672
a	2.3988897e-10	1.1404755e-06	8.356496e-05	0.0007092753	0.34188002	0.63037556	0.026950452
n	1.5796175e-08	6.805618e-06	4.5307763e-05	0.00031551917	0.43749747	0.5500465	0.012088404
k	5.2570187e-05	0.0020274592	0.004890785	0.008343493	0.930768	0.051601112	0.0023166502
ò	0.3560197	0.30101594	0.20436028	0.043358263	0.027976736	0.06400134	0.003267743
r	7.0632575e-07	0.00056983443	0.0009963788	0.006185946	0.17653827	0.7101088	0.10560003
a	3.3299136e-06	5.165009e-05	0.00076686277	0.03192241	0.21927129	0.729652	0.018332474
a	8.276504e-12	1.0336124e-09	5.871787e-08	1.4156427e-05	0.045172334	0.90122396	0.053589452
t	2.9031457e-09	5.636903e-07	8.260235e-07	2.7708472e-06	0.017548164	0.902195	0.08025268
s	7.378887e-07	4.557811e-06	8.135178e-06	0.00025690248	0.67391604	0.3078366	0.017977083
ù	0.00025022676	0.028189052	0.070291206	0.22966656	0.2404288	0.13814116	0.293033
n	1.1345883e-08	7.836574e-07	1.7844679e-06	4.7654157e-06	0.0054525	0.9455519	0.04898824
n	1.9002739e-06	1.1491112e-05	2.334896e-05	0.00021264955	0.049277678	0.9288626	0.021610375
i	1.1572924e-07	1.1154783e-06	2.0310815e-06	9.141332e-05	0.0024974786	0.85776335	0.13964456
t	2.0131487e-10	1.8474273e-08	1.1043225e-07	1.9803604e-06	0.0015245567	0.39919305	0.5992803
i	3.1545167e-06	4.879525e-06	1.7751977e-06	3.8326703e-05	0.059929043	0.6572419	0.28278095
</S>	1.11311835e-10	2.1787088e-08	1.0667898e-07	2.5328055e-07	0.00036332413	0.03283996	0.9667964
