 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.94907683	0.00043372036	8.563986e-05	0.0029012056	0.0002883746	0.00025823046	0.010065364	0.0003583917	0.03653214
s	0.9995172	0.00039561745	3.092859e-05	3.7245078e-05	6.8845825e-06	2.2796549e-07	1.1727208e-05	1.1808769e-08	6.076503e-08
o	0.9944484	0.001833934	0.00024330214	0.002766621	0.00016851262	2.7079679e-05	0.0004913484	5.9401073e-06	1.4986857e-05
t	0.859082	0.1319853	0.008033388	0.0004719294	0.00035062825	1.0059429e-05	6.236438e-05	6.251592e-07	3.6740335e-06
r	0.97773427	0.018043496	0.003932738	0.00018894297	8.4143634e-05	9.033741e-06	3.542819e-06	1.6328073e-06	2.2402915e-06
a	0.9979196	0.0008702685	0.0008950259	0.00021649498	6.410721e-05	2.2134132e-06	7.713467e-06	2.3665869e-07	2.4259945e-05
ù	0.0023226799	0.91776603	0.07503368	0.0022787764	0.0020790566	0.000102158105	0.00029752805	6.3503403e-06	0.0001136851
d	1.745132e-05	0.9637402	0.03581071	0.0002078683	0.00015119973	2.3258941e-05	3.718683e-05	4.88721e-06	7.23025e-06
i	0.12916908	0.05608466	0.10199398	0.6277189	0.021932663	0.0069961282	0.01998957	0.0056190067	0.030496
è	2.183896e-06	0.044702888	0.7868102	0.15536432	0.011429067	0.00051678054	0.0005273716	3.3644632e-05	0.0006134542
n	4.812485e-07	0.084371544	0.8471053	0.058521606	0.007568904	0.0013609373	0.00056893576	0.0002752637	0.00022701254
g	4.134208e-05	0.0020888762	0.18810621	0.70281875	0.027399149	0.022428198	0.00047940962	0.043924026	0.01271403
r	0.097771645	8.7319895e-05	0.0040937434	0.79625875	0.003415802	0.00089149066	0.0021556593	0.0012716164	0.094053924
a	1.0581329e-06	0.00020156924	0.14012344	0.81098926	0.044744067	0.002629074	0.00019275978	0.0003434416	0.0007753276
m	1.2450027e-08	1.7016044e-05	0.022692237	0.7129542	0.24859178	0.010323608	0.0013383805	0.00059958745	0.0034831297
m	1.0785996e-05	1.632719e-05	0.0027151136	0.9910828	0.003323278	0.0010581918	0.00048366992	0.0009782838	0.00033149545
è	0.7311266	5.5918877e-06	0.00023282797	0.26524007	0.0025341336	3.6282203e-05	7.939051e-05	4.495158e-06	0.00074068794
n	1.2617074e-06	0.00023010655	0.04686031	0.77491224	0.14529903	0.023829753	0.0008234694	0.0065282467	0.0015155732
o	2.3866135e-06	3.3714375e-06	0.0013344026	0.85129404	0.07292896	0.02295599	0.0008128172	0.030028025	0.020640077
p	1.0008964e-09	1.5636068e-07	0.00013499674	0.087668814	0.8546035	0.04780143	0.003651068	0.001709405	0.0044305874
u	9.8794495e-05	9.679392e-06	0.00062180334	0.89363956	0.059416473	0.020616308	0.014307324	0.008239512	0.0030505613
s	1.105924e-09	4.843278e-07	0.0002719751	0.033133462	0.8602001	0.0931852	0.008580686	0.0013674378	0.0032607163
s	5.8746577e-05	1.4266109e-05	0.0016291562	0.17402719	0.62261796	0.16020037	0.0018260672	0.036489386	0.0031368597
è	0.00030661258	9.453856e-06	0.0006584284	0.1722939	0.65963113	0.078084126	0.008222295	0.025437228	0.055356897
n	6.475895e-09	3.0323486e-06	7.531524e-05	0.0038049775	0.55541396	0.36938667	0.045459818	0.019096226	0.0067599835
a	3.777707e-06	1.8765411e-06	3.199783e-05	0.010466192	0.38349244	0.40458006	0.021127727	0.13379177	0.046504114
p	3.5743664e-09	1.6851143e-08	1.4907818e-06	0.0002279472	0.22871554	0.50926185	0.15199772	0.026449677	0.08334579
o	0.00048803916	2.8259171e-06	1.851661e-05	0.015214871	0.08905521	0.33616218	0.42901418	0.115775354	0.01426882
è	1.9294324e-09	1.02904046e-07	4.6798195e-06	0.00021412908	0.13879365	0.5037772	0.13426906	0.13384077	0.08910035
t	9.579695e-09	1.0410172e-06	3.5392945e-06	9.542198e-06	0.01604605	0.48885584	0.2614979	0.21489984	0.018686255
a	1.7106652e-08	9.187886e-08	7.9439155e-07	9.432662e-05	0.033948082	0.50571424	0.05067319	0.38639188	0.023177294
d	2.5373035e-09	2.459015e-08	4.407195e-07	2.2006238e-06	0.0014384316	0.045533936	0.03976961	0.63607407	0.2771813
i	0.0006040136	1.4853979e-05	6.35552e-05	0.0061397296	0.026550945	0.17550598	0.4881975	0.2871535	0.015769955
k	4.137794e-09	1.339865e-07	2.169919e-06	2.3594437e-05	0.010353908	0.06613215	0.04969933	0.59987235	0.27391636
ò	0.0004131207	2.1255159e-05	4.793877e-05	0.0020992549	0.026680551	0.19348924	0.08696019	0.6864516	0.0038369342
m	6.321106e-07	4.4435492e-05	2.3908548e-05	1.44235055e-05	0.0023941176	0.062806636	0.16102125	0.715454	0.05824064
m	4.228072e-06	1.4812122e-06	7.116636e-06	0.00060405943	0.004473352	0.024073962	0.9545777	0.008244208	0.008013851
a	3.0044614e-06	2.0618574e-09	8.203153e-08	6.640782e-05	7.8564575e-05	7.832817e-05	0.9547874	6.57461e-05	0.04492051
</S>	2.2930602e-09	7.1518484e-09	1.36245e-08	7.9936534e-08	3.4933862e-05	0.00066935254	0.027725026	0.06439489	0.90717566
