 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.787042	0.019745117	0.0034119615	0.0016993063	0.010042191	0.0012383751	0.008764636	0.1680564
n	0.84156686	0.13873702	0.00874164	0.0049290997	0.005836052	9.065007e-05	9.684905e-05	1.7840212e-06
è	0.8176024	0.17621575	0.0037807962	0.0012891524	0.0009920615	7.68374e-05	4.1117743e-05	1.7996266e-06
r	0.065882914	0.9112941	0.022041196	0.0004752603	0.00021498295	1.5116357e-05	3.2881664e-05	4.3564116e-05
k	0.066266045	0.78724027	0.053860873	0.008019336	0.0073026936	0.0007746014	0.0024615892	0.074074514
e	0.00012674797	0.7973201	0.19395785	0.0040846304	9.6984106e-05	2.4258054e-05	1.6831802e-05	0.0043726317
s	3.4162378e-05	0.6188847	0.3757524	0.0045134295	0.00044155619	8.606948e-06	3.7381422e-05	0.00032782656
e	0.00021006321	0.16486709	0.6566411	0.17144118	0.004625529	0.0005402451	0.0005665836	0.0011081885
s	8.372788e-10	0.00057234085	0.8685894	0.1295147	0.0009739481	0.00012407344	6.96645e-05	0.00015584752
e	1.1793098e-05	0.01183759	0.62265486	0.358939	0.0048567615	0.0010973753	0.00042856947	0.0001740431
s	5.243923e-10	4.3709475e-05	0.2533268	0.72590905	0.015171439	0.0036905697	0.0006658765	0.0011925928
e	2.14335e-05	0.0016068465	0.1840163	0.7518276	0.048168797	0.012054264	0.0021186308	0.00018616927
t	1.0146548e-09	1.2750655e-05	0.059145745	0.7202318	0.14423646	0.06304106	0.006429964	0.006902207
t	1.2211068e-06	0.00032968912	0.2723102	0.6498617	0.04433721	0.029960744	0.0027512072	0.00044798455
à	4.1759522e-05	0.0074062613	0.70594823	0.24591784	0.010215368	0.008843409	0.0042573274	0.017369736
s	2.7335792e-08	3.8430775e-05	0.015302978	0.19819368	0.55732673	0.1785979	0.038097866	0.012442427
t	1.387686e-06	0.0017800442	0.026600232	0.2099475	0.5318497	0.17464522	0.031369027	0.02380687
e	3.1689711e-07	9.53613e-05	0.00722056	0.113474764	0.4656723	0.19415471	0.1035192	0.11586268
a	3.32712e-10	5.2880387e-07	0.00025730822	0.003364878	0.01920692	0.8308416	0.058020208	0.08830858
n	6.2371543e-09	3.0615038e-06	0.00026362055	0.00081819686	0.0068627167	0.9196634	0.053803395	0.018585525
k	3.2629923e-06	1.794093e-05	0.0007620716	0.0050150836	0.005306788	0.8972084	0.0872238	0.00446262
ò	0.17310943	0.32866958	0.18758155	0.18444264	0.042932667	0.02661478	0.052926727	0.0037226311
r	1.1718938e-06	0.00017271108	0.001811277	0.0046759914	0.09990747	0.2067996	0.40236518	0.28426665
a	6.534512e-08	0.00043313124	0.0019322819	0.009012628	0.45208788	0.31195152	0.14970915	0.07487336
m	1.7492193e-11	6.4024835e-10	1.7509939e-07	2.3026337e-06	6.329514e-05	0.07152427	0.64249974	0.28591022
a	2.8130611e-07	3.1206314e-06	3.0522986e-06	0.00010846471	0.02057102	0.3750135	0.58723074	0.017069697
r	4.229716e-11	2.336105e-09	8.1083675e-07	3.7904251e-06	1.1004987e-05	0.008355279	0.5933636	0.39826554
è	0.00016222871	0.00016202616	3.9415412e-05	9.667369e-05	0.000730761	0.0996791	0.8619601	0.037169628
o	7.680133e-09	2.0043119e-07	4.9296386e-06	9.102324e-06	5.4549608e-05	0.011045627	0.7846998	0.20418575
</S>	2.980801e-10	2.8780612e-08	2.4380267e-06	2.560494e-06	2.7162876e-06	0.0060868138	0.16849293	0.8254125
