 	la	casa	la	costruisce	il	mastro	</S>
o	0.6927981	0.017288975	0.0021915839	0.0013990534	0.0027330006	0.025339238	0.25825018
s	0.1448051	0.8481034	0.006889175	0.0001408479	4.144243e-05	1.890704e-05	1.0623962e-06
p	0.6545568	0.33066908	0.011536212	0.00073599693	0.001322309	0.0011035154	7.607792e-05
ì	0.927325	0.071794346	0.0004181906	1.4925741e-05	6.4501066e-05	0.00014967257	0.00023334476
t	0.41284278	0.5739445	0.011625382	0.0007326251	7.822351e-05	0.00020277254	0.000573725
i	0.03316104	0.90105367	0.020469788	0.0011744173	0.001120609	0.0020750882	0.040945284
o	0.0005345808	0.44326723	0.5428877	0.0092853885	0.0020852133	0.0005083072	0.0014316163
f	0.0002618537	0.03303673	0.933136	0.025502369	0.0067917616	0.0003300464	0.0009412347
a	0.0001926044	0.0465627	0.30808458	0.16851667	0.056609694	0.38277906	0.03725466
b	3.6846777e-06	0.0016320149	0.8575361	0.10680043	0.016526412	0.006655592	0.010845891
b	0.008769323	0.09538566	0.6930163	0.10094507	0.042182684	0.05593446	0.0037664303
r	0.27538228	0.715621	0.0074179405	0.0003262551	0.00029188435	6.704843e-05	0.00089359767
i	7.238795e-05	0.0037016198	0.72087115	0.24029806	0.019811727	0.007908851	0.0073362775
k	1.8428838e-07	1.1925318e-05	0.1289475	0.46893802	0.39139542	0.0055758148	0.005131154
è	0.0003442787	0.00071585836	0.07677557	0.59208614	0.119798385	0.20754726	0.002732547
i	1.5738373e-06	0.00015013151	0.033957805	0.69452524	0.17780253	0.0709439	0.022618784
o	2.0625133e-09	1.5976386e-07	0.00028627098	0.0153268855	0.9332086	0.020550344	0.030627837
m	4.3332778e-07	1.0235434e-06	0.00015327697	0.049283635	0.917811	0.012815262	0.019935323
à	2.513823e-05	5.636088e-05	0.0035492908	0.38926867	0.19516547	0.4055003	0.0064348658
s	7.6632193e-07	2.2841186e-05	0.00067812257	0.045783274	0.14085804	0.7041488	0.10850811
c	4.0494866e-05	0.002378349	0.0034013835	0.13425209	0.3268006	0.41223484	0.12089219
i	0.023261115	0.13874824	0.123407	0.5543	0.068393804	0.021167466	0.070722416
a	7.400542e-10	2.1972467e-07	1.19455735e-05	0.00014413435	0.087580465	0.80009234	0.112171
</S>	1.0399523e-07	3.0618614e-07	5.5448413e-06	0.00016444914	0.20297262	0.25220972	0.5446473
