 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.9994629	7.420976e-05	2.9286818e-07	4.309221e-07	3.752903e-07	3.12476e-07	1.323161e-05	4.5317163e-05	0.0004029345
a	0.000107387874	0.84733397	0.13516898	0.0085317455	0.00085416983	0.0008838036	0.0014933414	0.0035697895	0.0020567684
r	0.5852476	0.35621363	0.0105533805	0.03952948	0.0011971982	0.00042911398	0.0037572577	0.0023406362	0.0007316812
ì	0.0005041268	0.9899586	0.0077098412	0.0016070987	3.7768947e-05	9.633455e-06	9.2032154e-05	6.545198e-05	1.5348687e-05
s	0.000114355644	0.98587507	0.013309135	0.00059334765	4.8700113e-05	1.1825756e-05	1.7145832e-05	1.1397038e-05	1.8899396e-05
a	4.1272042e-07	0.8052112	0.051297244	0.002387873	0.00048338174	0.0001120604	0.0034101775	0.011158474	0.12593934
e	2.4031076e-08	0.64472353	0.34325674	0.011668023	0.00030870794	6.881852e-06	6.669859e-06	6.5557338e-06	2.2818956e-05
N	2.5707547e-09	0.01101824	0.96455985	0.024144497	0.00026790463	7.143306e-06	6.8314796e-07	5.13264e-07	1.1298105e-06
ì	1.6187454e-07	0.06394196	0.73491615	0.19615835	0.004668347	0.0001969393	6.780367e-05	3.9835057e-05	1.0404278e-05
c	0.000101959355	0.0038791357	0.4513333	0.4582806	0.06708714	0.016069908	0.0014924576	0.0007354738	0.0010201028
h	0.0017586412	0.14861138	0.098026894	0.0036274039	0.002952731	0.00015734206	0.0014565347	0.0032306006	0.7401784
o	3.0496133e-10	0.012437501	0.0044272714	0.049456313	0.033470023	0.0014829722	0.021145996	0.036058143	0.8415218
e	4.871636e-12	2.1386688e-05	0.004997816	0.70857143	0.26990834	0.014296838	0.00076541735	0.00042323486	0.0010154628
n	3.4262607e-10	0.00010956035	0.012304541	0.47224528	0.44575322	0.06817422	0.00054237834	0.00020006212	0.00067070883
è	3.6721627e-07	0.0003876283	0.0010018286	0.26389888	0.34501952	0.3511657	0.027204914	0.010119795	0.0012013314
c	0.00010193091	9.5880045e-05	0.00053775014	0.015974753	0.11961326	0.7759866	0.07539189	0.00803466	0.004263313
h	0.0075009363	0.19700359	0.18914104	0.0045382506	0.0027795038	0.00012942335	0.0011416802	0.0025495084	0.5952161
u	3.0565116e-11	0.0020578245	2.2322543e-05	0.0021157633	0.063637495	0.023393907	0.31350878	0.25646448	0.3387994
n	1.5250356e-12	4.0727896e-06	7.5117387e-06	0.001575808	0.025736028	0.5471893	0.16359994	0.15170434	0.11018301
f	5.423399e-09	0.000934397	6.0991833e-06	0.0019283843	0.027429977	0.38468966	0.27675155	0.23699144	0.07126855
a	7.782626e-09	0.0012231094	6.93358e-05	0.003937041	0.008192085	0.005611519	0.69427985	0.23769282	0.048994135
m	8.77104e-10	6.3045765e-05	0.00012037861	0.0011141322	0.0057555917	0.0692168	0.32504743	0.37306428	0.22561836
è	2.7792189e-09	6.952088e-05	1.2472701e-06	0.0002448587	0.0026921146	0.0050534806	0.84607846	0.143107	0.0027532373
n	1.25918245e-08	0.00018421354	1.5167125e-05	0.00019147314	0.0007341411	0.02976161	0.56474406	0.370534	0.033835318
a	1.08412153e-13	1.2422337e-05	2.638659e-07	2.2740829e-05	0.00033183335	0.0036657082	0.35228965	0.5207981	0.122879304
m	3.4094984e-13	3.3728845e-08	3.7427117e-08	1.1531613e-06	1.6778382e-06	0.00086446374	0.0052391216	0.34700382	0.6468897
a	7.529667e-12	2.015063e-07	1.6925274e-08	6.629173e-06	9.208213e-05	0.0015825117	0.5892723	0.3939291	0.015117197
i	2.4808545e-12	2.3281096e-07	2.9491173e-07	5.3552853e-06	5.285656e-06	0.00015284383	0.008053559	0.68345505	0.3083274
</S>	1.6665579e-10	4.7945286e-06	4.1169264e-06	2.9058804e-06	2.7379851e-06	0.00046078028	0.007743131	0.46817476	0.5236068
