 	lo	sentii	ee	che	arrivava	</S>
t	0.49946508	0.040528163	0.002358732	0.006817616	0.0026255392	0.44820485
o	0.9768439	0.022815146	9.989395e-05	0.00020805892	2.3407556e-06	3.0675143e-05
n	0.9524739	0.04444962	0.0015248004	0.0015108718	1.0477736e-05	3.035088e-05
ì	0.98960215	0.008470317	0.0010720859	0.0008414538	6.5779245e-06	7.3661527e-06
k	0.07737994	0.8225344	0.071759865	0.01247912	0.007651882	0.008194796
u	0.2714735	0.14843372	0.012792407	0.010343604	0.00026079462	0.556696
s	0.0004974241	0.07355933	0.71193045	0.13392292	0.008174451	0.07191538
a	0.088083535	0.18721263	0.28858277	0.41738927	0.0015830152	0.017148761
e	1.1497784e-06	0.0003280505	0.5420246	0.3931037	0.017996963	0.046545476
e	2.9930798e-05	0.00020757288	0.34120917	0.5340701	0.098481864	0.026001379
k	2.1710598e-06	1.894903e-05	0.0996625	0.75359637	0.12456678	0.022153176
a	0.012975918	0.084757574	0.08087167	0.7932776	0.006970076	0.02114715
è	9.0808925e-08	4.607387e-06	0.008524258	0.64015853	0.18310614	0.16820633
s	1.0484167e-06	1.988378e-05	0.015610547	0.3959806	0.51281416	0.07557379
t	0.005723318	0.00096907734	0.009362727	0.8808027	0.012080733	0.09106145
a	0.0014551405	0.00072018814	0.0006527968	0.66222346	0.074704975	0.26024342
z	1.3528035e-08	5.765915e-09	4.7281224e-05	0.024328565	0.42168275	0.5539414
z	0.00047184658	0.0007648042	0.0036579967	0.71310884	0.088280134	0.19371639
e	0.9191857	0.04159879	0.00022761889	0.034188062	4.397512e-05	0.004755865
</S>	8.154034e-08	8.5990976e-08	2.6690652e-05	0.006013811	0.12348021	0.8704791
