 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.6702981	0.02663365	0.004245889	0.0025725553	0.00027969095	0.0007162044	0.008761925	3.299881e-05	0.008506047	0.003829658	0.03654681	0.23757651
n	0.74952644	0.15597394	0.0108904755	0.08206924	0.00037558665	0.00074673776	0.00037596386	1.6561792e-07	3.2638258e-05	6.940204e-06	1.2974797e-06	4.6865614e-07
è	0.8869981	0.10879741	0.002545442	0.0015662381	3.883131e-05	3.158532e-05	1.4346705e-05	5.225732e-07	3.5261235e-06	3.2442128e-06	2.8793778e-07	4.4682375e-07
r	0.036528844	0.9337532	0.0283513	0.0013164808	1.7356148e-05	1.3320207e-05	1.0326182e-05	2.1303458e-07	2.5135828e-06	1.2942494e-06	2.7295796e-06	2.4100589e-06
t	0.079322845	0.59992427	0.1460294	0.0111174565	0.002661036	0.00051248923	0.0007396205	0.00050270674	0.00025831658	0.0007575469	0.0017914308	0.15638289
i	0.00065157306	0.38654527	0.4486806	0.03376935	0.00091118395	0.00022131258	0.0001504807	4.1037998e-05	2.312488e-05	5.2142173e-06	5.7149073e-06	0.12899517
n	2.7339809e-06	0.28730556	0.6202179	0.09099514	0.0011369571	0.00025602	5.643169e-05	3.9730295e-07	1.4955548e-05	1.2178405e-06	2.173346e-07	1.24616845e-05
è	0.00010761783	0.14879118	0.8026683	0.046327367	0.001961452	0.000103375394	1.3376144e-05	2.0064368e-05	2.2360643e-06	2.1653136e-06	2.3190789e-07	2.6350092e-06
s	6.389359e-07	0.028499488	0.74891204	0.19136736	0.028684909	0.0015474434	0.0006439281	0.000118390424	6.33221e-05	3.4413744e-05	6.981692e-05	5.8194473e-05
s	4.42014e-05	0.04037716	0.6277818	0.21702895	0.0100034885	0.00083498895	0.0025110242	0.00033659796	0.00020244722	0.00046990215	0.0047031916	0.09570624
u	1.03377026e-07	0.00043643624	0.041885816	0.93673426	0.002516672	0.004467543	0.00063759455	8.509299e-06	0.00013070568	1.4135855e-05	4.4582815e-05	0.013123666
m	7.589128e-11	1.1829229e-05	0.011945213	0.4505947	0.4806774	0.05573749	0.00036970346	0.00037585184	0.00021272936	6.1083238e-06	1.2700359e-06	6.776821e-05
u	6.4265504e-07	0.00016040451	0.005654702	0.62027156	0.29950812	0.025663814	0.025244141	0.009159359	0.0012742927	0.002561312	0.0003547593	0.010146893
k	1.9592288e-11	6.467624e-07	0.0010319648	0.069012865	0.710619	0.21616384	0.002476667	0.00046089134	0.00017325616	7.0490755e-06	1.3673443e-06	5.2513707e-05
u	2.2763032e-05	4.900309e-05	0.0010153885	0.12886772	0.67937976	0.089676745	0.06844453	0.01533244	0.004235412	0.008286771	0.0008910376	0.003798444
à	8.595504e-11	5.215446e-07	0.00043577727	0.010214603	0.52541125	0.4430123	0.01806941	0.0020157066	0.0007124909	2.8656643e-05	2.9247926e-06	9.638212e-05
i	2.1127888e-09	3.5020053e-06	0.00014882315	0.0024107927	0.24975191	0.6725223	0.052084673	0.018893389	0.0029219387	0.00042835856	0.00064881647	0.00018542337
s	6.443903e-10	6.000433e-07	3.5778085e-05	0.00028531658	0.07125376	0.7742076	0.022075647	0.10925237	0.022379247	0.00022481797	6.451354e-05	0.00022033507
à	1.9000561e-05	2.13401e-05	0.0005201551	0.0085410895	0.31668043	0.398028	0.03744208	0.22234978	0.0057361084	0.007847024	0.001278432	0.0015365664
m	8.786883e-08	1.6057254e-05	0.00023548999	0.0003308704	0.025703285	0.14394845	0.6592088	0.12708399	0.024505425	0.010228873	0.006997476	0.0017412963
b	2.634921e-08	0.00021233964	0.00042114718	0.00377441	0.012379875	0.14019282	0.8191601	0.0011219255	0.005883253	0.001154339	0.0051238043	0.010575953
a	1.0323164e-08	1.7804887e-05	5.7155223e-05	0.0007278769	0.000374868	0.014550412	0.78615284	0.00011125072	0.16944459	0.0033887324	0.0013475167	0.023827005
v	1.1496242e-11	3.04724e-09	2.0614843e-07	2.50861e-05	0.00026834622	0.32051358	0.09885538	0.012952807	0.52502275	0.029675275	0.004162862	0.008523684
ò	4.1637445e-06	1.4923213e-06	1.144948e-06	0.00010801854	0.001202397	0.112013444	0.5249919	0.08091394	0.21457462	0.04627275	0.002700859	0.01721527
r	1.6588271e-09	1.5905594e-06	1.3778389e-05	5.982395e-05	0.00049230823	0.036910243	0.6028402	0.03177811	0.15514667	0.13833387	0.020280242	0.014143124
a	8.8132046e-10	3.7022535e-06	1.0392797e-05	0.00016765673	0.00031513395	0.017495766	0.72635293	0.001611167	0.14106776	0.032536708	0.039252095	0.041186746
