 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.40423715	0.0627741	0.0064874883	0.0007765417	0.004184002	0.00035230743	0.00018140646	0.00014740978	0.0006838055	0.00027648458	2.614516e-05	2.9470373e-05	0.0007997547	0.001856436	0.00063977565	0.002334628	0.00014947605	0.00037544515	0.00061025616	0.0052535776	0.037629526	0.47019485
m	0.25162378	0.7427628	3.839115e-05	0.00019711524	0.0018084283	0.0017110128	0.00040191112	0.00017779386	0.0010762091	8.6322696e-05	3.815683e-06	2.6926416e-05	4.114066e-05	4.292871e-06	5.037384e-06	1.1735401e-05	5.9242802e-06	8.7762214e-07	4.055983e-06	5.6162703e-06	5.783315e-06	1.0649289e-06
e	0.12411475	0.64231265	0.0075949007	0.018387247	0.00716376	0.01007017	0.009549411	0.013333517	0.018475926	0.01059539	0.0046233786	0.0061021848	0.0074340072	0.0048821247	0.007454646	0.014222388	0.004149226	0.0022250167	0.006674092	0.024595622	0.0506487	0.0053908937
s	0.004275433	0.5174429	0.05531152	0.026818957	0.37755617	0.013376206	0.0027694039	0.0009409837	0.001333132	7.2796945e-05	2.003187e-06	8.2722385e-05	7.938497e-06	2.097277e-06	1.4064333e-06	1.8070832e-06	1.8892664e-06	1.1905407e-07	7.8556957e-07	4.6355987e-07	6.043205e-07	6.7629975e-07
s	0.31540817	0.6620144	0.0034592757	0.0067698527	0.0022823536	0.0024385569	0.0014021154	0.0017590753	0.0033675635	0.00034987176	2.5463629e-05	0.00016209464	4.6320583e-05	1.5917767e-05	4.333695e-05	9.8396784e-05	2.266141e-05	6.1419105e-06	2.8485267e-05	0.0001402126	0.00011857696	4.1200143e-05
è	0.47619164	0.46517664	0.03933875	0.0046832743	0.013354879	0.0005524109	0.0002467599	0.000101977355	0.00023545952	3.099814e-05	1.2635503e-06	6.0080056e-05	7.301906e-07	8.3075736e-07	1.4421022e-06	2.1989265e-06	5.21588e-07	4.342479e-08	8.958653e-08	3.1381578e-07	9.844529e-07	1.8732058e-05
r	0.0001393041	0.083515145	0.527182	0.12021152	0.251888	0.0087290425	0.0032705558	0.0029625972	0.001911109	2.59899e-05	6.9797406e-06	0.00012541896	7.3227106e-06	8.502452e-06	2.5017791e-06	3.3864894e-06	2.3539185e-06	1.75228e-07	1.1668845e-06	9.553726e-07	2.1035053e-06	3.929333e-06
e	0.0014508395	0.31699648	0.015169038	0.44060093	0.03777126	0.034298394	0.023648597	0.04458201	0.027200693	0.002307024	0.00057812233	0.007439329	2.9512748e-05	0.000108875705	0.00012499077	0.00022934376	3.2968903e-05	2.1982403e-06	3.8933467e-05	0.0002949726	0.0018499427	0.04524548
m	1.0415181e-07	0.0010237719	0.07382735	0.22980718	0.41350248	0.21034504	0.05049135	0.00890029	0.010725074	0.00033810647	6.037853e-05	0.00089377194	3.1804022e-05	1.807175e-05	1.0486193e-05	9.902379e-06	1.1353459e-05	1.6160358e-07	7.633165e-07	2.8869405e-07	4.9609594e-07	1.8582134e-06
u	0.0004875206	0.0450601	0.00025832976	0.13530302	0.012845519	0.26480353	0.13405362	0.12574029	0.1904403	0.026648296	0.01615689	0.022128228	0.0010664271	0.0013469516	0.0031788484	0.0052990816	0.00089045987	4.291083e-05	0.00058754353	0.0033183852	0.0064375005	0.0039062377
p	1.9195705e-09	4.8445795e-06	0.011277153	0.15669294	0.36926252	0.2860581	0.14121489	0.01944373	0.013209025	0.0007462626	0.00015155975	0.001870002	3.229321e-05	1.324948e-05	8.5216025e-06	5.314041e-06	8.661942e-06	4.5921038e-08	2.9551816e-07	7.763574e-08	1.10530316e-07	3.8159862e-07
e	0.0002719857	0.0014276088	1.8583853e-05	0.018721828	0.0055726552	0.23085143	0.2261889	0.15499437	0.31569302	0.020505015	0.0058758073	0.0075349687	0.0016779372	0.00075372536	0.0015669103	0.0028075061	0.00040991197	3.3193213e-05	0.00035149514	0.0018295232	0.0022516144	0.000662021
k	6.4588246e-10	2.7448658e-07	0.001680721	0.03367617	0.056860093	0.22710495	0.48813075	0.107815966	0.07422637	0.0035359734	0.00074132346	0.0057671377	0.00034527914	4.555644e-05	2.714945e-05	1.4875947e-05	2.4398796e-05	3.45671e-07	1.1053858e-06	2.4129747e-07	3.006417e-07	9.543955e-07
a	0.000348309	0.0006375649	1.0448209e-05	0.011331005	0.0023080988	0.14849359	0.23465432	0.17185348	0.37610382	0.025583277	0.006088731	0.0059277164	0.0029979574	0.0010676893	0.0019312281	0.0032529582	0.00039212295	5.2080763e-05	0.00043465526	0.0025531922	0.0034431051	0.00053464
e	1.6942326e-09	2.712501e-07	0.0009797293	0.021582268	0.038036644	0.0857183	0.44382578	0.20495714	0.16257806	0.014320874	0.0034391163	0.023205115	0.0010176892	0.0001713412	7.4264324e-05	3.543029e-05	5.3613567e-05	3.9982024e-07	1.8751757e-06	4.048041e-07	4.953902e-07	1.2112345e-06
n	1.3603331e-09	2.0421535e-08	0.00014394267	0.000903342	0.00632507	0.034188863	0.33303308	0.29045722	0.2930923	0.022627186	0.003933939	0.011378651	0.0036699676	8.220431e-05	7.0878465e-05	3.5441582e-05	5.0913324e-05	2.712045e-06	3.1550774e-06	4.6653014e-07	1.8116693e-07	4.3455168e-07
è	3.4624354e-06	8.66591e-07	1.6780914e-05	0.0016369706	0.0028711474	0.0128557645	0.18406343	0.31348905	0.43714833	0.033438813	0.0026807068	0.010410311	0.0011080444	5.0186067e-05	9.9431454e-05	6.215856e-05	4.2995987e-05	3.905233e-06	8.745234e-06	6.586722e-06	1.576936e-06	7.439015e-07
