 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.2108959	0.33729962	0.037542913	0.0011012797	0.00026639597	9.199203e-05	0.000114451424	0.001388084	0.015341059	0.0019335916	0.39402464
p	0.07484117	0.80533963	0.110928155	0.008664688	0.00012225789	1.4766474e-05	5.523153e-07	4.846189e-05	3.8086888e-05	3.8132896e-07	1.836222e-06
e	0.97038853	0.015991557	0.011334133	0.00022133115	5.211764e-05	3.6976508e-05	5.495677e-05	0.00023811855	0.0012309898	8.266456e-05	0.00036855842
t	0.0011146234	0.65690327	0.2781371	0.063435815	0.00025069603	5.5264907e-05	1.4816324e-06	7.212352e-05	1.6113188e-05	1.3743154e-06	1.2112658e-05
à	0.0023190547	0.9786435	0.016812416	0.0021690526	3.1054882e-05	9.61286e-06	1.7152825e-06	1.0531356e-05	2.2455076e-06	2.8901175e-07	5.528127e-07
c	0.0015314879	0.03428516	0.9142104	0.046334434	0.0027424688	0.000407271	7.63962e-05	0.00015292222	7.44306e-05	3.9483824e-05	0.0001455397
i	0.07586689	0.78885853	0.004062016	0.016286958	0.0018192397	4.560262e-05	0.00010755231	5.4524568e-05	0.0001321645	3.413782e-05	0.11273233
a	8.43296e-09	0.0008793706	0.6104744	0.3713254	0.014467935	0.0023927584	5.975829e-05	0.00028446675	3.9191116e-05	6.9579096e-06	6.9775095e-05
k	6.50637e-10	5.1814895e-05	0.047215495	0.84501207	0.09536019	0.011359959	0.000102833874	0.00077238656	4.2268915e-05	1.1788506e-05	7.115769e-05
è	0.0145663135	0.00693815	0.8550976	0.04117177	0.014727521	0.0012963661	0.005131693	0.0077658333	0.040382896	0.00359458	0.00932726
c	3.1851474e-07	1.8986639e-05	0.57002175	0.36155847	0.061010808	0.004574412	0.0019963384	0.00036496524	9.8313736e-05	9.008123e-05	0.00026549114
c	0.023314102	0.76515055	0.01788367	0.10476179	0.005466032	0.00016124656	0.00022376898	7.2081675e-05	9.780229e-05	2.0548152e-05	0.0828483
