 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.16761701	0.22202533	0.092583634	0.0036254835	0.013929669	0.021207344	0.0026875918	0.4763239
p	0.060765978	0.7664523	0.16636023	0.0063902643	2.664322e-06	2.4683108e-05	2.2790097e-07	3.684089e-06
e	0.90409476	0.020366231	0.07290755	0.0007663295	0.00034377456	0.0010397936	0.00011961966	0.00036186885
t	0.0018171782	0.6363807	0.35174355	0.009800418	1.04856845e-05	8.005752e-06	4.018253e-06	0.00023566649
à	0.003506893	0.99085474	0.005544844	8.671762e-05	7.338358e-07	2.51503e-07	2.121825e-06	3.7740224e-06
c	0.001405085	0.023152443	0.96561897	0.0076097245	0.0005401849	0.00036161512	6.9958965e-05	0.001242036
i	0.03997294	0.8802591	0.004248663	0.0012263865	0.0015409049	0.0002526475	1.8803381e-05	0.072480544
a	4.2774836e-08	0.0028233752	0.9038675	0.089252256	0.00016903254	7.9333586e-05	9.1744216e-05	0.0037168264
k	8.464022e-09	0.0003321806	0.098827764	0.8943817	7.285813e-05	0.00022384214	0.0003908982	0.0057706973
è	0.007945212	0.0073609026	0.85992986	0.04725142	0.04200004	0.018201139	0.005933224	0.0113781905
c	2.2736365e-06	0.00011753609	0.8520659	0.10589296	0.023226777	0.0019818267	0.0012541738	0.015458472
c	0.01248278	0.9321652	0.018142914	0.003126152	0.0005921375	0.00025802368	1.0997e-05	0.033221815
i	0.00090089015	0.69058996	0.18957974	0.058114	0.008037963	0.018234026	0.00018905613	0.03435436
a	1.1787051e-09	1.7953957e-05	0.103100955	0.8663659	0.00748679	0.0005188158	0.00090321916	0.021606343
a	3.472829e-10	1.8874118e-06	0.0012839114	0.97494626	0.0009926442	0.0013423049	0.0019914913	0.019441474
n	1.1966078e-08	1.7070608e-05	0.001151046	0.89821005	0.0110086575	0.019342843	0.023111783	0.047158625
d	1.888529e-05	0.0017725531	0.006638038	0.06701771	0.8133653	0.010882602	0.0861903	0.014114617
ì	0.10776436	0.8519027	0.0052764495	0.00052589894	0.023837114	0.00089707796	0.00042609128	0.009370336
n	1.187718e-06	6.6511435e-05	0.010682488	0.029668514	0.9033065	0.0043642092	0.01780371	0.03410688
n	6.414605e-07	0.00018654566	0.0026119438	0.07005644	0.6128751	0.022967972	0.05571552	0.23558582
u	5.6863943e-08	6.786198e-05	0.00022005777	0.10354419	0.3967224	0.0043224697	0.080976315	0.41414663
n	4.2342487e-11	9.118496e-08	7.5526856e-07	0.0027744917	0.04163131	0.24896833	0.3519622	0.3546628
e	7.297711e-06	0.00016312429	2.7728918e-05	0.0010098804	0.74744886	0.059406605	0.17688663	0.015049873
i	1.7865098e-11	8.306819e-09	2.1345836e-06	0.0002453711	0.0138530545	0.12715146	0.708555	0.15019305
g	2.3725272e-10	4.6831833e-08	1.8912154e-06	9.151865e-05	0.011534312	0.3923342	0.53323185	0.06280616
e	0.00055196247	0.00017369048	0.0022462306	0.0016355856	0.60832524	0.30986086	0.06867267	0.008533792
n	8.9759984e-11	8.956927e-08	1.0980506e-05	0.00039944745	0.051550787	0.026927548	0.53501785	0.38609335
i	0.0001328508	0.0013976969	6.537146e-05	0.00019525026	0.16821621	0.16309564	0.6464833	0.020413632
t	9.074711e-12	6.5183765e-09	1.9200615e-07	2.4870395e-05	0.0013179294	0.039527178	0.74946696	0.20966296
ò	5.9450745e-08	1.8816582e-06	8.759332e-07	1.3245832e-05	0.023112394	0.009312234	0.9575715	0.009987763
r	1.3860754e-05	5.0079514e-05	0.00047240898	0.00011144584	0.06956464	0.3129392	0.37474826	0.2421001
i	3.0127746e-06	0.0002388826	9.7301665e-05	5.9128495e-05	0.012220011	0.96049017	0.019470619	0.0074209245
</S>	9.353635e-12	8.252756e-09	5.656767e-08	1.8733437e-05	0.00021948224	0.004037233	0.16642022	0.8293042
