 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.8323784	0.027702624	0.0021457658	0.0009397815	0.0015854745	0.0028886443	0.001979536	0.00017242362	0.13020737
n	0.8534367	0.124840975	0.015054567	0.006317555	6.146317e-05	0.00025546356	3.07067e-05	7.071737e-07	1.9776098e-06
ì	0.83299154	0.16412997	0.0024073015	0.00032348	9.36323e-06	0.0001226551	1.4538654e-05	3.1947982e-07	8.8770383e-07
c	0.05297553	0.9321205	0.014806278	8.0432765e-05	6.5964073e-06	4.158073e-06	1.706512e-06	7.7150384e-07	4.1615995e-06
h	0.21316168	0.25491354	0.22244374	0.065355234	0.0052305236	0.0074587506	0.00043175858	0.00033228495	0.23067252
e	0.08994173	0.74064887	0.07706327	0.0006229594	7.808641e-05	0.00026234548	6.435297e-05	3.0464013e-05	0.091287956
t	4.329671e-06	0.26905358	0.72923154	0.0016486206	2.0966085e-05	1.8428998e-05	3.7050454e-06	1.3103495e-07	1.871682e-05
o	8.687952e-05	0.023359397	0.96326214	0.012862598	5.7598594e-05	0.00029740928	4.1988955e-05	6.229592e-07	3.1344796e-05
r	6.6939876e-09	0.0008793982	0.99203604	0.006956327	6.990303e-05	3.6174297e-05	1.1832269e-05	7.157786e-07	9.655163e-06
ì	0.0007035507	0.04206801	0.75938135	0.15026204	0.010391803	0.031426277	0.0051125935	0.00026556524	0.00038879132
s	7.862936e-07	0.009765787	0.80926055	0.14153092	0.036000933	0.0012650823	0.0005050665	0.0006683697	0.0010024915
o	5.0932686e-06	0.027893687	0.54872763	0.33657315	0.024427451	0.0055111223	0.0015565662	0.0015047858	0.053800546
n	5.68462e-11	5.229995e-07	0.072927386	0.8595056	0.061916985	0.0039344504	0.0010356434	6.279947e-05	0.000616613
t	6.1245e-06	0.000108438086	0.6031427	0.2950799	0.07589782	0.021735061	0.0033003585	0.0003987075	0.0003309303
a	1.7859855e-05	0.00016350727	0.5236988	0.27871636	0.120081775	0.054208215	0.0069988477	0.0014467132	0.014667891
e	5.375562e-10	5.6691096e-07	0.030264894	0.5571312	0.3451626	0.050950736	0.012937977	0.00016279203	0.003389294
m	3.0414395e-08	1.1163364e-05	0.015897065	0.11860493	0.78004944	0.05685671	0.025388543	0.0008747205	0.0023174572
a	4.3782944e-05	1.0338753e-05	0.00059200055	0.04133751	0.44772583	0.46345645	0.03524078	0.006205051	0.0053883125
n	3.9569248e-10	1.1058392e-07	0.002573532	0.028871793	0.46231008	0.45024648	0.04549818	0.0023622352	0.008137678
t	4.6698733e-05	6.488468e-05	0.021408081	0.01172461	0.17787701	0.7322143	0.04791239	0.008036085	0.0007160374
e	3.6257964e-06	5.433759e-06	0.0144575285	0.019135276	0.12797679	0.70682585	0.09234883	0.023503274	0.0157434
ì	2.2907405e-10	3.3458964e-08	0.00015083383	0.0021793586	0.0957533	0.47078615	0.4152869	0.0029056964	0.012937739
t	1.4544618e-08	6.399605e-07	0.00010616804	0.0003648415	0.2505368	0.27266836	0.4217286	0.04225098	0.012343566
s	5.273764e-08	4.714774e-08	1.938825e-05	0.00021140755	0.08516782	0.5273863	0.17864719	0.199999	0.008568746
e	1.2264942e-05	1.1130674e-05	0.0033200597	0.018891273	0.021936571	0.5483582	0.3179023	0.05705779	0.032510426
r	3.487688e-11	1.1296516e-09	3.1986901e-06	1.4252584e-05	0.0012098539	0.080792695	0.86719584	0.016723737	0.03406052
e	5.0665094e-05	4.0797195e-06	2.6282774e-05	0.00020570934	0.004398914	0.4132155	0.5359565	0.04200031	0.004142135
k	2.8283913e-11	5.672584e-10	1.9697802e-06	1.1053148e-05	0.0003745417	0.026094753	0.7290837	0.1207237	0.12371028
a	8.263219e-05	4.577088e-06	4.6910565e-05	0.0015114918	0.014550397	0.46261403	0.44080973	0.07379172	0.006588525
v	2.3904873e-10	3.5985828e-09	1.7745673e-05	2.1646785e-05	0.00022068183	0.013595737	0.30716333	0.44921637	0.2297645
r	0.00047372977	1.7086586e-05	0.000100945115	0.0006734776	0.002874207	0.15637416	0.66165453	0.16995338	0.007878471
è	6.5901945e-06	1.0277166e-05	0.0015791608	0.00019460211	0.0009619214	0.0139130615	0.14309353	0.74029773	0.09994322
c	6.8890205e-09	5.982183e-08	3.0008591e-06	1.2306765e-06	8.625948e-05	0.0012279082	0.055792935	0.8868046	0.05608401
h	0.5082983	0.07149627	0.025238654	0.13249983	0.07728287	0.12311725	0.00297651	0.0009741347	0.05811611
i	1.9493502e-06	0.000100364625	0.0033089893	0.0031041324	0.0032877882	0.16794775	0.47723305	0.011447005	0.33356896
</S>	3.8061618e-10	9.858927e-09	6.639521e-06	1.6706224e-06	1.8417129e-06	0.0006271117	0.05531951	0.12060357	0.82343966
