 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.9876557	8.678266e-05	9.95622e-05	2.5480765e-07	3.9485126e-06	2.2244163e-05	3.5204307e-06	0.0001686438	0.00012687918	0.011832363
ò	0.99417156	0.0041079056	0.0012333058	0.00011060153	4.2643253e-05	4.41123e-05	0.00014643563	0.00011557451	1.7480155e-05	1.0334095e-05
t	0.9992322	0.0007529257	1.2255831e-05	3.5089858e-09	4.983183e-10	3.4470673e-09	5.349235e-10	1.3508549e-08	1.512704e-08	2.6240857e-06
t	0.99881834	0.00011079004	0.00019580712	4.4072112e-06	3.054983e-07	1.6337337e-07	4.0798713e-07	2.081305e-06	9.516158e-07	0.0008667045
i	0.9999553	1.9338345e-06	2.7885713e-05	2.8141178e-06	4.862556e-09	2.4476925e-09	1.2320078e-09	6.1736953e-09	6.202006e-10	1.20680725e-05
ì	0.007319992	0.94020146	0.052297562	2.4042047e-05	6.1866587e-07	3.7539896e-06	1.5307609e-07	5.1379016e-06	2.555486e-06	0.00014482626
r	4.3919485e-05	0.96659976	0.033227183	0.000111750574	3.5970945e-06	1.9100783e-06	1.3489504e-06	1.82419e-06	3.8788558e-06	4.717783e-06
t	0.6119966	0.052188482	0.2922362	0.0030080106	0.00014868389	7.0939306e-05	0.00024954256	0.0008926778	0.00032734204	0.038881548
e	0.9753507	3.719513e-05	0.022232056	0.00014081475	5.991879e-07	7.090388e-07	9.929731e-08	8.186491e-07	2.946853e-07	0.002236699
è	1.6713894e-07	0.038038965	0.95476043	0.007076286	2.4580022e-05	1.9219475e-05	7.6207215e-07	6.190479e-06	2.3574112e-06	7.106303e-05
t	5.0044787e-07	0.067874014	0.91331726	0.018335039	0.00031403918	3.8414353e-05	3.298809e-05	1.6025753e-05	3.8895832e-05	3.285528e-05
t	2.259098e-05	0.0020408016	0.96761984	0.017733885	0.0058208844	0.0006362891	0.001578331	0.001047998	0.00086367043	0.0026357071
a	0.011209786	0.000116707706	0.92519957	0.041936893	0.00014678309	0.0001975222	7.0787714e-06	6.3135856e-05	2.3066083e-05	0.021099513
