 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9821086	0.0047017443	0.00011403669	2.5506348e-05	1.0078075e-05	0.00010419325	3.886263e-06	0.00027944977	3.667786e-05	5.016777e-06	0.0004458411	0.0012487872	0.010916288
ò	0.96726346	0.015447667	0.008145998	0.0031184885	0.0016875028	0.0009998339	0.0010363726	0.0001414761	0.0003186493	0.0006845541	0.0009453209	0.00019502266	1.5727936e-05
t	0.9825173	0.017469104	1.1235791e-05	1.1311895e-06	2.3599904e-08	3.5199133e-07	1.062066e-09	6.4048486e-08	2.6585996e-09	2.2115848e-10	2.9017748e-08	6.492273e-08	7.447898e-07
t	0.9979814	0.0006005766	0.00097160536	2.9096807e-05	8.335389e-06	1.9102315e-06	1.1548611e-06	6.1428864e-07	4.2369285e-07	4.8906e-07	5.4755915e-06	8.290699e-06	0.0003905478
e	0.999895	1.3462622e-05	6.9969334e-05	8.920834e-06	2.3887771e-06	2.2325526e-07	3.688373e-07	8.849863e-09	1.4996061e-08	3.762804e-08	1.158528e-07	4.7644207e-08	9.455116e-06
j	0.0033350603	0.9788817	0.016419688	0.001065245	3.8116432e-05	0.0002255157	1.0903926e-06	1.3546319e-05	1.0851145e-06	5.851697e-08	4.6088326e-06	4.271703e-06	9.904586e-06
è	0.009925873	0.027760949	0.86988235	0.036640376	0.027308935	0.0080283	0.0029015427	0.0011126839	0.0007416768	0.0010302103	0.005401266	0.005086779	0.0041790023
n	8.653046e-05	0.70738363	0.28127542	0.009699944	0.0011748418	0.00022176103	4.041381e-05	3.1135314e-05	1.728529e-05	4.2383754e-06	1.2751673e-05	1.9775507e-05	3.2296935e-05
o	0.12564519	0.13918936	0.5457844	0.07119975	0.029667707	0.0045136483	0.0054911375	0.001479348	0.00392917	0.0018828529	0.0034577206	0.005340901	0.062418737
m	1.9253054e-07	0.012889171	0.6314839	0.29346952	0.052574553	0.0072886734	0.0018608293	0.00020885235	0.00013647116	2.3874023e-05	3.0517438e-05	1.3433314e-05	1.996527e-05
e	0.010501488	0.074741155	0.81780064	0.034263	0.022370994	0.010062448	0.00248565	0.001703583	0.0016441738	0.0010192874	0.014400987	0.007671514	0.0013350641
v	3.87066e-09	0.00087177113	0.729812	0.24236661	0.024174461	0.0023700001	0.0003358555	4.031642e-05	1.4647107e-05	2.7350268e-06	4.676659e-06	2.549695e-06	4.482538e-06
è	0.002582706	0.011630777	0.83142626	0.062147297	0.042235285	0.025226144	0.002944539	0.002119313	0.0017280281	0.000937134	0.011668439	0.004813135	0.0005408744
k	2.0799781e-08	0.0022793661	0.5887273	0.35684985	0.04727677	0.0037374597	0.000814715	0.00014796563	7.849303e-05	2.3917251e-05	1.5781436e-05	2.0352194e-05	2.790174e-05
k	0.017549498	0.007723839	0.58809686	0.24350818	0.028442105	0.011940803	0.0017090151	0.00055653474	0.00043794786	0.00031617866	0.001410064	0.0015530968	0.096755944
i	0.81994426	0.00026814186	0.010502799	0.013998091	0.0058276844	0.06173109	0.001019143	0.007508966	0.0010044082	0.00015832974	0.0012757148	0.00054057257	0.07622078
o	5.456691e-11	1.7901421e-07	0.003606982	0.4308789	0.34513584	0.20036554	0.018336538	0.0012559929	0.0003229413	5.113935e-05	2.4809118e-05	5.2191835e-06	1.5921687e-05
p	3.513109e-09	2.0083655e-07	0.0009934582	0.32807285	0.4275061	0.20416299	0.03208175	0.0058859806	0.0009294602	0.00027529465	3.281656e-05	2.4115652e-05	3.4959507e-05
u	0.00079451303	4.2395022e-05	0.015854545	0.037409298	0.28645936	0.44586957	0.031571116	0.07784551	0.011000848	0.004926504	0.04246855	0.04215236	0.003605394
l	1.8541327e-10	7.671931e-07	0.0016637706	0.0732607	0.6336825	0.19010828	0.08847042	0.011723456	0.00085058535	0.00011359224	4.9888036e-05	3.0271092e-05	4.5763423e-05
ò	0.0014286012	0.0005316892	0.034473192	0.1091377	0.3904104	0.40802455	0.034060378	0.0097870855	0.0033975076	0.0019975908	0.0048012505	0.001456493	0.00049356965
