 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.97485685	0.0024327089	0.0003433247	6.8688183e-07	7.825268e-06	0.0001329014	0.00013868252	0.001057506	0.021029543
ò	0.9883513	0.008423685	0.0021474517	0.00017072179	0.00013548872	0.00026702438	0.00034538636	0.00013721256	2.1719705e-05
t	0.91697043	0.08073735	0.0022831447	1.5000174e-08	2.171574e-09	1.00416635e-07	2.6025024e-08	2.2510855e-07	8.656456e-06
t	0.99348795	0.003617739	0.00095423457	6.9598705e-06	8.7803426e-07	1.4283254e-06	2.017376e-06	1.5797135e-05	0.0019130558
e	0.99980503	8.382536e-06	0.00016164797	1.4855764e-06	3.7132641e-09	3.646162e-09	5.396197e-09	1.9571194e-08	2.3430504e-05
è	0.0016047204	0.5036862	0.49455556	3.056258e-05	3.946117e-07	1.5356783e-05	2.6063283e-06	1.1093148e-05	9.346148e-05
s	3.612228e-05	0.5634765	0.4356996	0.0007292887	1.5160225e-05	2.0248835e-05	3.7279817e-06	8.357712e-06	1.0939888e-05
t	0.09976798	0.52447766	0.3555115	0.0016601845	0.00020130136	0.0001631973	0.00021992715	0.0012936887	0.016704604
a	0.2775171	0.0010793587	0.7186018	0.00012492125	5.1698606e-07	5.4948237e-07	5.454028e-07	4.905083e-06	0.0026702515
s	1.870157e-07	0.0017919588	0.9703391	0.02759203	3.8195067e-05	7.09857e-05	1.253156e-05	2.4386027e-05	0.00013060054
e	0.0032895638	0.023793638	0.9611159	0.010756209	0.0002061578	0.00011153519	0.00012523985	0.00019477274	0.00040700822
o	5.115602e-09	5.1825224e-05	0.20848127	0.7899315	0.0010684321	0.00025786247	3.264358e-05	3.924611e-05	0.00013710262
G	9.779631e-09	3.201472e-06	0.006263288	0.9924247	0.0011925331	8.798837e-05	1.1501073e-05	7.0522824e-06	9.565125e-06
i	0.098813355	0.17670901	0.036783952	0.08928253	0.043861877	0.07236185	0.055072963	0.32268167	0.10443277
u	1.8805635e-07	0.0006670204	0.11782568	0.784687	0.07696991	0.012660787	0.0008367822	0.001979233	0.004373415
v	1.0457555e-08	1.8507466e-06	0.0040531904	0.98008335	0.014418449	0.0012561886	7.831436e-05	5.1308412e-05	5.7246038e-05
à	0.0059817866	0.070212476	0.15162848	0.31008312	0.21341191	0.147313	0.057003215	0.043276004	0.0010900409
n	9.391005e-07	0.00035448352	0.012087916	0.07558209	0.8606125	0.03772443	0.002886008	0.0057348153	0.0050168284
n	0.00039591317	0.00038912942	0.06601343	0.20474342	0.25838187	0.115692645	0.03587498	0.09247938	0.22602925
i	6.858777e-05	9.000259e-06	0.035681605	0.113676354	0.16390859	0.2825932	0.050472356	0.10685156	0.2467388
t	1.7967491e-09	1.642393e-09	1.096652e-05	0.029174153	0.7194741	0.22256035	0.02126447	0.0020682905	0.005447762
i	2.7449307e-05	3.7150315e-07	0.0012371347	0.17545775	0.59335256	0.18136512	0.03566376	0.009271907	0.003623948
n	6.8455963e-10	4.4327435e-09	4.3391683e-06	0.00297065	0.5824255	0.33733284	0.06069076	0.0093984995	0.0071773794
A	9.3736475e-05	1.1077573e-05	0.0019483621	0.032821987	0.7519407	0.15891203	0.045065325	0.007458948	0.0017477984
n	5.5506143e-07	0.00012634929	0.00026052984	0.0002809416	0.42282948	0.32020563	0.07781091	0.1259171	0.052568533
n	8.878673e-05	9.462319e-05	0.0012321181	0.0009852772	0.16711855	0.5821805	0.15617199	0.042281143	0.049846984
a	9.356536e-06	8.5867885e-07	0.0001676578	0.00020900123	0.027629733	0.637461	0.19143505	0.07551075	0.06757657
ì	5.363636e-10	1.2310966e-10	1.7014193e-07	1.407237e-05	0.014770485	0.4829406	0.39821482	0.05991162	0.04414828
s	3.43592e-08	3.468143e-08	5.646501e-07	4.8491406e-06	0.03458651	0.5853777	0.28926042	0.07263443	0.018135503
t	8.700727e-05	3.3123038e-06	0.0001148669	0.00029965478	0.02381878	0.4211018	0.39962962	0.09422547	0.060719494
i	0.0005645697	5.52713e-06	0.008028654	0.00017827125	0.00080564426	0.15142848	0.45536122	0.28968212	0.09394554
n	7.0320323e-09	3.9041165e-10	4.628383e-07	5.814022e-06	0.00091162533	0.10822903	0.23848169	0.34092757	0.31144375
e	0.0011053109	8.016326e-07	1.6680753e-05	1.6267048e-05	0.0010132703	0.079392366	0.5534572	0.33117282	0.03382527
a	9.44133e-10	4.951054e-10	9.06105e-08	2.4573158e-06	0.0013250588	0.009994789	0.095630646	0.7168289	0.17621808
n	5.8317613e-09	4.9369717e-09	2.3565593e-07	1.2686494e-06	0.001154221	0.025478726	0.21981479	0.645089	0.10846187
k	0.00023166118	9.708675e-07	4.1573552e-05	0.00013911068	0.0025607084	0.031948794	0.36734053	0.5728098	0.024926847
ò	0.73566437	0.011234167	0.21584176	0.002375117	0.00037919127	0.0022280435	0.008558746	0.021702455	0.0020161816
r	1.5517726e-06	2.9603407e-06	0.00010127454	2.1717666e-05	0.0009847736	0.13410805	0.123560674	0.5218624	0.21935661
a	0.0009416215	4.608244e-06	0.00056592387	2.9892835e-05	9.306312e-05	0.08970555	0.2572883	0.3676114	0.28375968
m	7.9503744e-11	2.8291485e-11	4.265854e-09	4.4579256e-08	6.582239e-06	0.0010817044	0.010008267	0.43712604	0.55177736
a	0.020396926	1.1785553e-06	1.0496638e-05	1.3473104e-05	0.00011125218	0.05501678	0.56223243	0.32529005	0.036927402
r	1.3082736e-09	2.4715582e-10	1.2879343e-07	6.079523e-07	6.2997333e-06	0.0007278378	0.0041792444	0.5086579	0.48642802
è	0.25393972	7.512663e-05	0.0001532044	1.0765575e-05	2.9859693e-05	0.003640673	0.06678086	0.52066356	0.15470628
o	4.0882593e-08	4.168567e-08	4.5985988e-07	7.5260635e-07	7.4680866e-05	0.002838325	0.008848107	0.7946115	0.1936261
n	1.0677691e-08	3.911854e-10	1.1643798e-07	9.1605436e-08	3.3664874e-06	0.00026489768	0.0050506396	0.15801017	0.83667076
t	0.003302922	1.0433572e-06	6.261642e-06	2.597061e-06	1.3311852e-05	0.0021102573	0.071726	0.7613097	0.16152795
a	0.00058591965	1.1577981e-06	0.0011248536	0.00012142036	0.00013149748	0.0073875026	0.035426743	0.73050195	0.22471891
</S>	5.5020624e-09	2.2284884e-10	1.193118e-07	2.0879793e-07	2.549051e-06	0.00018174594	0.0031989391	0.32684317	0.6697733
