 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.8338762	0.032983474	0.0026385812	2.8777426e-05	0.000121885045	5.3050585e-06	4.5208268e-05	1.4761536e-05	0.0059645385	0.0004904319	0.0029788	0.00023568665	0.002160703	0.1184556
n	0.88944477	0.09411662	0.015269592	6.908622e-05	0.00085147127	1.2234957e-05	1.83954e-05	2.9894427e-06	0.00019944011	3.856941e-06	1.035863e-05	2.368702e-07	2.4628093e-07	7.709822e-07
ì	0.9335792	0.06571263	0.00066951587	3.0701042e-06	1.9435529e-05	4.7659591e-07	8.673669e-07	3.9015768e-07	1.1056987e-05	7.7182e-07	2.3428468e-06	5.496926e-08	3.1798358e-08	1.5023898e-07
c	0.08340198	0.8823281	0.034208618	2.4854022e-05	3.240818e-05	5.3399503e-07	7.8160525e-07	1.60529e-07	8.6728704e-07	2.3906165e-07	2.7218607e-07	1.227466e-07	3.8050064e-07	7.3608356e-07
h	0.14602792	0.16883764	0.17588575	0.11760851	0.023488956	0.00139162	0.0003971713	0.0003318378	0.0012305042	0.00010200368	0.00016602084	1.3280202e-05	7.59522e-05	0.36444283
e	0.16222025	0.6199211	0.12520473	0.011239439	0.00034163488	3.439263e-05	2.7833119e-05	3.501348e-05	0.00011510331	2.3726465e-05	3.3215e-05	1.8832912e-06	1.7568482e-05	0.080784164
t	6.5451713e-06	0.226908	0.7717399	0.0009874454	0.00034791938	3.231738e-06	2.6056528e-06	3.1258008e-07	2.1320473e-06	2.358891e-07	2.3407102e-07	1.3299236e-08	7.767833e-08	1.3331733e-06
o	8.762402e-05	0.03128409	0.9511054	0.012178816	0.005077619	0.00013318616	4.333325e-05	3.227168e-05	3.084096e-05	1.238321e-05	5.831863e-06	4.1935763e-08	9.51788e-08	8.403323e-06
r	7.273918e-09	0.00074717036	0.9381569	0.058426883	0.0024480636	0.00019066257	2.0092544e-05	7.099529e-06	1.5111575e-06	6.1812887e-07	2.8093163e-07	3.9773656e-08	8.338685e-08	4.3909426e-07
ì	0.0011230164	0.11885226	0.8320751	0.024432035	0.018047368	0.00054865755	0.0012878455	0.00055668416	0.0019747154	0.00046285085	0.000540305	2.2031336e-05	1.4529779e-05	6.2621955e-05
s	4.0585508e-07	0.011168774	0.88539445	0.08785985	0.014076304	0.00065578136	0.00066489686	9.1139744e-05	2.2791368e-05	1.7822907e-05	5.7423285e-06	5.6795325e-06	1.6153366e-05	2.014758e-05
o	2.7343138e-05	0.040674035	0.85027343	0.04219032	0.01604684	0.00031495735	0.00088916207	0.00042328844	0.00093029195	0.00077116	0.00033071334	4.5080655e-05	0.00059318723	0.046490252
n	5.452966e-12	1.8444828e-07	0.048086125	0.7782965	0.15061945	0.021871872	0.0008484343	0.00024220807	1.9977728e-05	9.792696e-06	1.7883557e-06	1.4171586e-07	3.2923884e-07	3.0880187e-06
t	7.538586e-07	9.320433e-05	0.55211794	0.3742298	0.06923856	0.0030779291	0.00072855136	0.0004433389	2.2028646e-05	3.3335495e-05	7.709668e-06	1.476841e-06	1.7583171e-06	3.6351096e-06
a	3.0126544e-06	0.00016300668	0.48062837	0.26691464	0.23036496	0.014437943	0.003335635	0.0020559395	0.0006685125	0.00068905426	0.00011882637	5.4278535e-06	1.647784e-05	0.0005982209
c	9.2617e-12	2.5204537e-08	0.0041802097	0.6389174	0.21529351	0.13894622	0.001804518	0.0007899438	4.2975502e-05	1.5073753e-05	4.7379676e-06	3.9785695e-07	5.094014e-07	4.512007e-06
e	0.053004783	0.02603168	0.028188126	0.12607448	0.12729152	0.040443785	0.05379617	0.041413702	0.3609028	0.032821797	0.052999604	0.005080956	0.0018611854	0.050089438
r	2.0599192e-10	2.7044626e-07	0.013442309	0.59568846	0.30149442	0.08295724	0.004997506	0.0013159298	7.877062e-05	1.4913173e-05	3.240149e-06	5.207403e-07	5.957611e-07	5.7633806e-06
ò	0.00010812358	0.0005715296	0.10076488	0.12004342	0.7353417	0.024511456	0.013478264	0.0042871614	0.0005087242	0.00022228406	4.9675007e-05	9.5298e-06	1.1384421e-05	9.191744e-05
o	3.129065e-09	1.9202503e-06	0.0016177109	0.0575814	0.54310364	0.23070426	0.1455534	0.020055147	0.000635594	0.0004844929	4.1917112e-05	4.6981168e-05	8.771883e-05	8.5845175e-05
c	1.4446942e-12	8.1020957e-10	9.929766e-06	0.006071027	0.07270771	0.8742534	0.02084149	0.025462588	0.00041846023	0.00019165267	2.8093677e-05	3.982551e-06	3.3585636e-06	8.347129e-06
e	0.019380363	0.010613516	0.018086689	0.100387	0.1335428	0.049887955	0.068387784	0.047346063	0.41782466	0.03109262	0.04960804	0.0047338353	0.001679986	0.047428653
r	2.5502944e-09	4.2144808e-07	0.0042225355	0.08187254	0.19868787	0.26888105	0.30876058	0.1308179	0.005163789	0.001211162	0.00010968792	3.866267e-05	2.9699358e-05	0.00020407049
ò	0.000110302026	0.00014502383	0.013660607	0.00979031	0.5047636	0.12885985	0.21673533	0.1136735	0.009062547	0.0023324355	0.00035074542	7.237999e-05	4.5882953e-05	0.000397527
e	2.099892e-09	2.158937e-07	8.960586e-05	0.001119864	0.027554618	0.1292785	0.6076484	0.21712062	0.010328071	0.0054703974	0.0003147037	0.00041931833	0.0004189226	0.00023673316
n	3.0356566e-12	3.5689557e-10	1.3457282e-06	0.00025790653	0.0032766848	0.35739893	0.10458153	0.5050078	0.019697953	0.008219214	0.0011541258	0.00023738138	7.382052e-05	9.3295464e-05
ì	2.2902884e-06	3.4028207e-07	3.4098084e-05	0.00037584305	0.007999242	0.057411373	0.123630606	0.7695211	0.01763517	0.01893863	0.0026925642	0.0013549183	0.00023693242	0.00016687409
c	2.6339837e-09	8.511321e-08	2.1263342e-05	0.0001875168	0.0015602432	0.014025486	0.34732783	0.5604337	0.032316014	0.031053934	0.0032422605	0.007931284	0.001318668	0.0005816671
