 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.9068447	0.0065211197	7.64622e-05	0.0005676775	0.00019632016	7.7553654e-05	0.00021765214	0.0003916347	0.0021968486	0.0040284647	0.078881554
t	0.9812263	0.018773515	1.01496866e-07	2.29965e-08	4.191874e-09	6.013011e-11	1.0798948e-11	5.355951e-12	3.442769e-11	1.5989366e-11	1.8290695e-10
e	0.8936903	0.10070975	0.0017863819	0.0010696587	0.0001421905	3.4663713e-05	4.3463486e-05	2.6654605e-05	7.874688e-05	2.8231354e-05	0.0023898585
l	0.11553242	0.8789826	0.0038225728	0.0014540785	0.00019126447	1.9420122e-06	9.1223546e-07	4.209042e-07	2.287931e-06	9.828311e-07	1.0426569e-05
a	0.31049645	0.26241353	0.04594266	0.16571169	0.045538075	0.017113874	0.01791913	0.016435176	0.04663756	0.013812267	0.05797964
è	0.000116531504	0.6345214	0.33207062	0.029913487	0.0030520367	0.0002233105	3.337633e-05	1.01320975e-05	1.1954318e-05	1.2858889e-05	3.4365337e-05
n	6.864599e-06	0.102447316	0.83211875	0.047789	0.011539934	0.0059470227	7.0546674e-05	2.6618565e-05	1.48723575e-05	1.3967342e-05	2.5150834e-05
a	0.0028187102	0.29200214	0.28991824	0.29262134	0.057840083	0.025450984	0.011679205	0.0070427433	0.0022982443	0.0021507824	0.016177569
b	7.459721e-09	0.00030879272	0.88447446	0.036294986	0.07538415	0.0024032088	0.00091540616	8.155592e-05	3.9204097e-05	3.276237e-05	6.536948e-05
a	0.0014014959	0.053319503	0.19812256	0.42777815	0.21252777	0.0540767	0.01806831	0.010073458	0.015936915	0.0032230609	0.0054721246
r	4.225937e-09	0.00024168816	0.47200426	0.2886876	0.2355631	0.0026886554	0.0006040559	6.387477e-05	3.0324994e-05	2.9465973e-05	8.708402e-05
m	0.0018692574	0.01504258	0.100005634	0.5063418	0.35188153	0.016033508	0.0050046495	0.0016287673	0.001118731	0.0002604676	0.00081302377
è	0.37348422	0.4924116	0.009168933	0.09033007	0.020233257	6.795882e-05	0.00016949401	4.7082634e-05	5.2696665e-05	3.065324e-05	0.0140039325
n	6.641705e-07	0.00037899983	0.02607164	0.64433384	0.3120556	0.014956549	0.0013985425	0.00046336892	6.841937e-05	5.7498193e-05	0.00021485926
a	1.7470984e-05	0.000391509	0.0038195273	0.27013466	0.60607696	0.008284156	0.030683655	0.020375257	0.005725457	0.00260851	0.05188282
f	6.947147e-11	8.420262e-08	0.0015881894	0.008892935	0.8005283	0.034130715	0.14574198	0.00653776	0.0015448931	0.00046652535	0.0005685912
ù	0.00013753491	5.4307915e-05	0.0039473865	0.06703796	0.77930325	0.096516274	0.028127303	0.008422139	0.007766682	0.0012861054	0.0074010747
r	1.4705542e-07	4.3993256e-05	0.0009837684	0.051504344	0.74243903	0.15660855	0.03418804	0.010080573	0.0009763146	0.0004905491	0.0026846656
n	2.2551487e-05	0.00021757523	0.00029042264	0.039131436	0.74155486	0.030587956	0.031444557	0.016404312	0.00639624	0.0015669989	0.1323831
o	2.5367632e-07	5.6800734e-05	0.0007541416	0.0077472273	0.45881575	0.027954755	0.38847828	0.068409905	0.019725474	0.0048073847	0.02325003
n	1.3336461e-10	1.3092027e-08	4.2766724e-06	1.6377879e-05	0.0031235483	0.066841185	0.85152805	0.04730201	0.023573207	0.0053485874	0.002262705
a	8.2839724e-05	6.677527e-06	6.1855855e-05	0.0002663854	0.024666987	0.14936602	0.6548214	0.14225219	0.024662694	0.0022393446	0.0015735786
k	5.6526345e-10	3.2205254e-08	1.5179391e-05	1.4469462e-05	0.0010468387	0.10176637	0.4508035	0.26164007	0.14817147	0.032847	0.0036951234
à	0.0020214957	0.0013840275	0.002402426	0.012255468	0.078590214	0.21039113	0.24049969	0.1875085	0.21938014	0.01263369	0.03293334
n	4.2542348e-07	3.048064e-05	0.00017578997	0.00023604535	0.008608438	0.2140073	0.2943066	0.40793055	0.045778252	0.00958613	0.01933997
i	1.1626572e-06	5.191255e-06	1.0411607e-05	4.7250665e-05	0.005015548	0.033227786	0.2569671	0.3871925	0.240981	0.022975497	0.053576592
k	2.4270535e-11	1.1856128e-09	1.9068177e-07	5.2439287e-08	4.7965173e-06	0.0009921833	0.21888281	0.19436258	0.40055412	0.15255794	0.032645386
a	4.0915776e-05	5.6716715e-07	1.1562411e-06	7.0007454e-06	0.001417065	0.06455954	0.3335181	0.32754523	0.25425524	0.006812611	0.011842625
l	3.3361455e-10	4.9977135e-08	1.0486998e-05	1.2247798e-06	0.0001190024	0.0006821941	0.09534176	0.27156508	0.3287685	0.19920158	0.104310125
