 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.90051174	0.0024839558	0.0003889737	0.00038816198	7.4282216e-06	0.0003720583	0.00026100915	0.00045106336	0.0013826207	0.000820621	0.0929323
n	0.9292175	0.059377488	0.010823487	0.0004112654	5.4263633e-06	0.000132952	1.3920042e-05	5.8386636e-06	6.9494986e-06	3.969074e-06	1.1072616e-06
e	0.97591215	0.023664612	0.00037994463	1.9187657e-05	6.493942e-07	1.6566906e-05	1.9922488e-06	1.7018763e-06	2.327758e-06	5.2777455e-07	2.9999535e-07
v	0.0034483157	0.9460296	0.05040138	9.305689e-05	9.694679e-06	1.4104074e-05	2.0483617e-06	6.182353e-07	3.8437068e-07	5.143262e-07	2.3031724e-07
ò	0.8846633	0.08454326	0.0050080046	0.008879077	0.00023634997	0.0042720586	0.0018627447	0.002479246	0.005635123	0.0019328654	0.00048800488
ì	0.00084103603	0.98723686	0.011500748	0.00036755615	2.8587558e-05	6.7582587e-06	5.218106e-06	2.460784e-06	1.9925885e-06	4.398559e-06	4.4089998e-06
c	5.705284e-05	0.69132966	0.29647315	0.010720055	0.0010889961	0.000116005576	8.53363e-05	2.902422e-05	1.9461222e-05	4.1815452e-05	3.935938e-05
h	0.00090123864	0.019481158	0.701494	0.14119229	0.009902608	0.0012750421	0.00012843103	7.233063e-05	6.469877e-05	0.00019151704	0.1252967
a	6.932876e-05	0.011322587	0.39271072	0.011240743	0.00018011518	0.0033002764	0.0006655006	0.00021256137	0.00028501038	0.00022185118	0.57979137
d	2.1041373e-09	0.009380677	0.97974235	0.010393037	0.0002841794	0.00015430215	2.8245355e-05	3.328835e-06	2.2404417e-06	9.672563e-07	1.0672762e-05
ò	0.0005941414	0.07173678	0.6397398	0.22380076	0.019041149	0.012003998	0.0039367997	0.0031957352	0.00442876	0.0029937683	0.018528288
n	1.5024558e-07	0.024860771	0.52111584	0.44407287	0.008609715	0.0004241268	0.00036038092	9.771788e-05	5.270102e-05	0.00020087766	0.00020486092
t	5.0647986e-06	0.00573465	0.41073087	0.4637478	0.0048233224	0.0107178455	0.007765891	0.0047921673	0.0034916764	0.013308542	0.07488215
a	3.2160284e-07	0.00021241423	0.948053	0.03316788	0.00013829098	0.007374327	0.0011474784	0.00039646035	0.00039120408	0.0004849392	0.008633807
s	1.5903445e-10	2.9604565e-05	0.56510335	0.26833066	0.14109036	0.023390392	0.0017539816	0.00011250281	4.8541133e-05	8.85924e-06	0.00013168123
ì	1.9082729e-05	0.0008075121	0.3983915	0.51839995	0.040753804	0.034555223	0.0038135569	0.0014046575	0.00075764174	0.00047597117	0.0006210677
n	2.008045e-09	0.00013753837	0.0145338075	0.87650454	0.10550051	0.0021574742	0.0007530633	0.00013157263	4.0908293e-05	0.00014146112	9.917161e-05
d	2.3795884e-07	0.0001351451	0.029708289	0.8929362	0.01814901	0.023063373	0.0072554913	0.0038895225	0.0018395965	0.007252759	0.015770424
e	5.332004e-06	0.0004005874	0.1548476	0.47998387	0.017315807	0.14016838	0.007133867	0.0024833856	0.0016617231	0.00068203296	0.19531728
k	5.983862e-12	1.4561108e-07	0.0048571397	0.19815521	0.457288	0.3110445	0.02670897	0.0013488664	0.00018879982	0.00016709161	0.00024137321
a	1.989052e-06	6.227283e-06	0.0024451518	0.44211972	0.3961097	0.11166784	0.01638729	0.008376932	0.005357828	0.0069967173	0.010530544
ì	3.9925112e-11	3.9499656e-07	0.0015831297	0.04139306	0.39441603	0.49021378	0.06801542	0.0033107453	0.00033720586	0.00020353713	0.0005267036
c	1.0016796e-09	1.1924664e-06	4.4474225e-05	0.008261862	0.73243695	0.19464228	0.05626918	0.0066993847	0.0007259757	0.0006200886	0.0002985935
h	0.08434613	0.049696896	0.045153853	0.54881847	0.14610966	0.028322645	0.005504373	0.006195988	0.0065238443	0.00874875	0.070579335
a	1.551073e-05	9.841752e-05	0.0047433106	0.03399679	0.0020985238	0.85138434	0.05080982	0.018411256	0.009297771	0.0012336985	0.027910559
a	3.324062e-11	6.106844e-08	2.385128e-05	0.00022467197	0.021063553	0.6596916	0.27441782	0.03806179	0.0037458725	0.0011051552	0.0016656572
n	3.3729383e-10	1.1003817e-07	1.11959325e-05	4.6059955e-05	0.041696858	0.58712983	0.31953096	0.045899797	0.0046993075	0.00013524921	0.0008505643
o	7.751539e-06	2.3245946e-06	4.099661e-05	8.221492e-05	0.040718026	0.5675674	0.24941917	0.12616181	0.013055077	0.002470921	0.00047432655
ì	6.129136e-10	2.681893e-07	1.7286484e-05	9.114294e-05	0.057630464	0.11797587	0.49619013	0.26780167	0.051477306	0.004862188	0.0039537433
s	1.1234673e-08	1.7967345e-06	1.2061342e-05	0.00012771461	0.055976503	0.12847292	0.534554	0.24417013	0.025166458	0.009978748	0.0015396812
o	7.071836e-06	2.878431e-05	0.00023414909	0.00076959404	0.0040536006	0.46716118	0.22103243	0.23081262	0.03437988	0.029416978	0.012103648
n	8.791167e-11	6.3373065e-08	7.0805922e-06	1.4227928e-05	0.0008389861	0.04219707	0.40542504	0.39717886	0.10492649	0.03537286	0.014039303
t	3.4226352e-06	2.2502666e-06	8.4473695e-06	3.8415865e-06	0.000503878	0.06977761	0.22196734	0.5293365	0.1369353	0.034513775	0.0069476594
a	2.3142577e-06	1.1903483e-05	0.0011255373	0.0001670008	0.0003142142	0.121784136	0.17432141	0.31888235	0.26073575	0.054140996	0.06851439
k	4.1405074e-11	4.726692e-09	6.7738324e-07	3.7767404e-07	0.00017425143	0.01395291	0.21773031	0.4083479	0.31261548	0.012548084	0.034629937
a	6.72482e-05	8.122394e-07	3.3499814e-06	4.7334106e-05	0.0003630023	0.06523012	0.13411325	0.44753706	0.26269382	0.082772575	0.007171452
ì	1.5826847e-10	3.8956347e-08	1.0050611e-05	3.320278e-06	0.00018482827	0.010219553	0.1201737	0.25152916	0.265554	0.23083363	0.12149169
c	8.3548635e-09	2.1217461e-07	6.1231447e-07	4.0074957e-07	0.00012580573	0.00058834546	0.032664996	0.27316988	0.33770877	0.299752	0.055988923
h	0.33445725	0.031438503	0.013655156	0.23173784	0.19160564	0.073052734	0.010739262	0.011853547	0.011031723	0.011932331	0.07849594
e	1.9857103e-05	0.00021313073	0.00066155323	0.00019453421	1.19358865e-05	0.031031137	0.051515736	0.27676398	0.55271363	0.03486375	0.052010708
n	1.5503767e-09	1.4234942e-07	7.049066e-06	1.8374432e-07	2.2131353e-05	0.0013524304	0.019211939	0.1277611	0.3602322	0.17132337	0.32008946
a	5.9113034e-05	9.7860975e-06	8.889125e-06	1.4425034e-07	8.195741e-06	0.0019098597	0.014021951	0.20433967	0.55240154	0.12754199	0.09969888
v	5.9481633e-09	1.5696969e-07	1.3516369e-06	3.322443e-07	4.0800198e-05	0.00021942394	0.0059587248	0.052193183	0.30026928	0.22665125	0.41466552
r	6.5675864e-05	2.4999522e-07	1.0891043e-06	9.476342e-06	6.876282e-05	0.01024208	0.028587494	0.19938485	0.45616767	0.28132343	0.02414926
è	6.2530795e-05	0.00045983854	0.00045915385	0.00012124755	9.799075e-05	0.0048218416	0.019793473	0.09134833	0.21967433	0.6000547	0.06310656
t	2.676809e-08	9.2832755e-07	2.0358946e-06	5.8790033e-07	3.0458363e-05	0.000106094696	0.0034123024	0.04454888	0.11651689	0.7692629	0.0661189
s	4.710259e-10	8.220269e-08	9.1581063e-07	6.11327e-07	6.016022e-06	0.0026286182	0.020463988	0.2341947	0.5371148	0.0568544	0.1487358
i	6.461181e-09	1.4912578e-07	1.8350906e-05	4.2535862e-07	1.2859408e-07	0.00088245486	0.001500259	0.014261223	0.16582406	0.016328251	0.8011847
</S>	2.0210689e-10	4.534485e-09	4.538405e-07	1.4765784e-08	6.429376e-07	1.9149566e-05	0.00032580865	0.0037520684	0.05841865	0.044117615	0.89336556
