 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.97960246	0.004997337	0.0005760955	3.574088e-05	2.8903574e-05	0.00018500519	0.000299684	0.00031648742	3.1714817e-06	1.028977e-05	6.5073586e-06	5.4585667e-05	9.678037e-05	5.1014385e-06	0.00051123387	0.0013963734	0.01187429
ò	0.96739423	0.01602901	0.0064967717	0.0025047406	0.0016501314	0.0014795301	0.0005676596	0.0005744806	0.0011348506	0.00035895503	0.00033757	0.00039934134	0.00027476143	0.00033053747	0.00038296077	7.6896176e-05	7.6405795e-06
t	0.98990345	0.010082066	1.36213575e-05	2.5250273e-07	2.1294994e-08	1.4551848e-07	1.0682934e-07	8.7708806e-08	3.1540872e-09	4.6213602e-10	1.8915952e-10	1.3555214e-09	1.7820135e-09	6.770068e-11	8.972298e-09	2.4032875e-08	2.9734733e-07
t	0.996775	0.0017651306	0.0012375057	2.870405e-05	1.03895345e-05	4.645672e-06	1.6437722e-06	1.5751103e-06	1.3674828e-06	2.4915545e-07	3.2081925e-07	6.3361335e-07	5.3503874e-07	1.9328834e-07	2.2068045e-06	3.4814457e-06	0.00016635007
e	0.9997687	2.8957787e-05	0.00018262185	8.5879765e-06	3.9632064e-06	7.899194e-07	9.932117e-08	9.4173416e-08	1.0591722e-06	9.197418e-08	6.031342e-08	7.5573396e-08	2.9310268e-08	1.8895026e-08	5.8501943e-08	2.4960661e-08	4.8505367e-06
j	0.004413577	0.97769725	0.017271657	0.00031566079	3.769804e-05	0.0001432244	5.682742e-05	4.945654e-05	4.861738e-06	5.1150846e-07	1.379248e-07	7.9752647e-07	6.7855433e-07	1.6443916e-08	1.3899694e-06	1.8025974e-06	4.5509887e-06
è	0.007922717	0.025578681	0.85752463	0.041352812	0.029234128	0.013429768	0.006389213	0.0048228586	0.0012004597	0.00069287675	0.0015003615	0.0012686984	0.0009955682	0.00062162074	0.0028370922	0.0024228592	0.0022056398
n	8.125362e-05	0.936339	0.059592243	0.0029951618	0.0003625444	0.00026773004	0.00017554713	9.5665775e-05	4.261181e-05	7.3798865e-06	7.425308e-06	6.062591e-06	4.876449e-06	1.1807615e-06	3.855051e-06	6.7741025e-06	1.0635329e-05
n	0.06383132	0.0917609	0.7566944	0.035483632	0.020683074	0.005466068	0.0025492224	0.0015293066	0.0007373613	0.00077605335	0.0017074517	0.0015714617	0.001122773	0.00034511395	0.00087469595	0.0013582427	0.013508883
o	0.0015081689	0.036035996	0.86698544	0.054691155	0.021133412	0.011308003	0.0023324983	0.0013683964	0.0017403349	0.00086807663	0.00049346976	0.0007807007	0.00032098184	5.4355027e-05	0.00010971507	3.7303264e-05	0.0002318848
m	1.3765274e-06	0.010836049	0.7808715	0.14228302	0.027959295	0.0130200675	0.002353835	0.0024050893	0.017555565	0.0015331493	0.00050258834	0.00037880492	0.00013325803	2.9058345e-05	5.8295125e-05	3.1205156e-05	4.788554e-05
e	0.00601666	0.03040079	0.84141904	0.035061542	0.024935266	0.020311885	0.010416002	0.008726113	0.001082608	0.00093471876	0.0016883421	0.002695899	0.0022946487	0.0005970393	0.0075431434	0.0047304053	0.001145993
v	1.4527335e-09	0.00048506202	0.86609524	0.11023149	0.015660264	0.0043903394	0.00079636765	0.0005402244	0.0015976148	0.00011844938	3.777906e-05	2.5920657e-05	9.2436e-06	1.4739126e-06	3.6586928e-06	2.303026e-06	4.4626504e-06
è	0.0015677647	0.007943908	0.85125947	0.04163127	0.030781746	0.032394037	0.012090369	0.009989954	0.00081442675	0.00067365885	0.00088319153	0.0019721868	0.0015492624	0.0003211204	0.004175018	0.0016941073	0.0002584464
k	1.7360149e-08	0.003393097	0.6992443	0.25438476	0.029412778	0.007320257	0.0028947857	0.0012625467	0.0016239212	0.00014527487	0.00017852319	5.2272073e-05	2.8009234e-05	1.3319193e-05	9.901061e-06	1.5201541e-05	2.103115e-05
k	0.0041468265	0.0046604397	0.9189798	0.04008671	0.012111582	0.0027965598	0.0005691108	0.00042919445	0.0003110937	7.55357e-05	0.00014461386	0.00018021274	0.000111345755	3.8599403e-05	0.00019711535	0.00025604284	0.0149051305
i	0.8702689	0.00043905128	0.060147576	0.0034041726	0.0052705905	0.009136375	0.00391855	0.003617021	0.00050933607	0.00036832617	0.00021172201	0.00084532064	0.00058849656	5.1800267e-05	0.00051733793	0.00027877404	0.040426716
a	2.1220112e-11	1.5291494e-07	0.04068889	0.34758422	0.34223998	0.20028958	0.022876982	0.011919926	0.028912459	0.0041365093	0.0007547226	0.00046545317	9.685042e-05	1.5275578e-05	9.212989e-06	2.367159e-06	7.3559963e-06
p	3.4745953e-09	4.1725374e-07	0.007819224	0.39279023	0.23195861	0.17651446	0.026591474	0.023494817	0.1247576	0.01069883	0.0039968584	0.00093428424	0.00021687767	0.00013443874	3.152181e-05	2.3199897e-05	3.7204023e-05
u	0.00045066184	3.0876432e-05	0.051787417	0.061045915	0.1874701	0.3095622	0.18264462	0.14486009	0.0035746961	0.0042685615	0.0062382934	0.008456203	0.006507525	0.0015542208	0.016931245	0.013369821	0.0012475254
l	7.0372215e-11	5.5388557e-07	0.008080113	0.111286774	0.4838754	0.2211728	0.07870167	0.047437638	0.04355788	0.004130785	0.0012212085	0.00038437787	8.946855e-05	1.8369603e-05	1.3988604e-05	1.0349845e-05	1.8587183e-05
ò	0.0005888094	0.00028214641	0.17928176	0.13239	0.37830335	0.21495548	0.04774287	0.032704983	0.003430015	0.0018673129	0.002270476	0.002694929	0.0012413763	0.0004312538	0.001230983	0.0004085586	0.00017571317
t	3.532216e-09	1.0916468e-05	0.0033816805	0.25334153	0.3803854	0.1915899	0.10458753	0.035617422	0.025008535	0.0024045783	0.0028447737	0.00047226518	0.00016251528	0.00011543153	1.7316275e-05	2.0871365e-05	3.9370163e-05
o	1.6210936e-07	6.054855e-07	0.0013854589	0.10941335	0.2808574	0.27443406	0.17244358	0.09164489	0.015564615	0.015716946	0.015717208	0.009792128	0.005263049	0.0035466426	0.0009519668	0.00031177996	0.0029561783
s	4.3421183e-11	5.927452e-10	2.9910548e-06	0.002206424	0.036621142	0.20449121	0.13113435	0.1652674	0.38347626	0.06277319	0.0108903935	0.0024654304	0.00038311395	0.00023872219	2.1101401e-05	1.1327992e-05	1.696642e-05
p	2.5384537e-05	8.60297e-07	0.0017009509	0.04683301	0.38996026	0.3594756	0.075730555	0.058367793	0.040605385	0.010111539	0.009360244	0.004870479	0.001260133	0.0012413291	0.0002602308	9.315274e-05	0.00010300169
ì	0.56074786	0.0025648703	0.09374572	0.019511774	0.04782396	0.08479856	0.062297862	0.087699786	0.011031276	0.0051535494	0.0030854854	0.0063917628	0.0021197537	0.0004052585	0.0010761312	0.0004481809	0.011098237
t	4.330274e-09	1.1694774e-06	9.6164564e-05	0.016171899	0.107965246	0.22323085	0.4059236	0.17197438	0.058593474	0.007927209	0.006344069	0.0011727773	0.00032701858	0.0001766618	1.7905277e-05	1.6027014e-05	6.1479026e-05
i	1.9421718e-07	3.8462282e-08	3.056325e-05	0.0030610552	0.035256807	0.21801294	0.3705172	0.33076885	0.009102916	0.014101249	0.0036919834	0.0073635564	0.003832873	0.00065014424	0.0012078056	0.00022833781	0.0021734333
a	4.4518703e-12	1.5009351e-11	6.404577e-08	3.4329765e-05	0.001958773	0.045524858	0.11848504	0.22359332	0.45664743	0.13305792	0.0148244435	0.0049262643	0.00065685646	0.00025011785	2.2854318e-05	7.619475e-06	9.978715e-06
p	1.0085511e-09	9.54517e-09	1.6001534e-06	0.00025267643	0.0035198794	0.022337483	0.054120418	0.10469503	0.6830702	0.081243284	0.045301247	0.00372838	0.00054408197	0.0011167708	1.7578832e-05	3.2445285e-05	1.9008736e-05
u	0.00017946013	4.451264e-08	1.10556e-05	0.0003319006	0.009658459	0.08428402	0.31781316	0.48014647	0.012500332	0.024161108	0.031097487	0.019365473	0.0074622575	0.002412106	0.004853515	0.0050335787	0.0006895279
T	5.1955757e-12	4.4101894e-10	2.308377e-06	0.0005490021	0.0077387304	0.024666192	0.08330415	0.12660635	0.48391798	0.17046198	0.075874545	0.023128603	0.0030318024	0.0005770007	8.0761325e-05	3.543804e-05	2.5166579e-05
r	0.00079037313	0.00013241138	0.007875844	0.0045166644	0.05952517	0.17944428	0.33608317	0.3691274	0.0044268845	0.0057446146	0.0056914142	0.007292018	0.0040225987	0.00086326606	0.0072807176	0.005742993	0.001440256
i	0.000238544	2.534728e-05	0.00046141024	0.0050053187	0.017096955	0.07221711	0.22391498	0.33440393	0.10147533	0.11310888	0.05091701	0.060592283	0.014927187	0.0033414885	0.0010623665	0.00019623648	0.0010155964
è	2.0914059e-11	4.8927515e-11	5.8932e-08	1.3295663e-05	0.00029151374	0.0051249326	0.04060877	0.10004845	0.63154405	0.15087147	0.052923158	0.015506059	0.0021874034	0.0008074863	4.880966e-05	1.6450065e-05	8.119698e-06
s	1.5728281e-09	5.692314e-09	1.8634724e-07	1.167058e-05	0.00013890391	0.0030921986	0.085913695	0.18453553	0.5318193	0.08943052	0.08667307	0.012383636	0.0029912877	0.002812477	6.565418e-05	8.774523e-05	4.421281e-05
t	5.1672825e-05	2.2343042e-07	5.1065144e-06	0.00019072574	0.0029697726	0.038767803	0.20834507	0.4223266	0.10052724	0.08394479	0.05081173	0.06414038	0.017860198	0.0049626525	0.001670642	0.0006024357	0.0028229605
e	1.8185869e-05	6.464606e-08	3.5979272e-06	6.912983e-05	0.0005960535	0.026295276	0.14172274	0.5047234	0.03266775	0.14539546	0.009498691	0.1024994	0.0271391	0.00084024755	0.0070285667	0.00052883464	0.0009735671
c	2.6538279e-11	9.647269e-12	7.6496995e-09	2.3475722e-07	6.5734234e-06	0.00022797413	0.005750793	0.03384122	0.3666337	0.34331733	0.15944032	0.068635836	0.013382495	0.0080006	0.0004142544	0.0002125582	0.00013611425
e	0.0077366256	0.0083653275	0.08691957	0.036633875	0.17007	0.23163189	0.20744555	0.16022752	0.006421358	0.0055422946	0.008055902	0.008179992	0.006778061	0.0031466577	0.020466289	0.024529044	0.007850059
è	9.702191e-09	3.378449e-08	7.0876113e-06	0.00059244066	0.0015558046	0.0045199404	0.024268359	0.045863185	0.3341968	0.12154326	0.30608952	0.1202703	0.028231557	0.009306997	0.0014805078	0.0012662186	0.00080800575
r	2.8138174e-08	5.568374e-08	6.702673e-07	1.6208487e-05	8.2870516e-05	0.0009281217	0.03936738	0.107436925	0.3781439	0.1301438	0.2326045	0.07389579	0.024772773	0.0107337115	0.00058772264	0.00068111834	0.00060441566
k	0.0005708048	4.2957672e-07	3.3454462e-06	1.0738138e-05	8.349964e-05	0.0023169122	0.06350329	0.33001912	0.070115335	0.12036762	0.044978555	0.2377671	0.10643403	0.0084472755	0.009569554	0.0017931521	0.0040191924
o	0.002561326	2.8063566e-06	4.1574007e-05	9.808322e-05	0.00018638813	0.0056594703	0.0741367	0.31180495	0.007015651	0.03718393	0.0129320705	0.2405217	0.15575367	0.0040307073	0.115936846	0.018889816	0.013244311
m	4.214631e-11	2.4307745e-11	8.330626e-09	4.952145e-07	6.6636076e-06	0.00025415022	0.0072814845	0.040356014	0.17033136	0.26236743	0.17041992	0.23607573	0.08429682	0.016289443	0.00859193	0.0023726826	0.0013558634
e	0.0013804128	1.994934e-08	1.7979767e-07	1.632123e-06	1.6981618e-05	0.0015636565	0.03515644	0.24513741	0.05060543	0.12382435	0.06955747	0.3104055	0.11984804	0.020069733	0.020761926	0.0013528692	0.0003179595
