 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9627516	0.00063972024	0.00019562627	0.00056780275	0.0008905746	0.004788659	0.03016593
n	0.9984262	0.001573808	1.9122878e-08	1.5183331e-10	2.9278573e-11	1.0215342e-11	4.5606344e-12
a	0.9381871	0.045185074	0.0023059025	0.00031069064	0.0008446321	0.000461472	0.012705067
v	0.2588494	0.62369895	0.11062737	0.0059330612	0.0007463438	0.00010375742	4.1068117e-05
o	0.0005091742	0.040762868	0.059123624	0.1805726	0.16861548	0.2978103	0.252606
r	9.994562e-05	0.3124755	0.6322661	0.04269264	0.009436469	0.00065047113	0.0023788344
à	0.016056405	0.40631366	0.5466735	0.019084753	0.010421482	0.0006126935	0.0008375425
s	1.6971951e-05	0.024380937	0.8867228	0.06972956	0.008785788	0.008250264	0.0021137048
o	1.930313e-05	0.0074042496	0.15167616	0.06851953	0.017243695	0.12540987	0.6297271
t	3.5184772e-11	7.3080463e-07	0.05271797	0.92310774	0.01649629	0.0016310648	0.0060460647
o	1.6555046e-07	3.21737e-05	0.33197302	0.6180506	0.027810592	0.0008576614	0.021275751
t	4.4995546e-10	7.10132e-07	0.0039776927	0.9208856	0.059808448	0.0020193206	0.013308198
s	4.1969804e-07	6.668273e-05	0.09276439	0.8003219	0.09884331	0.004326084	0.0036772974
o	7.663138e-05	0.0020524838	0.10112938	0.2773743	0.085390866	0.006949844	0.52702653
m	7.694849e-11	5.387753e-08	0.000985639	0.84596	0.13406456	0.0052641965	0.013725583
ì	6.74297e-05	0.0003096672	0.003174081	0.25313997	0.69463086	0.040957034	0.0077209543
k	7.1886608e-09	3.909673e-06	0.0020966188	0.1001166	0.80502594	0.04483307	0.047923822
a	5.7960256e-07	0.00036490345	0.012119524	0.20397505	0.49400052	0.19126761	0.098271795
i	1.833474e-11	3.5732537e-09	4.0401774e-06	0.0035812135	0.4367118	0.33266875	0.22703418
m	9.844041e-10	5.592285e-08	3.0218178e-05	0.0028221481	0.2809689	0.39625594	0.31992278
è	7.917488e-06	4.2229663e-06	3.869327e-05	0.015834147	0.6385846	0.32454157	0.020988854
r	2.370171e-08	4.407045e-06	0.00012527921	0.0006210285	0.16806217	0.7681008	0.06308624
i	2.1695211e-08	2.7230884e-05	0.00045610545	0.006751266	0.16966556	0.75790757	0.06519223
</S>	7.4981904e-12	6.171109e-10	2.8722627e-07	3.628305e-05	0.009226185	0.2824527	0.70828456
