 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.20930415	0.33934712	0.038578816	0.0004192162	0.00014085729	0.001037474	0.017267449	0.0014129279	0.392492
a	0.94313014	0.056366708	0.00049631874	1.4400682e-06	3.6364088e-07	3.4583624e-07	4.2652314e-06	7.6576576e-08	4.6997633e-07
p	0.019649731	0.94708	0.033189118	6.043637e-05	2.511685e-06	4.8505746e-07	1.5657319e-05	5.8226746e-08	2.0227735e-06
e	0.97551334	0.013871412	0.009050275	4.4949822e-05	1.3166364e-05	7.7140314e-05	0.0011039181	4.9736416e-05	0.00027608732
d	0.00081814826	0.60474455	0.3865822	0.00697108	0.000403015	3.1487787e-05	0.00026826983	1.3714013e-05	0.0001675315
ì	0.4987818	0.44226024	0.0551192	0.00077234005	8.8394096e-05	0.00032642722	0.0024424149	6.6666384e-05	0.00014243784
a	0.0006507628	0.054420996	0.92696124	0.015159012	0.0015101841	0.00066513603	0.00021179131	8.443064e-05	0.00033640975
m	3.1984095e-09	0.0001856165	0.78319335	0.20056662	0.015364687	0.0002224303	0.00022560408	2.9825826e-05	0.0002118057
i	0.0026472087	0.017402925	0.9108273	0.031871278	0.002468309	0.007450556	0.02120877	0.0014669091	0.0046568173
n	2.5361557e-09	5.8544512e-05	0.23756045	0.7258332	0.03335395	0.0008632521	0.0008984944	0.000117690586	0.0013144825
c	6.2903695e-05	0.025505275	0.39912653	0.4569543	0.07196159	0.040496994	0.004314778	0.0010189369	0.00055870955
i	0.33347788	0.59791183	0.011679296	0.020367268	0.0053437995	0.02323426	0.004561301	0.000265094	0.0031592362
à	5.1956434e-08	0.00020671322	0.085982084	0.78592867	0.10826789	0.011410003	0.0038392975	0.0006091341	0.0037560996
e	1.4899393e-07	7.7393815e-06	0.1577259	0.68525845	0.12006966	0.03166319	0.002431341	0.0008961553	0.001947496
n	3.7769402e-11	2.998585e-07	0.0020066483	0.49775007	0.4853446	0.010003022	0.0028258553	0.0005173913	0.0015521245
i	5.9951626e-06	0.0003626086	0.0043604528	0.13520208	0.3510057	0.4895455	0.013657712	0.004888648	0.000971322
n	1.3885462e-10	6.1758236e-08	0.0004638497	0.052147128	0.44776073	0.47543982	0.018314278	0.0030732453	0.0028008018
d	4.0646955e-06	0.00013144962	0.00089517195	0.010141467	0.063574634	0.914033	0.008635752	0.0022958862	0.0002886677
ì	0.10476803	0.64622146	0.013535343	0.007931614	0.0044569043	0.18777663	0.01413233	0.0010983642	0.02007939
n	7.195036e-07	1.7312854e-05	0.007063547	0.019675165	0.07881445	0.8329849	0.027217343	0.021157082	0.013069557
n	4.4505327e-07	0.00011903431	0.0011557585	0.024745945	0.05319195	0.23600915	0.34048465	0.04078644	0.3035066
u	1.513821e-07	0.00030843657	0.000532368	0.0031564436	0.011445185	0.046142444	0.34497938	0.040570837	0.5528648
t	3.4002644e-11	1.5192285e-07	1.038238e-06	7.9039615e-05	0.0050376635	0.06536098	0.5760151	0.1363061	0.21719994
t	7.870333e-08	4.6235393e-05	2.2799662e-05	0.00065927923	0.017179422	0.29661822	0.53360283	0.12515232	0.026718762
e	1.1895619e-05	0.018955043	0.007510882	0.0038743392	0.0034968872	0.13119085	0.59319156	0.14263156	0.09913708
m	1.5190823e-11	3.694582e-08	8.63362e-07	1.655126e-05	0.0009269	0.04401228	0.62315416	0.23581274	0.09607644
a	0.00031932082	0.00019534944	0.00013198303	0.00013432471	0.0008943719	0.31088245	0.6461742	0.030103248	0.011164802
n	5.7525803e-12	1.03576525e-08	3.8769147e-07	5.181855e-06	5.2971693e-05	0.0072525903	0.4301766	0.3806807	0.1818315
i	5.5149867e-06	0.00031890578	5.2764176e-06	4.8208058e-06	5.8601094e-05	0.026463993	0.41187048	0.54222286	0.019049605
c	4.856879e-12	4.4316937e-09	1.8502578e-07	9.3454713e-07	1.7990733e-05	0.0007340394	0.09437148	0.78491175	0.11996358
h	0.253325	0.022982765	0.010348667	0.015488856	0.015186993	0.4065677	0.17528789	0.013958299	0.086853795
ò	3.4684086e-05	0.07715344	0.001778525	0.00066818134	0.0008213204	0.018019052	0.69555354	0.13982803	0.066143185
t	9.057208e-08	5.830288e-06	4.3857464e-05	3.8173275e-05	0.00011711027	0.021983143	0.38977075	0.31853735	0.2695037
t	1.1336321e-09	1.3056309e-06	3.1539028e-06	1.793445e-05	0.000110906316	0.010005358	0.91697985	0.03195947	0.04092188
o	3.573035e-08	0.0006839692	2.230198e-06	1.8821803e-06	2.1520896e-06	8.206585e-05	0.5059414	0.015943604	0.47734272
</S>	1.307002e-11	8.412638e-08	1.0860666e-08	4.5217146e-08	2.1395692e-07	7.4973914e-06	0.022150839	0.13935862	0.8384826
