 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.34403276	0.0005281311	0.00048110393	0.0011144729	0.0017352443	0.0033174064	0.00865957	0.009130257	0.010485946	0.62051505
l	0.84259427	0.067702025	0.027961439	0.03327234	0.024580218	0.00023163973	0.0026499804	0.000927956	5.1949894e-05	2.819168e-05
ì	0.25283027	0.008691766	0.03990647	0.043666743	0.06341678	0.045694344	0.18930905	0.1705746	0.113891385	0.07201863
k	0.06633549	0.5495945	0.33457068	0.046136376	0.002644555	0.00011919283	0.00020720146	8.87534e-05	2.516438e-05	0.00027804932
o	0.022322107	0.03369184	0.14006414	0.035283826	0.0067606657	0.0013702249	0.015114188	0.026707396	0.0057091066	0.7129765
e	0.000287183	0.029961193	0.79336214	0.17044061	0.0054498953	0.0001956328	0.0001242739	4.2234667e-05	6.944071e-06	0.00012990275
n	2.8604592e-05	0.0012807903	0.5109641	0.4694013	0.017069072	0.0009388396	0.00013837851	0.000109650624	1.9834599e-05	4.9512426e-05
p	0.0010633983	0.018505847	0.24625756	0.7000769	0.025693402	0.0028806038	0.0025009485	0.002763771	0.00022917493	2.8327664e-05
r	0.8195451	0.08521813	0.008807415	0.01669294	0.014816548	0.0010160923	0.0049092183	0.0054156017	0.0009689386	0.042609926
a	9.441281e-05	0.002349229	0.32962242	0.6286372	0.037280325	0.0016073959	0.00014155333	5.161553e-05	1.453946e-05	0.0002012767
t	1.5285083e-07	4.2701536e-06	0.013297673	0.6120685	0.34675843	0.026697313	0.0007231691	0.00031058613	3.7433052e-05	0.000102511454
ì	0.00013295082	0.00077183236	0.01843964	0.7736966	0.16906953	0.031005718	0.0031394847	0.003446031	0.00024561564	5.257216e-05
m	4.9984146e-07	4.8603735e-05	0.0140160825	0.04038226	0.46874472	0.45936176	0.01217426	0.002244212	0.00038545352	0.0026421866
à	4.8506503e-05	8.0094374e-05	0.0008944803	0.0341811	0.87516546	0.029049927	0.021306055	0.0061646616	0.00026552303	0.03284414
i	1.8795046e-08	5.6974627e-06	0.00021392226	0.0033640289	0.50098795	0.46772557	0.020737039	0.004179746	7.259646e-05	0.0027133808
n	5.507403e-09	1.8185656e-08	1.2062153e-06	0.00025722876	0.048205636	0.9238062	0.0116131	0.01249303	0.0007061104	0.0029174648
e	0.0001661199	2.1588414e-05	1.01476635e-05	0.00027651107	0.022882694	0.72823745	0.10043594	0.14018515	0.006143481	0.0016408673
m	5.2711684e-09	2.105877e-08	1.730804e-06	1.3862611e-05	0.0015381338	0.7994961	0.084302515	0.09496211	0.0156163415	0.00406919
m	1.17301815e-05	2.6330547e-06	8.8936395e-06	4.7482867e-05	0.035088606	0.37628213	0.40870035	0.16821656	0.0093613705	0.002280268
è	0.4186076	0.013035316	0.0014776315	0.028184101	0.19369785	0.040737074	0.19937691	0.09884049	0.0033188453	0.002724169
n	8.2818764e-07	4.0797357e-05	7.037873e-05	0.00025099659	0.04425681	0.6925875	0.1978099	0.0585224	0.0003321786	0.0061283
o	5.4467625e-07	4.645236e-06	1.4989221e-06	3.4871515e-05	0.016306927	0.4422924	0.26302359	0.23110823	0.003192938	0.044034343
m	3.5978294e-09	5.008323e-09	3.666043e-08	1.9844701e-06	0.00012106381	0.109094836	0.049293987	0.66892356	0.09119419	0.0813703
i	2.2252714e-06	2.8361168e-07	8.006512e-08	6.0012087e-07	0.0017814985	0.11315779	0.3895262	0.48756328	0.004975163	0.0029929583
n	4.898532e-09	2.1552575e-08	1.0300315e-07	2.1674828e-06	0.0001358879	0.022401402	0.050284114	0.7282037	0.06419499	0.13477764
a	0.00023950942	2.2401095e-05	4.867419e-07	9.694836e-07	2.7935754e-05	0.008333088	0.03980673	0.86036783	0.07641498	0.014786148
l	1.2525031e-08	1.2931519e-08	1.2457565e-07	4.5358723e-07	1.02380345e-05	0.0033741468	0.005589202	0.18322058	0.6987059	0.10909937
i	2.365093e-05	1.6349641e-06	2.145311e-06	3.3962092e-06	0.0012945936	0.01923149	0.29280344	0.5874499	0.09068367	0.008506138
p	1.643304e-07	8.8863885e-07	2.5118777e-06	1.41819555e-05	0.0003865575	0.008629432	0.037392747	0.55400467	0.08417385	0.315395
ù	0.00038557514	2.517231e-05	8.792403e-07	2.0302768e-06	0.000254879	0.0018630505	0.085171394	0.8860781	0.024685524	0.001533481
n	1.3776074e-06	4.51095e-05	6.284409e-05	4.588131e-05	0.00029574524	0.0087411795	0.06423327	0.5401682	0.04069993	0.34570634
a	1.3190616e-07	1.038136e-06	3.6366595e-07	1.7652687e-06	5.1228853e-05	0.006173378	0.08721299	0.7792971	0.0812857	0.045976326
</S>	1.6993262e-09	2.1334174e-09	4.417935e-09	6.882203e-08	1.274555e-07	1.3996207e-05	3.8199018e-05	0.009777317	0.26382765	0.7263426
