 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.62974703	0.035326734	0.0037151582	0.0019346776	0.0016079978	0.0039430233	0.00062072463	0.017550278	0.3055544
e	0.9762432	0.021117926	0.0018654729	0.0005214309	0.000159311	5.7766123e-05	3.9513798e-06	1.7565464e-05	1.3374269e-05
t	0.40012437	0.56379753	0.034363627	0.001569996	0.00013967637	2.9562407e-06	3.4127122e-08	9.2720484e-07	8.5220313e-07
i	0.17233612	0.81752926	0.009086928	0.0009953604	4.861072e-05	2.901321e-06	1.0438745e-07	4.529747e-07	3.2430145e-07
p	0.0029570884	0.8488991	0.11761337	0.027051575	0.003300222	9.711072e-05	1.1000241e-05	3.5109577e-05	3.5349865e-05
à	0.11488134	0.5923473	0.011218	0.14830643	0.03212217	0.03882171	0.0027074981	0.055897404	0.003698118
s	0.0010469567	0.44666874	0.35052478	0.19478688	0.0058902977	0.00016772447	0.00014229718	0.0004281018	0.0003442392
t	0.00076313375	0.30351117	0.4255826	0.1309601	0.0049574994	0.0012744818	0.0006645648	0.0084161265	0.12387032
a	1.3577626e-05	0.07325978	0.9132761	0.0047063185	0.0014203363	0.00033315763	2.245412e-05	0.00027737996	0.0066908747
ì	2.408909e-07	0.009492626	0.1313326	0.5105014	0.3364427	0.008879402	0.00030242035	0.00027405066	0.0027745606
t	2.6353762e-06	0.00393086	0.038596477	0.7891441	0.1656567	0.0014917735	0.00050088624	0.000385611	0.00029095745
e	4.777217e-06	0.0023004457	0.073155425	0.8452459	0.057239424	0.0052288943	0.006486531	0.0063325157	0.0040060803
l	5.6198672e-09	8.5773245e-06	0.0001792948	0.050060377	0.8825154	0.060062397	0.003188643	0.0010048457	0.0029804881
e	0.0016234686	0.015346648	0.0021419476	0.7185497	0.12855977	0.048772432	0.0021765148	0.02200685	0.06082265
à	1.6262862e-09	5.9210342e-06	0.0002611032	0.016949018	0.81948185	0.14822294	0.0063085766	0.0022356068	0.0065350304
l	5.738559e-08	6.1978662e-06	3.0050129e-05	0.00711805	0.75228757	0.16716456	0.058469713	0.011734584	0.003189173
a	0.00011355331	0.0044267513	0.00085292675	0.31174585	0.3875151	0.1445815	0.0034895553	0.019137431	0.12813735
t	1.2347943e-09	2.36717e-06	3.5245597e-05	0.00018311711	0.107185714	0.5589339	0.1732661	0.07762297	0.08277052
o	1.1649468e-06	0.00010605201	0.0015357271	0.00022535751	0.12540647	0.7517397	0.0280083	0.022380453	0.07059687
n	6.1156735e-10	2.0266636e-07	1.7052578e-06	1.9246575e-06	0.0050550136	0.26614323	0.66672343	0.014733963	0.04734064
ì	2.7841223e-05	2.809e-05	0.00016502799	7.7457786e-05	0.018567163	0.16334723	0.76742226	0.04330516	0.007059806
c	7.64293e-08	1.2299438e-06	1.4431511e-06	4.5656547e-05	0.001608901	0.0060661556	0.6389823	0.32696912	0.026325097
h	0.30072004	0.41064912	0.014852127	0.14234735	0.008970423	0.0012344387	3.752158e-05	0.000439106	0.120749824
a	7.867714e-06	0.003648663	0.005064778	0.00032503356	0.005680833	0.5763853	0.03530946	0.23379965	0.13977844
v	3.5571968e-10	1.614293e-07	8.9960184e-07	2.9615066e-07	0.0003878429	0.011196899	0.13446985	0.36658877	0.48735535
à	3.14783e-05	4.686484e-05	6.134597e-06	2.855309e-05	0.0053673545	0.44149143	0.17894681	0.29465613	0.07942529
l	2.8093988e-08	1.334458e-05	1.0495499e-05	3.0207197e-05	0.0003580346	0.00087803433	0.06558562	0.8293267	0.10379753
o	9.272381e-07	0.0013641593	0.0002900102	0.0015563811	0.010953297	0.35209942	0.02555875	0.34071156	0.26746553
n	4.78174e-11	2.1392232e-08	1.1707681e-07	6.1366066e-08	2.9619518e-05	0.00031132286	0.007179161	0.24332692	0.7491528
t	5.145754e-06	1.8870374e-05	1.6746917e-05	3.6038327e-07	6.539735e-05	0.003778015	0.06425097	0.3346308	0.5972338
a	9.858056e-07	1.6271233e-05	4.9490027e-05	4.7076577e-07	0.00012646281	0.0040238886	0.012120959	0.18202119	0.8016403
</S>	1.7773374e-10	2.2234737e-08	1.4251819e-07	9.219026e-09	2.9036482e-06	9.923556e-05	0.046215814	0.091818176	0.8618637
