 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.986072	0.0022003057	6.9639995e-05	6.744741e-05	7.801374e-06	1.0662471e-05	2.0244373e-05	3.5786252e-05	2.3311e-05	0.0012406595	5.8715027e-06	0.010246326
ì	0.0009406609	0.13026498	0.3785587	0.46496317	0.007977932	0.0013673059	0.00030748794	0.00020085162	0.00050758646	0.008353624	7.059193e-06	0.0065505565
o	0.9105028	0.08926519	0.00022513418	5.768494e-06	3.2969695e-08	2.273227e-08	1.2632737e-08	7.9357e-09	8.513341e-09	2.607211e-07	4.767231e-10	7.987567e-07
ì	0.091216184	0.89962393	0.008934921	0.0002229931	1.07641e-06	3.844124e-07	1.0912685e-07	2.2163997e-08	2.1864079e-08	1.9412599e-07	4.2446102e-10	1.2592639e-07
s	0.04853819	0.92813885	0.02320359	0.00011532228	2.7391532e-06	4.5378482e-07	2.0665755e-07	1.08686315e-07	1.1175227e-07	2.1289023e-07	1.6073084e-08	1.688903e-07
s	0.021141687	0.7899995	0.17554949	0.0020314208	0.0003497425	0.00010563651	5.3502383e-05	0.00011922197	0.00013076639	0.001939279	7.3488395e-06	0.008572296
e	0.00026261967	0.78036636	0.20113662	0.005107231	0.00015645065	0.00016300067	1.8552088e-05	5.673742e-06	1.8961659e-06	4.7367368e-05	6.951004e-08	0.0127341915
r	0.00023524051	0.7188677	0.27374357	0.007032552	8.6813096e-05	1.8426023e-05	5.2341065e-06	7.025084e-07	2.2150483e-07	1.8862255e-06	1.4293007e-08	7.7362465e-06
e	0.0004719151	0.40405607	0.48699123	0.09944974	0.0035799285	0.00087406184	0.00028763886	0.00025514883	0.0003190294	0.0030623479	6.6236576e-06	0.0006461132
k	1.015909e-05	0.05450285	0.8750843	0.06860661	0.0016423955	0.00012147406	2.1862192e-05	2.915273e-06	6.983522e-07	1.4710589e-06	9.8904216e-08	5.1383504e-06
