 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9627516	0.00063972024	0.00019562627	0.00056780275	0.0008905746	0.004788659	0.03016593
n	0.9984262	0.001573808	1.9122878e-08	1.5183331e-10	2.9278573e-11	1.0215342e-11	4.5606344e-12
a	0.9381871	0.045185074	0.0023059025	0.00031069064	0.0008446321	0.000461472	0.012705067
v	0.2588494	0.62369895	0.11062737	0.0059330612	0.0007463438	0.00010375742	4.1068117e-05
o	0.0005091742	0.040762868	0.059123624	0.1805726	0.16861548	0.2978103	0.252606
r	9.994562e-05	0.3124755	0.6322661	0.04269264	0.009436469	0.00065047113	0.0023788344
à	0.016056405	0.40631366	0.5466735	0.019084753	0.010421482	0.0006126935	0.0008375425
s	1.6971951e-05	0.024380937	0.8867228	0.06972956	0.008785788	0.008250264	0.0021137048
o	1.930313e-05	0.0074042496	0.15167616	0.06851953	0.017243695	0.12540987	0.6297271
o	3.5184772e-11	7.3080463e-07	0.05271797	0.92310774	0.01649629	0.0016310648	0.0060460647
s	1.8481416e-09	2.6856744e-06	0.02820898	0.9441048	0.016571997	0.0013013928	0.009810196
s	2.0356165e-05	0.0007710628	0.17568144	0.66172224	0.1472779	0.009459345	0.0050676763
o	3.0293902e-05	0.0006778353	0.08727382	0.41459048	0.07997263	0.0024861891	0.41496873
m	5.9728104e-11	6.4383805e-08	0.0015423009	0.8811726	0.100449115	0.004344998	0.0124908695
ì	3.9843897e-05	0.00018364777	0.0032032009	0.38514084	0.5688058	0.034955144	0.0076714926
k	2.8054577e-08	2.0519094e-05	0.0041902964	0.114538014	0.7533081	0.07683566	0.051107384
a	6.6717007e-07	0.0004594419	0.020244349	0.3043378	0.30855122	0.20466697	0.16173948
m	1.8676968e-11	6.5902817e-09	1.1442019e-05	0.008915138	0.5802099	0.16554828	0.24531518
è	4.0347464e-07	5.20578e-06	0.0003915376	0.10620922	0.84588987	0.024967613	0.022536168
r	2.3755884e-09	6.34366e-06	0.00071585807	0.012394936	0.58693755	0.2512192	0.14872615
i	4.7014996e-09	9.387177e-06	0.0006633777	0.041887198	0.32383314	0.4442818	0.18932515
</S>	7.613853e-12	7.813531e-10	5.8481953e-07	0.00021177338	0.04020911	0.2695522	0.69002634
