 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.8445546	0.061547983	0.0003658812	6.056182e-05	7.991077e-06	3.093174e-05	0.0041473	0.014156623	0.002029878	0.07309821
p	0.038564123	0.955186	0.004507143	0.0008878189	4.675767e-06	4.2887797e-05	0.0007602849	4.5160858e-05	1.1945997e-06	6.0419507e-07
è	0.03731001	0.59134424	0.0053090462	0.001674336	0.0015366192	0.0019497969	0.1240184	0.22533618	0.0056710867	0.0058503645
n	0.0770184	0.91631466	0.0064800163	9.423131e-05	2.426772e-05	2.060166e-05	2.0354499e-05	1.2601182e-05	2.99346e-06	1.18202515e-05
s	0.018930756	0.95844424	0.012369005	0.00027630464	6.425387e-05	0.00014763423	0.000866189	0.00017508757	0.0002454354	0.008481051
e	1.3785477e-05	0.9975878	0.0013252358	7.264931e-05	1.0137231e-07	9.690099e-07	2.059917e-05	2.1933445e-06	2.8275386e-07	0.0009763991
t	9.83392e-06	0.19161707	0.7848983	0.023138957	8.969462e-05	6.7836576e-05	8.712325e-05	4.1877443e-05	1.8314933e-06	4.747364e-05
s	2.1853586e-05	0.50061065	0.48097935	0.017898822	2.0314648e-05	0.00020617139	0.00023193906	2.7171523e-06	5.0179574e-06	2.3088987e-05
e	4.1836145e-05	0.9531244	0.040703353	0.0058191023	1.403615e-06	1.1178654e-05	3.893233e-05	1.6800819e-06	3.0965718e-06	0.00025500313
k	7.163587e-08	0.0010188703	0.67026514	0.3271729	0.0010437202	0.0002994368	8.032441e-05	6.007804e-05	4.2314086e-06	5.527333e-05
a	6.125705e-05	0.09788047	0.14177448	0.08021098	0.05267778	0.018315678	0.419447	0.1148689	0.04218773	0.032575708
o	7.8864953e-10	2.4907638e-05	0.20711462	0.773895	0.014447386	0.0038098476	0.0004494949	0.00012955605	7.96064e-06	0.00012116651
l	3.802711e-08	8.760858e-06	0.02094873	0.9642677	0.010661948	0.0033897886	0.0002853771	0.00034084782	2.160652e-05	7.515032e-05
à	8.999591e-05	0.0012432318	0.008123626	0.054502025	0.059350286	0.01839759	0.5927715	0.20021474	0.057223152	0.008083832
d	9.081697e-08	1.2488668e-05	0.005300873	0.024673352	0.73435134	0.22689885	0.006466293	0.0010591341	0.0007825953	0.00045494508
r	1.2466478e-05	0.02868758	0.01683357	0.085386254	0.0060688527	0.03285618	0.5620426	0.035427354	0.014754747	0.21793035
o	9.014522e-05	0.0024690279	0.0028933866	0.039418377	0.0060936795	0.018595763	0.44932598	0.18248832	0.05952256	0.23910268
m	2.339471e-09	7.7853747e-07	0.0002639352	0.05930051	0.02590578	0.0470166	0.072441876	0.71447676	0.029820187	0.050773587
b	1.4205694e-06	2.944012e-05	2.8831075e-05	0.0037293572	0.0039311466	0.01063929	0.883558	0.08180438	0.009575279	0.0067028445
ì	0.001336946	0.37594327	0.0130929705	0.04076399	1.7138182e-05	0.00047798065	0.4431698	0.1185573	0.00015442041	0.006486148
k	1.5514912e-07	6.561413e-06	0.00031886128	0.0012588336	0.123666465	0.39809912	0.21252748	0.13484256	0.10470463	0.024575274
e	3.2694968e-06	0.0002802516	0.0001414682	0.0013163282	0.00034679667	0.00585915	0.6502597	0.29470602	0.011711183	0.035375826
à	1.02037594e-10	3.5327595e-08	4.445316e-06	0.00023265561	0.00024589483	0.002060005	0.02948423	0.72137445	0.13168576	0.11491259
t	1.5264244e-07	5.396998e-07	1.2758391e-05	0.00015014454	0.0020824135	0.013874505	0.01836101	0.58935726	0.3253691	0.050792128
t	6.3055046e-07	9.209524e-08	3.3911917e-06	9.686784e-05	0.00038357236	0.0062084463	0.12300957	0.5176721	0.3105261	0.04209918
i	2.1573078e-07	4.0768505e-06	7.2635935e-06	7.642816e-05	1.1486308e-06	2.0113039e-05	0.03374208	0.89983654	0.011805757	0.054506373
f	8.3300294e-10	5.7393372e-08	1.0405089e-06	1.7036295e-05	5.0972735e-06	6.7101675e-05	0.0015488161	0.20651197	0.3927986	0.3990503
i	1.1571645e-07	3.8043055e-07	6.05501e-08	3.1494842e-06	2.0010493e-05	0.00016117118	0.40915135	0.56398964	0.024148876	0.0025251803
n	2.9689567e-10	3.6220197e-08	4.882893e-06	6.755215e-05	2.4501725e-05	0.00020560005	0.006244497	0.058768127	0.60679847	0.32788625
è	0.000437211	5.3249005e-06	9.009096e-06	2.7612406e-05	8.683295e-06	0.00045883993	0.007853211	0.038737375	0.92094225	0.03152047
s	1.05629026e-08	1.91917e-08	1.1220039e-06	3.8104592e-06	6.982033e-05	0.00027689766	0.0009069415	0.01292963	0.9648576	0.020954102
t	7.983943e-07	5.418855e-06	7.863489e-06	2.0166945e-05	2.4519306e-06	0.00013423088	0.16944523	0.71436423	0.09914079	0.016878735
r	6.3470054e-08	2.4606902e-06	2.26593e-06	1.5072622e-05	6.515083e-07	6.9559865e-06	0.009466888	0.865196	0.03618122	0.08912854
a	3.5725025e-09	1.940975e-07	5.0458215e-07	3.6668039e-06	1.4451089e-07	1.6530354e-06	4.9492268e-05	0.020276897	0.2458091	0.7338583
</S>	1.4260225e-08	2.0990011e-07	1.9030081e-06	2.2178676e-06	3.5399322e-07	5.3482454e-06	7.941842e-05	0.005224795	0.35991177	0.6347739
