 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.6912814	0.040421985	0.0013824742	0.0005742952	0.000500267	2.4335548e-05	0.00091492594	0.00023964066	2.9538833e-05	0.0113120265	0.0052947663	0.016233772	0.23179051
n	0.9303178	0.051175557	0.013762206	0.00089721894	0.00238587	0.00011614109	0.0003623544	4.1291456e-05	9.709107e-07	0.00089297217	2.837022e-05	1.7011283e-05	2.2275844e-06
ì	0.9207328	0.07733959	0.0016703103	0.00012931842	8.598688e-05	3.6670508e-06	1.615373e-05	5.1997517e-06	2.1365018e-07	8.325678e-06	4.599771e-06	3.4058812e-06	4.3550395e-07
c	0.008795531	0.9810168	0.0099019855	0.00016461434	0.00011432991	1.8263855e-06	2.453579e-06	2.2932718e-07	4.220332e-08	1.2161595e-06	2.2430577e-07	2.1433515e-07	4.1980434e-07
h	0.041453756	0.07807773	0.075115405	0.31215242	0.11432624	0.006442369	0.010722562	0.00036167577	0.00023425843	0.0004517142	0.00048578702	0.0031345645	0.3570416
e	0.06213503	0.48589918	0.17089309	0.071809	0.0068796067	0.0003829569	0.0004887762	4.709446e-05	0.00010188948	7.0998976e-05	0.00018855245	0.000962346	0.20014158
n	3.7787902e-06	0.07798467	0.8902163	0.020600816	0.010903143	0.00015148013	0.000116585856	4.1794224e-06	1.6189497e-07	1.2584142e-05	6.74021e-07	4.989913e-07	5.0775525e-06
d	0.00015154712	0.052471124	0.76136076	0.13787034	0.046758216	0.0008539795	0.00042982106	7.4478696e-05	9.749729e-06	3.3210652e-06	7.147149e-06	4.4241847e-06	5.016338e-06
i	0.010254325	0.034476526	0.2723963	0.5444667	0.07316725	0.011771619	0.012617682	0.0014258021	0.0022392545	0.00033165517	0.0010169159	0.0025920707	0.033243928
s	1.1583244e-08	0.0002535633	0.41935718	0.43154174	0.1425609	0.0051998077	0.0010108058	3.707637e-05	4.8055326e-06	1.7222574e-05	1.9842987e-06	1.3428536e-06	1.3618877e-05
ò	0.0002743032	0.0020037938	0.119711325	0.7014294	0.1602423	0.004729407	0.0086678015	0.0008490312	0.00031824416	6.1412175e-05	0.00039538063	0.000547847	0.0007696957
n	7.097113e-08	6.1069695e-05	0.0384984	0.73087656	0.17960462	0.026429994	0.023360217	0.00034134358	0.00063149596	4.1365984e-05	6.565044e-05	3.489619e-05	5.4278862e-05
t	9.3070975e-07	0.00067781133	0.015412202	0.2840058	0.5930034	0.0076729544	0.035561208	0.005408827	0.0048869974	0.00053730956	0.009161009	0.013825069	0.029846577
a	3.3447073e-08	1.4604653e-05	0.0007376714	0.022365145	0.9608849	0.002547877	0.00086608226	0.004143099	4.565998e-05	0.0005898732	0.0003485091	0.00087795133	0.0065786284
o	1.16472075e-11	3.2255898e-08	8.398388e-05	0.0068562916	0.48387206	0.4947632	0.0032466366	0.01086367	0.00019321997	9.460256e-05	3.0633225e-06	1.2697041e-06	2.1926524e-05
a	1.6018706e-09	1.2603618e-06	0.00017011164	0.011741056	0.30827662	0.6661351	0.007853548	0.005246425	0.0004981219	6.750911e-05	3.0139709e-06	1.3394518e-06	5.8712776e-06
t	1.5530802e-09	9.787194e-07	6.3126856e-05	0.004202129	0.13502133	0.81293076	0.01573022	0.029726172	0.0021414878	0.00017173149	4.007132e-06	1.3760493e-06	6.726997e-06
r	1.323354e-07	5.997205e-06	0.00044323472	0.040332243	0.42828494	0.274285	0.111001976	0.102533095	0.04170686	0.00023519564	0.0008130113	0.00026877032	8.950193e-05
e	2.7436829e-05	0.002710786	0.018438175	0.121227495	0.15202391	0.071977064	0.38228887	0.07912732	0.15682004	0.0022987488	0.0041717677	0.0028749285	0.0060134013
f	1.237041e-10	7.2386975e-08	2.1738835e-05	0.00073188375	0.03184631	0.5617365	0.117908746	0.25389123	0.029467141	0.0042591384	8.3131774e-05	1.4825799e-05	3.9246283e-05
f	0.00020718528	1.485469e-05	4.623268e-05	0.0012365341	0.001862343	0.0072996677	0.8307404	0.04857318	0.033840757	0.014606974	0.028712152	0.032343574	0.0005160821
ò	0.038312204	0.029423926	0.005903704	0.043035176	0.21625942	0.020149013	0.5566582	0.0728187	0.004260645	0.0066815577	0.0019319075	0.0012107476	0.0033548397
m	2.7097098e-08	1.2176752e-06	4.4371776e-05	0.0011990571	0.0058484683	0.03318438	0.8066385	0.046175912	0.09940623	0.0026527594	0.003223867	0.0012120787	0.00041322166
m	3.8733443e-08	9.5633895e-06	7.627767e-05	0.0005023404	0.025368124	0.006534771	0.69239855	0.120586105	0.004528181	0.065448284	0.020173857	0.020275656	0.044098243
u	1.3183468e-08	9.293806e-06	1.9253266e-05	5.007528e-05	0.0068757515	0.0005095671	0.04660352	0.03793591	0.0002617112	0.8529376	0.00464417	0.0037584787	0.04639471
