 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.8481448	0.077885926	0.007326517	5.3482945e-05	5.9747952e-05	5.2212432e-05	3.8429593e-05	0.0003910223	6.125222e-05	0.0017254482	0.0005400015	0.0022462136	0.061474986
s	0.13892253	0.07979073	0.7797271	0.00084608945	0.00064483524	7.929094e-06	3.7950933e-06	3.9254577e-05	2.0366276e-06	1.3223483e-05	1.2205586e-06	6.5726124e-07	6.348325e-07
t	0.86980426	0.081689045	0.047839828	0.00013938152	0.00010773764	1.2852377e-05	2.0213129e-05	0.00011488382	1.0556169e-05	0.00021997053	2.162394e-05	9.027663e-06	1.0653989e-05
è	0.49873814	0.49534774	0.0058960733	1.5755153e-05	1.4148083e-06	2.5905162e-08	5.8906007e-08	2.3206285e-07	5.3688645e-09	1.936956e-07	1.1725515e-08	4.4781774e-09	2.842149e-07
o	0.17904253	0.78211105	0.038541228	0.00026041293	3.8704453e-05	1.7745176e-06	4.2445205e-07	1.2665938e-06	2.3332744e-07	5.299578e-07	1.6828848e-07	3.2113965e-07	1.2494701e-06
s	0.01776744	0.43079382	0.5037943	0.044783637	0.0026857562	0.000105793995	3.2189004e-05	2.536297e-05	5.2954283e-06	2.8178576e-06	1.0824346e-06	6.262159e-07	1.9151903e-06
t	0.016028594	0.29223526	0.67511004	0.012451206	0.0020948136	0.00045163732	0.00076695165	0.00039725532	9.9542114e-05	0.00028035967	4.402549e-05	1.7430288e-05	2.2891172e-05
o	0.004439997	0.8769541	0.114999406	0.0034384977	0.00014507891	2.2927109e-06	6.652216e-06	6.8888367e-06	3.4697845e-07	1.0810146e-06	1.5903112e-07	1.8419384e-07	5.290248e-06
t	8.445063e-05	0.013806647	0.51779896	0.4336569	0.031128438	0.0027155315	0.0005012984	0.00019604048	6.0680282e-05	1.4255734e-05	9.23879e-06	4.6091877e-06	2.291624e-05
e	0.0008189452	0.19257735	0.57164943	0.22806913	0.0058591487	0.00034255843	0.00053256244	9.8603676e-05	3.867058e-05	8.1869175e-06	3.0717574e-06	8.4240594e-07	1.5200242e-06
l	2.3433931e-06	0.00020797124	0.012772641	0.7799294	0.18062653	0.023573702	0.002132916	0.00045729158	0.00020029087	2.1489148e-05	2.5575713e-05	8.543587e-06	4.1373645e-05
è	0.0035523742	0.011039305	0.7221028	0.03994077	0.046415117	0.022751711	0.01393936	0.020977251	0.0045634406	0.08252408	0.013104217	0.012894609	0.006194919
f	6.2094728e-06	0.00011927782	0.026140265	0.6623419	0.25165883	0.05536061	0.003350261	0.00038453008	0.00041746077	4.9352675e-05	3.3064563e-05	5.6251905e-05	8.19908e-05
o	0.008596727	0.053092342	0.53335977	0.19701247	0.11971544	0.005442254	0.004793205	0.0023155643	0.0006808019	0.0014287092	0.00027005046	0.001486122	0.07180654
n	1.4302203e-09	1.6149743e-07	0.00041561006	0.4096684	0.5200321	0.05989898	0.008185721	0.0015421646	0.00020346917	2.3545967e-05	7.889108e-06	4.009552e-06	1.7927046e-05
o	0.0003524684	0.00023029254	0.0032941182	0.5817746	0.31851313	0.058121193	0.029069502	0.0050814147	0.0024809728	0.00046260387	0.00027834642	0.00016312783	0.00017833208
e	1.9481737e-08	2.3740812e-07	1.4716326e-05	0.04481114	0.3468795	0.56983584	0.03239402	0.0048763696	0.001078814	2.987986e-05	4.0882234e-05	5.846224e-06	3.2741613e-05
