 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.997609	0.0004990828	1.2301198e-05	1.2979842e-06	2.2737531e-06	3.1073096e-06	1.7127429e-06	1.8250345e-05	1.0709417e-06	4.301452e-06	0.00015936364	0.00015646349	0.001531813
ù	0.31916845	0.36201262	0.079387456	0.077669255	0.053919226	0.02382142	0.02367977	0.010199492	0.011282914	0.034759026	0.0025600665	0.0006570902	0.0008832979
r	0.6013053	0.3972627	0.0013764172	2.2907469e-05	3.0593228e-06	7.313059e-07	1.08719654e-07	2.225382e-06	1.2145076e-08	3.8726757e-08	4.854446e-06	7.4977294e-07	2.094076e-05
u	0.1283836	0.5205647	0.06257893	0.010541171	0.0031163304	0.0008237043	0.00029780617	0.0001263133	0.00016013368	0.0009101933	0.0009460195	0.0018574363	0.2696936
k	0.007323395	0.9523934	0.03992804	0.00028802248	5.0467464e-05	9.5765345e-06	7.097383e-07	4.6951145e-06	2.9663521e-08	7.428009e-08	6.395572e-07	6.930629e-08	9.122186e-07
a	0.0002750748	0.46732047	0.24285035	0.12025318	0.031970683	0.04538688	0.0036003783	0.007845372	0.010450582	0.024646752	0.015830617	0.010691324	0.018878346
s	6.813869e-05	0.2675658	0.70536697	0.02469853	0.0019926787	0.00027088722	1.1177803e-05	2.0917167e-05	1.205592e-06	1.3054217e-06	7.4562644e-07	1.7158226e-07	1.4535295e-06
ì	0.0022823473	0.3358584	0.6204105	0.026213225	0.012662202	0.0020212168	0.0002454871	2.4627909e-05	6.0106726e-05	0.00018147407	4.7192416e-06	7.656872e-06	2.805831e-05
t	2.6623653e-05	0.046466433	0.36128473	0.5652301	0.019964075	0.0064495425	5.585591e-05	0.00030196185	0.00010591112	2.6149944e-05	4.4380224e-05	1.5308666e-05	2.8907943e-05
a	0.015000524	0.12247395	0.6177792	0.14612925	0.056192107	0.018835442	0.0017272343	0.00053798186	0.0054722596	0.0053172233	0.000827671	0.0037619742	0.0059451764
m	1.0554038e-05	0.00048120721	0.524577	0.19645046	0.24794321	0.029289432	0.0005361843	0.00047745195	0.00012752843	7.3882664e-05	1.126858e-05	2.1541462e-06	1.975085e-05
i	5.2395113e-05	0.007277028	0.100805774	0.35071608	0.19532953	0.18585835	0.0074740527	0.029140854	0.017853515	0.043648962	0.022083625	0.02546144	0.014298391
a	1.2348436e-07	2.5759286e-05	0.046818275	0.26905072	0.6447722	0.03671409	0.001377454	0.0011394316	5.2154075e-05	3.302313e-05	3.4557793e-06	1.0399006e-06	1.2220913e-05
f	1.0818582e-05	3.5404024e-05	0.010986321	0.086248375	0.7916362	0.10851287	0.00085981336	0.0011406662	0.00043712297	0.00010431018	1.383103e-05	2.5928716e-06	1.1648161e-05
o	1.8104462e-05	0.0012658655	0.004380142	0.05098427	0.20898925	0.24030446	0.02136019	0.24542291	0.020059723	0.04558526	0.08783067	0.06404088	0.0097583765
r	1.1066552e-06	6.967855e-05	0.008837	0.10587489	0.70329475	0.15454906	0.0091313915	0.017385542	0.0005747141	0.00018878667	2.9154187e-05	1.1334386e-05	5.25866e-05
à	0.0014519941	0.006090304	0.009655013	0.12430247	0.6762176	0.14433038	0.02184856	0.0069328593	0.0031407357	0.0054123155	7.1100265e-05	0.00026593872	0.00028078616
s	2.3210451e-07	3.8667542e-05	0.0004797597	0.105946764	0.54680693	0.30921945	0.0035048476	0.027063366	0.0056435973	0.0006645098	0.00026739982	0.00019306844	0.00017142075
o	0.00022391818	0.0006061372	0.004748963	0.015268452	0.56788915	0.22839774	0.020825833	0.029239284	0.009906202	0.008220797	0.0066774786	0.023592923	0.08440309
l	2.313093e-09	4.9769113e-09	5.81463e-06	3.5370842e-05	0.09121138	0.57588464	0.07726623	0.24347949	0.0070084645	0.0048504174	0.00010827472	4.3189964e-05	0.00010673218
a	3.0832011e-06	1.8492864e-06	2.1055776e-05	0.0012714684	0.16609447	0.6581026	0.027753578	0.08820565	0.024749367	0.019965079	0.0035784033	0.0047207545	0.00553267
m	1.9179726e-08	1.2471925e-07	3.085151e-05	0.0002231343	0.055772725	0.44305676	0.16739143	0.29561803	0.027403904	0.009996113	0.00015875537	7.734241e-05	0.00027081897
è	6.0023416e-05	2.604643e-05	7.3937445e-05	0.00034112507	0.093230784	0.61658925	0.12164598	0.107823476	0.030958707	0.026901972	0.00055771245	0.00089744903	0.0008935709
n	2.2670169e-07	1.2648198e-05	5.9562473e-05	0.0006214827	0.012189335	0.18820275	0.011336124	0.69084597	0.07766819	0.010912516	0.0023412162	0.0038653284	0.0019448005
t	2.109927e-05	2.773657e-06	2.2382543e-05	2.026407e-05	0.0059397556	0.08595522	0.027487012	0.7434285	0.039690122	0.018349392	0.012656931	0.038635325	0.027791122
e	2.8757882e-05	4.341718e-07	2.3914423e-05	7.0630216e-07	0.001223046	0.018193347	0.22829534	0.72663873	0.002185428	0.010634727	0.0006748204	0.0016399865	0.010460858
e	1.4877189e-07	1.1280313e-08	1.6764843e-06	3.4079727e-07	0.00039645238	0.037935194	0.031544313	0.409536	0.25134093	0.2600957	0.0028936062	0.0012033379	0.005052416
s	8.689378e-06	1.0035191e-06	8.243241e-06	1.28368265e-05	0.001099015	0.063348316	0.0063424064	0.16169696	0.5946432	0.16598463	0.0046939473	0.00079220557	0.0013685703
a	8.2980194e-05	1.633046e-06	5.3739864e-06	1.3002636e-05	0.0031624825	0.04265987	0.06350992	0.03336397	0.28969002	0.5630561	0.00095637544	0.0028439343	0.0006543199
l	7.330447e-08	3.593706e-08	2.1699532e-06	1.130281e-05	0.0007196106	0.016815567	0.0022582212	0.022070576	0.507706	0.4156627	0.024112422	0.0074799983	0.0031613235
l	0.00016117973	0.000100969904	9.591472e-05	0.00036301877	0.005022398	0.08015612	0.04951557	0.09811213	0.32479608	0.40985993	0.011971495	0.015128518	0.004716649
i	0.15605639	0.012229017	0.0064227902	0.0013145508	0.021990117	0.036905684	0.36862886	0.1559621	0.05272174	0.15880875	0.021307161	0.005442066	0.0022107607
m	1.6683316e-07	8.305679e-08	9.556042e-06	2.74835e-06	0.00041856448	0.011121694	0.010355348	0.41336924	0.15192524	0.39318886	0.009299646	0.006608195	0.0037005937
o	0.00097511744	3.575231e-05	1.1643197e-05	3.0105502e-06	0.0001556739	0.009749715	0.0023097082	0.0559499	0.32912526	0.5880944	0.0068684486	0.006006442	0.00071494124
