 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.33035198	0.049876112	0.015037117	0.00084027415	0.00025064894	0.00011824449	0.00021988609	0.00028618568	0.00033655696	0.0004744863	0.00060833455	0.0037473936	0.12047796	0.47737482
à	0.19477536	0.03951607	0.7329885	0.0011345084	0.029811643	0.00022287456	0.000506968	0.0004232963	5.2344163e-05	9.845144e-06	6.152655e-06	2.258533e-05	0.00052795326	1.9483282e-06
b	0.674217	0.30853558	0.00828912	0.000111539106	0.005276534	0.001130078	0.0024126936	2.4352474e-05	1.2311285e-06	3.8886313e-07	2.0993743e-07	3.8790049e-07	6.903734e-07	1.7511996e-07
b	0.01028746	0.25343126	0.087641425	0.023098633	0.00074889616	0.005406439	0.003322069	0.0040108273	0.002490484	0.0014103935	0.003709158	0.028253734	0.5499122	0.026276998
e	0.07883388	0.87710685	0.006559792	0.0033874612	0.0012856077	0.012150932	0.0057415417	0.00012264412	1.2703681e-05	2.3804178e-06	3.6657218e-06	3.214091e-05	9.9650126e-05	0.014660847
t	0.0056931167	0.9283195	0.06302673	0.0012841296	0.00051580335	0.0004888801	0.0004946909	7.23899e-05	6.0403754e-06	2.2552642e-06	6.8549207e-07	2.8644497e-06	3.947446e-05	5.339774e-05
o	0.010795227	0.0597774	0.8674023	0.04775022	0.004096197	0.0046773055	0.004393287	0.0007570716	9.362054e-05	9.965812e-06	9.556264e-06	3.5612786e-05	0.000101417034	0.00010085329
à	3.5585997e-06	0.0041587907	0.274109	0.12755048	0.009215718	0.1831233	0.39672428	0.0043958416	0.00048582506	0.00011058344	2.8464656e-05	2.6259808e-05	4.111768e-05	2.67808e-05
t	7.642658e-06	0.0030874463	0.20658346	0.06790064	0.008011786	0.28941846	0.4177132	0.0063527613	0.0003524349	0.00032929837	0.00010341083	6.495943e-05	4.6598554e-05	2.792613e-05
t	0.00014464844	0.0033613413	0.22892582	0.43105772	0.0051122503	0.2010604	0.10916485	0.009470783	0.0014283588	0.0018916528	0.002258042	0.0033610528	0.00087639136	0.0018866757
o	0.0033375865	0.0022407004	0.20140977	0.23498283	0.410036	0.05030181	0.06253144	0.0137447445	0.002349289	0.00020615887	7.580379e-05	0.00033323848	0.00040312915	0.018047495
k	2.0706357e-09	2.431777e-07	0.0021790662	0.12549877	0.0025771668	0.16260028	0.6900719	0.0136179505	0.003084565	0.0002788896	3.465048e-05	1.32537625e-05	1.6032773e-05	2.736416e-05
o	2.8570294e-05	6.5541346e-05	0.096241176	0.09012493	0.005008537	0.0053428872	0.0017553378	0.010713131	0.0038061407	0.0031098074	0.0042593414	0.041930415	0.696421	0.041193098
r	1.6101416e-09	2.3319146e-08	0.000139226	0.04877115	0.0019615188	0.3956096	0.46908438	0.0752225	0.008568906	0.0005140804	4.426672e-05	2.3878465e-05	2.1314849e-05	3.9080594e-05
à	0.0032527104	0.00028692218	0.052336913	0.25048828	0.17301622	0.17896979	0.0800239	0.21386358	0.016797435	0.0036790012	0.0034618087	0.014363478	0.0073776613	0.0020822925
s	4.1828145e-08	9.0962504e-07	0.00030084015	0.016774215	0.0017860946	0.36920592	0.10581232	0.4742353	0.018256776	0.01099666	0.0015027507	0.00070062635	0.00018095129	0.00024664952
i	3.411744e-05	0.00016996507	0.01571182	0.041260347	0.26987213	0.14885813	0.13110161	0.25459012	0.03147476	0.0115265455	0.004938468	0.008475128	0.007495904	0.074490935
k	5.1607215e-11	1.976059e-10	1.9541872e-06	0.00061364606	8.8161454e-05	0.016255336	0.19831687	0.41407627	0.34690985	0.021867877	0.001358361	0.00032037025	7.459445e-05	0.00011668374
o	2.2387267e-05	1.6696749e-06	0.0037997607	0.012957851	0.004351427	0.017237322	0.015106828	0.32776088	0.11305456	0.0507477	0.028150488	0.06411946	0.32852718	0.034162495
r	9.300424e-10	1.2861283e-09	5.051699e-06	0.0004135472	7.172409e-05	0.022524199	0.08035357	0.5124199	0.32762706	0.04988396	0.004993324	0.0011170328	0.00026051095	0.0003301146
à	0.0006599689	9.100632e-06	0.0005841354	0.0010724358	0.004541117	0.015132231	0.0402664	0.64429384	0.18609172	0.053958252	0.025448108	0.020849416	0.004144284	0.0029489903
s	8.809796e-09	4.1826695e-08	1.3108463e-05	0.00013191841	4.7190035e-05	0.005228872	0.008037987	0.5422778	0.16744202	0.23599647	0.029042944	0.010137496	0.0006464613	0.0009976659
i	2.5447691e-06	3.6418774e-06	0.0005476366	0.00092481077	0.017847823	0.009894592	0.037738685	0.4336031	0.27623025	0.12907189	0.025469605	0.014495324	0.013661517	0.040508516
s	1.15186125e-10	1.1141715e-10	2.569089e-07	8.016973e-06	4.064998e-06	0.000100340556	0.004845882	0.061276503	0.6857102	0.18679342	0.035077468	0.021619909	0.0020781164	0.0024858199
i	0.00013315254	8.665656e-07	4.840823e-05	5.1593182e-05	0.00032618875	0.00076893455	0.009761625	0.15641928	0.32975394	0.20714293	0.16849123	0.10391491	0.017608685	0.0055782422
e	6.2862665e-10	7.093445e-10	1.4272365e-07	3.7105924e-06	1.0979714e-07	0.000102773185	0.0023538705	0.012766786	0.13745558	0.3848603	0.34826675	0.093070984	0.01701351	0.0041054212
e	1.3540961e-08	2.789214e-08	7.347675e-08	1.0616459e-06	6.565881e-08	0.00014336876	0.0023718567	0.0036939285	0.02357232	0.39315033	0.52575797	0.04714453	0.0033594063	0.0008050512
e	1.756002e-08	2.2543855e-08	8.907191e-08	1.2949897e-06	1.0473819e-07	0.0001507841	0.002792422	0.0026783932	0.022296913	0.26949167	0.57734215	0.1127064	0.010438341	0.0021014218
e	1.0003393e-08	1.0256979e-08	6.789158e-08	7.841585e-07	5.996664e-08	4.4791912e-05	0.00094548654	0.0011921476	0.014149316	0.18787438	0.5176111	0.24489059	0.02759946	0.0056918
e	7.8315665e-09	9.078176e-09	5.427073e-08	5.0280926e-07	3.2733073e-08	1.83609e-05	0.00033920907	0.0005437398	0.006927723	0.13307756	0.45986933	0.3482324	0.04137044	0.009620653
t	8.051036e-09	8.748923e-09	5.3848794e-08	4.6953176e-07	2.8758437e-08	1.3216032e-05	0.00023347202	0.00034157294	0.0044629476	0.089003265	0.37755767	0.4477139	0.06372046	0.016952973
è	2.830379e-06	1.2570023e-08	3.3543486e-07	6.751852e-07	1.6351526e-06	5.8165988e-05	0.001189643	0.00081484107	0.0071222973	0.027548209	0.1556331	0.6981703	0.09605784	0.013400089
l	4.705328e-07	2.2674371e-07	2.307713e-05	1.2264741e-05	4.0741284e-06	0.00012266314	0.00017385617	0.0030936194	0.0021331522	0.021079179	0.07347479	0.6334255	0.19660655	0.069850564
i	0.001341141	0.00054582255	0.00064030907	3.9920913e-05	0.00020568298	0.0002617225	0.00030166638	0.0036499267	0.0036448485	0.01104637	0.04261751	0.016292952	0.89857024	0.020841861
à	1.1990773e-08	5.99893e-09	2.4511291e-06	4.1793483e-06	1.373728e-06	3.169655e-05	0.00021626311	0.0007770997	0.0019880445	0.007730265	0.023334144	0.59246665	0.32453397	0.048913803
s	1.9242631e-07	1.4384067e-07	4.0682878e-07	5.8342596e-07	8.504708e-08	6.591771e-06	0.00012890334	3.7390608e-05	0.00023923565	0.015946535	0.09343541	0.7607083	0.06704605	0.06245018
