 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.9835887	0.002834838	7.876336e-05	8.8839144e-05	7.3887145e-06	6.5787385e-06	9.026341e-06	6.361645e-06	1.0547469e-05	1.1040337e-05	5.5450064e-06	0.00046110907	6.534658e-05	0.0004612241	0.012364651
ì	0.0011244187	0.11508986	0.3645887	0.4914291	0.01731539	0.002185302	0.00052394206	0.00028431127	8.667164e-05	6.536856e-05	0.00032196767	0.0013522874	0.00027715595	5.548638e-06	0.0053500147
n	0.915824	0.08394741	0.00022008645	7.870264e-06	5.279599e-08	2.2087324e-08	7.3581767e-09	3.782236e-09	2.8093738e-09	1.1953339e-09	1.3857919e-09	5.2403713e-08	3.7036798e-09	1.5070492e-08	5.858327e-07
o	0.024147568	0.80867857	0.11629067	0.00066584116	0.00023466238	6.903642e-05	3.5408353e-05	2.122973e-05	1.0012724e-05	1.3355741e-05	2.9803374e-05	0.00031080807	4.7461024e-05	5.3980217e-05	0.04939166
ì	0.09317164	0.9011407	0.0054998067	0.00018382653	2.5000645e-06	5.265583e-07	1.5064583e-07	4.0575323e-08	2.5318077e-08	4.86576e-09	5.0091393e-09	1.5122679e-07	5.9161733e-09	2.7949767e-08	5.523733e-07
t	0.0303118	0.85271007	0.11603765	0.0008867534	4.5899465e-05	4.0199134e-06	1.9170739e-06	3.6867854e-07	2.3872968e-07	1.5525654e-07	1.8014455e-07	2.8339122e-07	9.479489e-08	1.8388917e-07	3.4481852e-07
s	0.01204531	0.5859183	0.39469418	0.004879901	0.001365244	0.00025351468	0.00022631598	5.584668e-05	2.8354672e-05	7.7006924e-05	6.348187e-05	0.00011462	4.5101202e-05	5.1278595e-05	0.00018151499
e	0.0010579323	0.76379246	0.18299796	0.029009417	0.0010537164	0.00095555716	0.00022906877	0.0001747348	2.9164656e-05	1.46751645e-05	1.23344025e-05	0.00054756925	2.9824147e-05	2.5519605e-05	0.020070098
r	6.023246e-05	0.20328178	0.7480498	0.045119457	0.002938389	0.00040152794	9.28282e-05	2.916148e-05	9.591742e-06	1.2361338e-06	7.7423476e-07	6.2575577e-06	2.3330607e-07	6.263203e-07	8.081811e-06
e	0.0002523704	0.22572125	0.52874696	0.22910722	0.011850793	0.0016513662	0.0007396641	0.00028673888	0.00011035261	9.2372036e-05	0.00016783907	0.00091920485	9.351581e-05	1.127325e-05	0.00024899503
k	2.4653355e-06	0.011319716	0.76042736	0.21151383	0.015235926	0.0011795426	0.00023949424	5.324995e-05	1.47479395e-05	2.495055e-06	1.5859852e-06	4.5137535e-06	2.571907e-07	5.8864856e-07	4.287689e-06
a	1.6043678e-05	0.010630267	0.1494054	0.7227602	0.054923467	0.008091208	0.006478187	0.0025254888	0.0014162492	0.001787002	0.0036978505	0.03154695	0.0041791312	6.010773e-05	0.0024823756
s	1.3332448e-06	0.001608672	0.5059785	0.4308858	0.056980755	0.00370063	0.000697776	0.00010072242	2.3347739e-05	5.48652e-06	4.1469953e-06	6.06166e-06	4.982727e-07	8.5532884e-07	5.3625336e-06
ì	8.711248e-05	0.0148543	0.52149814	0.43730098	0.021480294	0.003360262	0.0008016003	0.00023640828	5.3177864e-05	7.306457e-05	0.00011556233	7.55451e-05	2.8797278e-05	6.087654e-06	2.8671497e-05
m	5.284528e-07	0.0009598791	0.048595645	0.839515	0.10255426	0.0050350507	0.002682152	0.00020842395	8.938217e-05	0.00013411994	0.00014215379	2.117226e-05	1.767039e-05	2.854911e-05	1.5958845e-05
m	1.4046514e-06	0.037218265	0.059465542	0.8233961	0.03118738	0.0038206757	0.0016045746	0.00039408327	0.00012339414	0.00033486856	0.0011005056	0.0017124286	0.002473163	0.00022679925	0.036940765
e	3.7849077e-06	0.005879559	0.012633535	0.8857358	0.014566301	0.012982914	0.0028116305	0.0020144675	0.00071184133	0.00020221491	9.128703e-05	0.0042533586	0.00039796767	0.0007726681	0.056942638
r	2.50676e-10	4.5004475e-07	0.0008926869	0.3016257	0.35956985	0.3118181	0.017382713	0.007830364	0.0006885701	6.615343e-05	5.2805626e-05	4.7569978e-05	5.510712e-06	7.787701e-06	1.1698933e-05
i	1.2647417e-05	0.0008982357	0.015647164	0.76894206	0.16781557	0.036605883	0.0059256144	0.0016046521	0.00034238273	0.0004166907	0.00059630605	0.000510041	0.00024261652	6.323557e-05	0.00037691745
è	8.5321167e-10	1.7162934e-07	7.88177e-05	0.027140345	0.4698281	0.45230675	0.037790257	0.011478035	0.001212344	9.8341894e-05	2.843185e-05	2.1481841e-05	1.7312638e-06	5.215818e-06	9.97576e-06
f	1.682624e-06	3.9954888e-05	0.0006769571	0.052900672	0.6844051	0.20069738	0.051794305	0.0056608184	0.0018420767	0.0010974755	0.0005645442	4.4085216e-05	5.631846e-05	0.0001825912	3.6005054e-05
r	1.1906877e-06	9.768287e-05	0.0036055136	0.40671924	0.45230326	0.07858853	0.01854006	0.004814839	0.0009436059	0.0011129885	0.004555634	0.0046111415	0.003065676	2.6383543e-05	0.021014245
