 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.85861486	0.07813227	0.0034235613	0.0008326624	0.00030017926	0.00026518138	0.0008235618	6.5819535e-05	5.9781123e-05	0.0004932432	0.016756544	0.04023228
n	0.88441044	0.0308156	0.01472179	0.0664124	0.0026371065	0.0005322127	0.0001270398	0.00018777147	3.1266547e-05	7.002549e-05	5.372078e-05	6.2597616e-07
è	0.76032376	0.22806765	0.0098718405	0.0015752199	0.00010719164	8.366476e-06	3.4767008e-06	1.9180572e-05	2.3030796e-06	1.0761707e-05	9.880104e-06	2.9330593e-07
n	0.035516717	0.8904824	0.07365049	0.00033148154	1.1497576e-05	4.031132e-06	9.57455e-07	7.8083883e-07	3.879026e-07	3.7310772e-07	4.236231e-07	4.464361e-07
a	0.04770741	0.8719198	0.07569252	0.00088951754	9.640416e-05	3.6520054e-05	4.4903558e-05	1.3875283e-05	2.8381626e-06	3.594632e-05	0.001230831	0.0023294329
l	2.7880822e-06	0.041443657	0.94307786	0.015151777	0.00026402343	3.1656462e-05	6.6076427e-06	1.6162277e-05	1.6753119e-06	1.4931159e-06	9.64786e-07	1.2161867e-06
l	0.00012449388	0.020420529	0.043054644	0.21547726	0.018573657	0.012021473	0.011820215	0.001743203	0.0012706248	0.010667299	0.65754056	0.007286019
i	0.019450972	0.051549014	0.48156312	0.4266651	0.009125851	3.682373e-05	4.3993077e-05	6.938312e-05	1.6193188e-06	6.6868897e-06	0.00037851094	0.011108962
m	2.9635071e-08	0.002874884	0.855415	0.13545956	0.0059787706	0.00013993532	2.1686188e-05	7.688905e-05	1.0490437e-05	7.6076035e-06	5.95441e-06	9.224641e-06
o	0.00016483822	0.010582178	0.07964496	0.8406766	0.052391615	0.0034496079	0.0010473833	0.00042208823	0.000115893265	0.0010837824	0.00997678	0.0004442829
n	7.833246e-09	0.00021654664	0.53759706	0.39464262	0.06614023	0.0009872945	0.00011122921	0.00023588646	3.5787984e-05	1.4889855e-05	7.3140277e-06	1.1141334e-05
ì	9.613386e-07	0.0009769066	0.78647304	0.1815463	0.030198574	0.0004536119	6.6646215e-05	0.00022389705	2.360857e-05	2.0143107e-05	8.806764e-06	7.4015757e-06
s	3.658534e-08	6.46323e-05	0.019224558	0.26705053	0.56781965	0.13287203	0.010805289	0.00094566774	0.00077780115	0.00020541962	9.543093e-05	0.00013886667
u	1.8880027e-06	0.0017626096	0.068363875	0.42965093	0.4059861	0.025164893	0.013376269	0.00067999936	0.00023128842	0.0006651359	0.007624087	0.046492983
m	5.936673e-12	9.436387e-09	7.299668e-05	0.023450207	0.92867965	0.021470321	0.004202797	0.02004182	0.0017799283	0.00017570815	2.8743178e-05	9.7795564e-05
e	4.3726288e-07	3.0901565e-06	6.397891e-05	0.09647729	0.7950604	0.07185377	0.019473258	0.0018730054	0.00042169637	0.0013002591	0.012045926	0.0014268396
m	2.1150295e-11	1.1797847e-08	9.822572e-05	0.006238363	0.89450127	0.043740243	0.009942268	0.041054945	0.003821876	0.00027351824	9.183145e-05	0.00023751624
a	9.337643e-07	2.2522368e-06	3.2218803e-05	0.012957306	0.7968621	0.13681066	0.038157355	0.0061710235	0.0011916526	0.0016943421	0.0054592756	0.0006608436
i	6.922559e-11	1.9145524e-08	0.00010768929	0.0021089115	0.63339216	0.10504776	0.047036007	0.18330842	0.026568834	0.0013422434	0.00035545786	0.0007325777
t	4.063324e-10	1.8531108e-07	4.146888e-05	3.1994008e-05	0.020139467	0.07638761	0.053119138	0.7925439	0.056332365	0.0012425797	2.1180736e-05	0.00014009021
