 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.83093196	0.0852097	6.531806e-05	0.00016143851	1.9316787e-05	8.179351e-06	2.8071365e-05	0.0009285202	0.00043125407	0.00059305073	9.375776e-06	0.004070334	0.00022590559	0.006210882	0.07110671
v	0.81569004	0.18062373	0.0028063168	0.00037015218	4.954577e-05	4.653034e-06	2.0442465e-05	0.0004237931	5.409157e-06	9.697659e-07	1.5225408e-08	4.431589e-06	2.0665619e-08	2.243282e-07	1.5112118e-07
ò	0.77105635	0.21965769	0.0018379876	0.0015153807	0.00016188079	8.16541e-05	0.0001260623	0.0022438364	0.0003864355	0.00025568562	2.8888535e-05	0.002054533	3.395054e-05	0.00039609335	0.00016354612
s	0.20982757	0.71467423	0.07172111	0.0035657743	0.00010534605	1.032506e-05	1.1677509e-05	7.21455e-05	3.054152e-06	1.5654716e-06	1.1495238e-07	2.3419834e-06	4.3356516e-07	1.4610097e-06	2.9085531e-06
t	0.000469521	0.9778984	0.005112294	0.0021750263	0.000378101	0.00025645588	0.000152347	0.00013833807	5.4762186e-05	3.7415364e-05	1.313444e-05	0.00028309706	1.3105076e-05	0.0005315506	0.012486404
o	1.5016413e-08	0.9990429	0.00038087336	2.8618224e-05	1.6193571e-05	4.15582e-06	1.23435875e-05	8.559535e-06	1.8057594e-06	5.2270894e-07	3.8837763e-07	2.4102949e-06	1.903564e-08	3.3500586e-07	0.00050082535
d	9.40868e-06	0.059989497	0.89328736	0.041191068	0.004814934	0.00012415982	0.00027993432	0.0002368363	2.687832e-05	7.8064695e-06	2.4063604e-07	1.3898021e-05	2.749185e-07	6.322984e-07	1.7016815e-05
e	0.00017015649	0.10821304	0.21255374	0.49242166	0.04245632	0.026005765	0.009857956	0.01231655	0.010840728	0.005873938	0.004352196	0.042329628	0.0012290019	0.013162503	0.018216835
r	9.7102955e-08	0.000821004	0.39490342	0.5304558	0.0689204	0.003263387	0.001196123	0.0003661157	4.577518e-05	9.657636e-06	2.0165871e-06	7.746929e-06	4.4132992e-07	3.8808633e-07	7.6259957e-06
f	0.00013894332	0.095052585	0.15448117	0.64726037	0.075939834	0.014013748	0.007114915	0.0026387246	0.0011259858	0.00039895397	0.00024472454	0.00071934814	5.3280783e-05	0.00035381565	0.0004636548
ò	2.5473786e-05	0.99413425	0.00045639198	0.0020157546	0.0003182206	5.307269e-05	3.874743e-05	5.687275e-05	8.325029e-06	3.5112494e-06	1.8674248e-06	1.4264119e-05	6.4984295e-07	1.49522475e-05	0.0028577335
m	3.250692e-06	0.000469534	0.05826198	0.87182033	0.05385321	0.0121550625	0.001862733	0.0011849328	0.000184213	8.294362e-05	3.8930317e-05	1.743361e-05	1.4611154e-05	2.9191182e-05	2.1673233e-05
u	3.5291635e-07	0.015246193	0.008208155	0.63325715	0.10070368	0.023854807	0.011118376	0.010741491	0.0025195524	0.0012931948	0.0008748984	0.0015206754	0.0003068629	0.013338753	0.17701592
e	4.9407117e-11	3.8018487e-07	0.0009785219	0.1630671	0.5650619	0.12950052	0.12421206	0.011543174	0.0047217845	0.00057093176	0.00020527617	7.260709e-05	1.1503599e-05	8.7968465e-06	4.536063e-05
n	9.2041874e-11	3.4757235e-07	0.00015878756	0.013975639	0.61389947	0.14683755	0.22277848	0.0003949788	0.0011819755	0.00049980736	0.00023342909	1.6416858e-05	6.163906e-06	1.3214036e-06	1.5640264e-05
t	3.5777876e-07	9.1532514e-05	0.0015526796	0.009657638	0.30822322	0.3239037	0.3495919	0.0006788814	0.0028757658	0.0010511292	0.0021296109	7.34962e-05	8.1969985e-05	6.607543e-05	2.2051341e-05
u	1.3893173e-06	0.04388625	0.011733162	0.019983355	0.086727835	0.21903418	0.43934444	0.04581332	0.077394314	0.01918983	0.02105767	0.002680173	0.001699742	0.0015263433	0.009927991
t	3.4201936e-11	4.4831367e-08	9.781035e-05	0.0015431432	0.18839617	0.23541316	0.56712365	0.0016540156	0.004627991	0.000861103	0.00023753334	2.8677947e-05	4.1173253e-06	9.769186e-07	1.16429865e-05
ò	1.0066112e-08	1.873651e-05	0.0004129256	0.000889048	0.050990168	0.3097691	0.61857	0.0025987467	0.009718881	0.0025279736	0.0041985144	8.762665e-05	0.00014023586	5.571583e-05	2.2282857e-05
g	1.871188e-07	7.0269965e-07	0.00025133323	0.0069687665	0.024355708	0.5765117	0.30872723	0.03706211	0.03402501	0.0069708275	0.0035477737	0.00039896605	0.00041953297	0.00044838034	0.00031180074
r	8.462169e-06	0.02337494	0.00035345377	0.043472707	0.04656764	0.0503693	0.08414826	0.35425612	0.058450352	0.01795468	0.0007159183	0.00469271	0.00045687676	0.019548066	0.29563054
a	3.1339388e-07	0.0012253772	3.4444052e-05	0.0033178949	0.00603163	0.015133147	0.0998081	0.41308436	0.32395297	0.08976678	0.0074825203	0.006572406	0.0046142144	0.009538953	0.019436877
z	4.594923e-13	8.601669e-10	8.018012e-08	5.7482305e-07	0.00023099256	0.013033132	0.64898765	0.011067295	0.24943486	0.068766035	0.007177937	0.0009933236	0.00017908734	3.1101605e-05	9.790732e-05
z	2.2396749e-07	7.90165e-06	3.0050887e-06	0.0002963119	0.0034202305	0.053026464	0.2594511	0.08967561	0.39841443	0.11995578	0.027062211	0.021491664	0.0021371702	0.017620364	0.0074375235
a	7.4625054e-06	0.79495984	0.0005074821	0.0007902548	0.0010512725	0.0001620359	0.010841834	0.15792073	0.025725259	0.004252545	0.00011737769	0.0016385815	1.0763937e-05	8.5438965e-05	0.0019290536
m	8.93258e-12	1.19653585e-08	1.3321566e-06	4.255464e-06	0.00042241154	0.016191619	0.5018365	0.02877836	0.3566684	0.07701124	0.015551218	0.00289162	0.00027361177	7.341645e-05	0.00029604314
à	8.097118e-07	0.00038101966	1.6868917e-05	4.814135e-05	0.00048167622	0.0060219294	0.13794266	0.17463423	0.5099815	0.1382716	0.018703919	0.008092958	0.0012954908	0.0031839802	0.00094321254
