 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.85394	0.009411874	0.00079338544	0.0035099126	0.005002901	0.016006883	0.11133495
m	0.5383881	0.4339379	0.019864576	0.007443741	0.00027438143	8.92285e-05	2.1279225e-06
à	0.1326512	0.10875151	0.028118495	0.30087954	0.10993689	0.30536744	0.014294952
k	0.029594608	0.9640036	0.005631913	0.00048671284	9.7629374e-05	6.480184e-05	0.00012070413
i	0.33947206	0.5670227	0.014898237	0.0030705046	0.00056681474	0.0023821953	0.072587565
n	0.00015640765	0.80597275	0.19085617	0.0025167332	0.000106115614	0.000114373885	0.00027757307
a	0.00937032	0.58005244	0.40812758	0.0019534014	0.00013516675	0.00014950983	0.00021151591
t	3.7957968e-06	0.037118517	0.8832385	0.07611766	0.0015632926	0.00089781074	0.0010604407
è	0.00026006	0.118438676	0.8727792	0.00795025	0.000334402	0.00015145271	8.593028e-05
l	4.2988777e-05	0.1590554	0.3367638	0.43725726	0.039254628	0.009375668	0.018250372
i	0.02312679	0.14567171	0.095097005	0.59058666	0.0045574214	0.0028291268	0.13813125
s	5.0605326e-08	0.00012804945	0.10170704	0.8070527	0.07179242	0.009790057	0.009529708
t	0.0006635021	0.0043643033	0.38974434	0.55596805	0.034100138	0.0074565867	0.007703048
i	0.0010300354	0.0024967126	0.04549877	0.8823738	0.014989656	0.0044141393	0.04919672
a	3.0499375e-08	2.449439e-06	0.007333599	0.65708786	0.2723791	0.041776665	0.0214203
m	6.152091e-07	1.0508088e-05	0.0024230708	0.13227609	0.79018164	0.0585073	0.016600791
m	2.1486041e-05	7.2021176e-05	0.0015551997	0.4963046	0.39324206	0.10594669	0.0028579223
è	0.68185496	0.07546273	0.0718626	0.1568462	0.010015271	0.0026575385	0.0013006673
n	5.2949636e-06	0.0005079056	0.0056723766	0.13206981	0.780213	0.038233425	0.043298252
i	9.646716e-06	1.9919857e-05	0.00037465265	0.1726835	0.7043223	0.047906566	0.07468343
a	5.5508476e-10	5.0529207e-09	3.6716342e-06	0.0017231292	0.6434325	0.30241212	0.052428607
t	1.07974884e-07	3.1659496e-07	1.36573135e-05	0.00035713124	0.60858136	0.3463408	0.04470657
t	1.0396666e-05	7.8157615e-07	9.1580616e-05	0.0043908604	0.8255855	0.1606166	0.009304304
o	0.0007371362	0.001667693	0.01763003	0.027028134	0.12452077	0.6551032	0.17331305
m	4.2774233e-09	2.2317568e-08	4.059836e-06	8.966169e-05	0.20576349	0.75435144	0.039791428
e	0.00029704318	6.212135e-05	0.00022543932	0.0052543017	0.50292826	0.48931745	0.001915477
k	8.184215e-10	6.18978e-09	1.6221641e-06	1.5654427e-05	0.035805058	0.7546823	0.20949538
k	0.007621992	0.0011338586	0.0016367552	0.003342195	0.23789239	0.7441472	0.0042256354
à	0.16236044	0.023363259	0.038176946	0.06318007	0.14179201	0.5675847	0.0035426188
n	3.6815156e-06	4.909507e-05	0.00017214657	0.0004363594	0.2987745	0.4810125	0.21955174
i	1.888606e-05	3.0171418e-06	1.4840388e-05	0.00024869735	0.26982686	0.65321696	0.076670766
k	4.4250384e-10	6.745396e-10	3.8623817e-08	5.006187e-07	0.0023460574	0.42112207	0.57653135
o	2.2837305e-05	4.704596e-07	1.3658506e-06	0.0001888523	0.16332239	0.8278255	0.008638632
</S>	3.1619687e-09	1.5497784e-08	1.5771038e-06	4.904717e-06	0.0017378106	0.26261014	0.7356456
