 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.9979327	0.0003437126	1.0392559e-05	1.1825492e-05	2.9336798e-06	2.2944557e-06	1.0233423e-06	3.8709027e-06	0.00013262231	0.00015024494	0.001408453
ù	0.3270202	0.3869043	0.12181231	0.05530953	0.013971885	0.015818795	0.018442923	0.050887283	0.0067802216	0.001475742	0.0015767849
r	0.58360815	0.4146403	0.0011892549	0.0005000973	1.2084973e-06	3.6196985e-07	4.9929806e-08	1.0106318e-07	1.4207152e-05	1.7760491e-06	4.4491982e-05
u	0.1275223	0.46655387	0.059878517	0.010449695	0.0007093995	0.00015076781	0.00019378087	0.00086548825	0.0012757677	0.0025591399	0.3298413
k	0.0063161287	0.9664239	0.026646398	0.00059297995	1.520509e-05	1.3670949e-06	1.6027185e-07	1.847894e-07	1.7582831e-06	1.4025443e-07	1.6274214e-06
a	0.00022876887	0.31214097	0.20497014	0.32758117	0.06420175	0.0023162065	0.009989073	0.018915473	0.02347022	0.0146907205	0.021495614
s	7.912888e-05	0.29089743	0.7028667	0.0054884492	0.0006320583	1.3003137e-05	1.0815383e-05	4.7002754e-06	2.9544667e-06	5.3521006e-07	4.1880417e-06
e	0.0030088418	0.3011437	0.67996716	0.013387227	0.0017627024	0.00016262216	0.00010862134	0.00038459638	1.0228812e-05	1.5532623e-05	4.874739e-05
t	5.9273175e-06	0.003973982	0.9830772	0.0044626705	0.008261285	0.00012675472	5.7296354e-05	2.403356e-05	4.609126e-06	6.1804064e-07	5.5924343e-06
o	0.00021356624	0.0336594	0.9622441	0.0028444233	0.00085126807	5.3730673e-05	5.5491968e-05	7.5144744e-05	1.0272096e-06	7.6595416e-07	1.054393e-06
r	4.476902e-05	0.0035287929	0.7277772	0.04443519	0.21973886	0.0021749157	0.0015547774	0.00049136626	0.00012707677	2.1613383e-05	0.00010546403
ò	0.00015215209	0.017571915	0.0855351	0.74451125	0.12092582	0.011284739	0.0044154497	0.01368455	0.0010492494	0.000711856	0.0001578537
m	5.3946144e-07	0.0006036757	0.016954387	0.91496265	0.065242514	0.00033510927	0.0015368025	0.00014268204	0.00012579524	3.9012757e-05	5.681771e-05
ì	4.2216227e-05	0.0023002778	0.0205652	0.9422433	0.0173709	0.0007518686	0.0003149656	0.00055731955	0.00037120798	0.0008026186	0.014679999
a	1.978138e-07	0.00011736428	0.0045025586	0.8560791	0.106545284	0.0006953799	0.025246773	0.0027483485	0.0010295418	0.0015739067	0.0014615062
f	3.7367613e-07	6.475266e-07	0.0012853654	0.0019853772	0.9406994	0.013968401	0.031647503	0.009558067	0.0003343063	7.056231e-05	0.00045003166
o	1.2602261e-06	6.0198963e-06	0.0001906685	0.21736805	0.67873144	0.029353624	0.020450562	0.02311408	0.010407706	0.011775864	0.008600778
r	2.674048e-07	4.01435e-06	0.0009697363	0.0030319118	0.467439	0.113845944	0.3348853	0.07673672	0.0010605428	0.00043339873	0.0015931202
à	0.0014220715	0.0003712934	0.0013694931	0.0789573	0.3655501	0.13873367	0.14924239	0.25275323	0.0019771291	0.005271658	0.0043516755
e	1.7940657e-07	1.2570176e-05	0.00024410289	0.015022841	0.103973225	0.0050550606	0.8011918	0.051419947	0.012476133	0.0075077964	0.003096287
n	4.5102416e-07	1.2287924e-07	3.4114968e-05	1.0811704e-05	0.056495603	0.01679337	0.64590836	0.25984916	0.01120069	0.0025765933	0.007130742
s	0.0004043948	5.547171e-06	2.5210304e-05	8.121673e-05	0.0067788484	0.0076991282	0.27851745	0.6974896	0.0018554429	0.00590979	0.0012334057
e	0.0028038628	0.00029122434	0.001025669	0.0014358604	0.008221692	0.041444514	0.12468653	0.7043135	0.014384775	0.068515	0.03287736
s	2.503544e-08	8.904776e-09	4.7965177e-06	5.60033e-07	0.0036719232	0.0070734946	0.34359014	0.63325244	0.008619381	0.0018073408	0.0019798067
c	0.0010135957	2.9304287e-05	3.4812445e-05	0.0001421564	0.0013637249	0.0023034147	0.13432056	0.8500545	0.0030316128	0.006770677	0.0009356076
e	0.015809735	0.10210809	0.024258822	0.62119347	0.120959066	0.09854444	0.0039051871	0.009391435	0.00075859844	0.0007927686	0.002278273
r	2.2631473e-06	1.260803e-06	9.337906e-05	3.061958e-05	0.0035353843	0.0005623192	0.31611654	0.5936922	0.0306023	0.029050566	0.026313128
r	0.019982027	0.003617759	0.001864766	0.0031854243	0.0022304668	0.00044936742	0.20299323	0.71435	0.016901726	0.027214302	0.0072109946
è	0.03440171	0.0011155277	0.00084765186	0.0004810883	0.0009971438	0.00047321006	0.14282022	0.5450029	0.048241265	0.1812084	0.044410836
o	5.330827e-07	1.1140775e-06	1.1009148e-05	9.949495e-06	0.00016188428	6.801956e-05	0.16904184	0.10894995	0.3541053	0.33811352	0.029536922
m	1.0570409e-06	6.479318e-08	3.059116e-06	3.700122e-08	2.7289929e-05	0.00021963035	0.021493455	0.16806458	0.15597929	0.1945988	0.45961267
à	1.3244584e-05	3.7662682e-07	5.2990714e-07	2.533801e-05	0.00029757433	0.00016007367	0.023556806	0.28090572	0.50029993	0.18034779	0.014392621
i	3.3674013e-07	6.309385e-06	2.9203391e-05	2.8299766e-05	3.426e-05	1.7425988e-05	0.006375694	0.009840183	0.2415092	0.68982345	0.052335586
</S>	3.094371e-07	1.7396054e-08	7.4864397e-07	5.0975384e-09	2.2474908e-06	1.8756911e-05	0.0006563835	0.013519017	0.036256284	0.2164464	0.7330999
