 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.97448164	0.0013338353	0.0050410284	3.5979254e-05	0.00028219188	2.3320248e-07	5.597765e-05	2.1420385e-05	6.6290435e-05	5.818096e-05	1.7133226e-06	3.168026e-05	3.301189e-05	1.0693188e-06	2.3754246e-05	9.558671e-06	0.00096129504	9.214216e-06	1.30757e-05	4.6068994e-06	2.744433e-06	0.0003603937	1.6879001e-05	6.613535e-05	9.962139e-07	1.2574789e-05	6.816599e-06	0.00010387993	2.2926288e-06	4.1739173e-07	1.1457488e-06	0.0014179157	8.539985e-05	0.00049287215	0.0149636185
m	0.80279106	0.000107464344	0.18722804	0.00052289275	0.008478108	4.883699e-06	0.00031800926	6.031556e-05	5.0475763e-05	1.9413319e-05	3.5776569e-07	4.7354843e-06	1.2070707e-05	1.9173592e-07	1.1647163e-05	1.2352566e-06	0.00032045084	3.100735e-06	4.839838e-06	3.650959e-07	7.1407015e-07	1.5772142e-05	6.4014813e-07	1.8527383e-06	1.7217938e-07	1.2327406e-06	9.110209e-07	3.616046e-06	3.367386e-08	4.588025e-08	1.7266033e-09	3.464966e-05	9.902935e-08	1.851628e-07	5.0100294e-07
ì	0.97757304	0.00032320188	0.014245391	0.00025327143	0.0009792063	4.0538267e-05	0.00028909888	0.00017017352	0.0002240531	0.00019846331	3.3399276e-05	0.00012113137	0.00017291518	3.417156e-05	0.00012584263	4.4464276e-05	0.0026808805	9.083489e-05	8.9549176e-05	4.362256e-05	6.0659822e-05	0.0005808401	5.71727e-05	0.000117984615	3.2310927e-05	7.9293815e-05	6.04608e-05	8.028828e-05	1.5876225e-05	1.7550701e-05	2.110744e-06	0.0009819823	4.2887565e-05	8.064135e-05	5.6586752e-05
d	0.67684823	0.28455028	0.038488563	3.530124e-05	6.756628e-05	4.8391186e-08	3.5671692e-06	5.8741347e-07	6.114201e-07	3.4861728e-07	7.407297e-09	1.31718e-07	1.3499356e-07	3.252834e-09	1.138259e-07	2.800624e-08	2.1887029e-06	4.1451216e-08	6.240143e-08	1.1195068e-08	1.11361835e-08	2.9236602e-07	2.9424895e-08	7.725673e-08	2.991877e-09	2.6798212e-08	1.7116607e-08	1.4014397e-07	3.024795e-09	1.3502226e-09	1.1855009e-09	7.6893724e-07	2.6325392e-08	7.745954e-08	7.136509e-07
e	0.97547185	0.005726658	0.0075084525	0.00028462382	2.3787026e-05	0.0001997806	0.00014372663	0.00010392709	2.1872003e-05	3.9623104e-05	6.5821014e-06	4.0012474e-05	3.7120895e-05	9.941226e-06	1.0174093e-05	1.1900127e-06	0.00080128934	2.4574943e-05	9.627432e-06	8.355982e-06	5.783294e-05	9.359046e-05	1.0581905e-05	1.7397151e-05	1.0062709e-05	1.0604374e-05	5.9355266e-06	9.912338e-07	1.159574e-06	3.7104878e-06	2.3098882e-07	1.3175438e-05	1.9241058e-06	1.840422e-05	0.009281163
c	0.00021244194	0.8000546	0.19553897	0.0029131246	0.0011014566	3.0602844e-06	8.87614e-05	1.9978048e-05	1.3599091e-05	7.957229e-06	3.4042418e-07	2.9552275e-06	3.0596711e-06	1.17232155e-07	2.5364116e-06	6.7328114e-07	2.154248e-05	1.1150046e-06	1.606993e-06	2.6398678e-07	3.011565e-07	2.7051842e-06	4.778483e-07	9.3779056e-07	8.6802736e-08	4.854172e-07	3.4351353e-07	1.5130489e-06	5.49302e-08	1.08846365e-07	1.1764155e-08	3.0110666e-06	4.8701672e-08	1.6564579e-07	1.5368496e-06
i	0.0076781544	7.3489704e-05	0.05584644	0.27610642	0.39937946	0.0563261	0.028551012	0.010552073	0.0053939424	0.012273956	0.004017473	0.020439273	0.006753261	0.0034674853	0.001735852	0.0003298666	0.061475266	0.0038685158	0.0015869667	0.0028073739	0.009945657	0.012562856	0.0021830087	0.003065269	0.003255898	0.00197794	0.000868868	0.0001215921	0.00037531645	0.0027668823	3.8762413e-05	0.0005686141	0.00013208405	0.00043045142	0.0030443603
d	2.3144154e-05	0.8554111	0.11561251	0.0243558	0.0035067904	0.00014103559	0.0005342807	0.00012397209	5.8954643e-05	4.613417e-05	5.6768704e-06	2.8654975e-05	1.6275997e-05	2.059325e-06	1.2288345e-05	4.2563397e-06	5.066084e-05	8.392383e-06	9.7680895e-06	3.1633265e-06	4.441563e-06	7.849704e-06	3.503975e-06	4.555894e-06	1.6958942e-06	3.4428938e-06	2.5330828e-06	4.1553276e-06	7.940458e-07	3.7349382e-06	2.7946717e-07	4.893787e-06	2.6065655e-07	5.338266e-07	2.3783045e-06
è	0.03431345	0.0007253127	0.93278176	0.018078582	0.0064096064	9.8833145e-05	0.00197394	0.0005004495	0.0002423169	0.00032623665	2.240692e-05	0.00027656707	0.00028484841	1.894293e-05	0.00010706681	1.4940013e-05	0.002921603	9.805299e-05	6.192534e-05	2.6250187e-05	6.613939e-05	0.00034967656	2.5520636e-05	6.3877116e-05	1.5130559e-05	5.4754197e-05	2.8482356e-05	9.996998e-06	3.3088372e-06	1.1488668e-05	1.8148741e-07	3.411926e-05	5.9451645e-06	1.4763028e-05	3.3391912e-05
t	3.336881e-05	0.12287139	0.67413163	0.17380181	0.022900416	0.0018491754	0.0016107891	0.00025133404	0.00023494904	0.00035707242	0.00015311173	0.0006335885	7.9635836e-05	4.8327885e-05	4.92317e-05	4.7136706e-05	8.6317676e-05	4.6475277e-05	4.7492955e-05	6.679318e-05	6.062779e-05	3.5299858e-05	3.9840575e-05	4.0050098e-05	4.6491503e-05	3.235851e-05	1.9144634e-05	2.0690475e-05	3.3281096e-05	0.00029159375	3.0804946e-05	2.1528298e-05	6.2730915e-06	6.266383e-06	1.5737167e-05
