 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.95292985	0.001854461	0.008833847	8.1429534e-05	0.00013991832	0.0002774288	0.00015843971	3.271809e-05	0.00023738456	4.0773033e-05	0.00061522867	0.0004168854	0.0032480543	3.560709e-05	0.0310979
t	0.50515115	0.00032813931	0.49112707	0.0009881323	0.0011052355	0.0009533275	0.00029635403	3.603558e-05	7.661275e-06	8.189818e-08	5.007369e-07	1.9819446e-07	4.8324628e-06	7.933662e-09	1.190533e-06
t	0.9938969	0.0035875528	0.0024642963	2.5373642e-05	1.4676092e-05	8.405761e-06	2.1241826e-06	2.472582e-07	1.0054825e-07	7.856209e-09	2.973159e-08	3.0474585e-08	1.0882355e-07	2.9103118e-09	5.8546334e-08
è	0.924263	0.016123412	0.059461586	6.014764e-05	3.935185e-05	4.1146533e-05	7.705795e-06	3.4174155e-07	3.3140356e-07	1.1188978e-08	1.0024724e-08	1.29637305e-08	4.4681155e-08	2.4217797e-10	2.9862013e-06
d	0.0048903245	0.99289423	0.002180785	2.488355e-05	6.915259e-06	1.8990992e-06	6.7163546e-07	2.0860337e-07	5.6751205e-08	1.1123321e-08	1.9097037e-08	7.496287e-09	2.144518e-08	2.393486e-09	3.966394e-08
e	0.76593274	0.015675496	0.18947251	0.0074588726	0.0051751514	0.0036979744	0.0015593914	8.221208e-05	5.2588493e-05	1.3061592e-05	7.1718e-05	0.00011337815	0.0019901854	6.706452e-06	0.0086981
c	4.5173074e-05	0.8825653	0.111988366	0.0044074785	0.00073517964	0.00018265216	5.3701326e-05	1.2988881e-05	4.5914276e-06	5.644879e-07	2.5383142e-07	8.426175e-08	1.5075815e-07	8.47973e-09	3.3693532e-06
i	0.0037600202	0.00011450099	0.045817066	0.5739102	0.26979303	0.055451736	0.027090084	0.001507363	0.0005403774	0.00020912632	0.0005652593	0.0009931112	0.01344421	6.202235e-05	0.0067418115
d	1.6219943e-05	0.8880498	0.08240503	0.025142038	0.0035438377	0.00058254	0.00018820426	4.6122495e-05	1.13659935e-05	3.1285263e-06	2.0906648e-06	6.707999e-07	1.224485e-06	1.315213e-07	7.544226e-06
è	0.014668229	0.0015974236	0.94719756	0.024338685	0.008358414	0.0028103718	0.00081007084	4.7088502e-05	2.2550132e-05	3.4710406e-06	1.3907009e-05	1.5685386e-05	7.9349134e-05	7.618926e-07	3.651904e-05
t	7.095182e-06	0.1469893	0.66076654	0.1677492	0.020970399	0.0019943651	0.0006393991	0.00042727377	0.000113532216	0.00010358285	0.000121657176	2.7765542e-05	2.5891391e-05	2.232916e-05	4.170853e-05
s	0.0005748061	0.009387014	0.69405675	0.15700813	0.06143281	0.01802629	0.0068152687	0.0020476605	0.002809504	0.009385314	0.015580596	0.011664476	0.0033354491	0.0030069614	0.0048689763
a	0.00050515606	0.0002678806	0.928409	0.01795689	0.014834992	0.024451	0.007316119	0.00047367346	0.0013745512	0.0004608196	0.0002755445	0.00048596598	0.00025424638	1.7342307e-05	0.0029168501
m	3.1137404e-08	0.00030890584	0.009096938	0.7999769	0.15581791	0.013289836	0.011298633	0.008602108	0.0011560115	0.00034178628	2.4563464e-05	7.3214123e-06	1.7732373e-06	3.079396e-06	7.425182e-05
o	0.00094981614	3.18078e-06	0.4088858	0.3698932	0.14636306	0.035472825	0.015428168	0.0015222376	0.0009817363	0.0003542844	0.0014578612	0.0019368359	0.013639607	8.87006e-05	0.0030226475
n	3.7507286e-10	1.5317406e-05	0.00094871136	0.74675757	0.226482	0.017922018	0.0063306144	0.0013348223	0.00014975549	4.201893e-05	3.7157065e-06	8.962004e-07	3.3508528e-07	2.5714309e-07	1.1907146e-05
a	4.900026e-05	0.00055137655	0.00566248	0.7392726	0.2391882	0.009713185	0.004380745	0.00087493024	8.6670894e-05	8.373157e-05	6.6670225e-05	3.4531273e-05	1.01182095e-05	1.7370287e-05	8.3981195e-06
p	2.5188912e-08	7.657827e-05	5.404907e-05	0.33579057	0.5006432	0.03395099	0.068673365	0.05643492	0.0028574797	0.0012016535	0.00012724125	3.3791865e-05	9.653449e-06	1.9955272e-05	0.0001265366
à	0.00023421658	6.205298e-07	0.011054612	0.2361642	0.42532963	0.15707682	0.11330896	0.0059236344	0.0037581737	0.00066230894	0.0035195886	0.0042337496	0.03703002	0.00022176215	0.0014816968
m	4.5492694e-08	0.00012863857	0.00073664554	0.31051403	0.6079587	0.053795494	0.020548675	0.004414782	0.00047719336	0.0005951112	0.0005058776	0.00010233744	6.257791e-05	6.805568e-05	9.1768896e-05
e	0.00093373144	2.6206882e-05	0.016698394	0.23656814	0.58922094	0.10996559	0.013093854	0.0015233702	0.00075372524	0.00016710752	0.0021951534	0.0012068694	0.005243417	6.782001e-05	0.022335615
s	2.0062795e-11	2.3492802e-08	1.2412597e-06	0.0059876414	0.33113477	0.31858286	0.30306673	0.037469953	0.0030596743	0.00061598985	4.3264743e-05	1.0571596e-05	1.7212751e-06	1.7150404e-06	2.3838027e-05
i	7.927038e-05	1.6785017e-07	9.87237e-05	0.036499843	0.5948986	0.20936355	0.14936641	0.0067941616	0.0009878492	0.00039507484	0.00044525065	0.0005465925	0.00023520748	2.769803e-05	0.000261651
t	3.0943012e-11	3.8805666e-08	1.2540582e-07	0.00077117194	0.09598265	0.12376163	0.48398063	0.2770493	0.015565807	0.002731549	9.72068e-05	1.966312e-05	1.6620728e-06	5.7778766e-06	3.281792e-05
à	2.3222956e-06	1.9219008e-06	8.537078e-06	0.012672822	0.33353758	0.1984183	0.4126556	0.03414263	0.0039891154	0.0028932737	0.00064829376	0.00077279634	8.876738e-05	0.00010986636	5.810846e-05
l	3.3765934e-09	8.9201814e-07	1.9397776e-06	0.0018636603	0.12722181	0.11951537	0.41398603	0.28267103	0.025283758	0.017183553	0.009924967	0.0010648494	0.00035021114	0.00064347713	0.00028853444
a	0.002797278	3.1139938e-05	0.0016264187	0.063393496	0.65221	0.21615742	0.03729005	0.003570019	0.00045046967	3.7949325e-05	0.00030375386	0.000107707354	0.0010012739	7.839147e-06	0.02101521
s	2.384712e-11	7.297901e-09	1.0483947e-07	4.946977e-05	0.013456553	0.13207889	0.58986473	0.20603977	0.04928476	0.008519139	0.00049965107	9.105515e-05	1.4061849e-05	6.2156396e-06	9.564409e-05
s	0.0001222472	8.5279524e-08	3.5757653e-06	0.00031905525	0.071156226	0.2215906	0.62546235	0.064849466	0.010819931	0.0016559885	0.0012310998	0.0014405443	0.0007678361	3.6331545e-05	0.0005446303
a	7.3878284e-05	2.8272673e-06	9.580539e-05	0.00018213424	0.015356204	0.3393338	0.5359047	0.057489764	0.046288602	0.0014272132	0.00088857516	0.00065653055	0.0011194763	3.1095005e-05	0.0011493644
ò	5.5166073e-11	1.0389423e-08	9.580373e-09	9.998341e-07	0.00038892578	0.0071529355	0.19708015	0.637113	0.12411039	0.033165347	0.00062952336	0.0001724367	8.355875e-06	3.0089428e-05	0.00014784401
l	1.0690092e-08	1.2911978e-06	6.7326255e-08	5.0317717e-06	0.0009802688	0.0036407132	0.10471424	0.7518467	0.069758646	0.05775647	0.008997267	0.0012919568	0.0001060834	0.00076065003	0.00014066558
i	0.000102517544	1.23764e-07	1.3921784e-05	0.0019086438	0.14973477	0.27589834	0.4294146	0.10857607	0.010089304	0.0010314931	0.0023410062	0.0013601485	0.008159082	8.7178356e-05	0.01128277
m	2.5869729e-10	2.4810275e-08	2.1102534e-07	1.2353087e-05	0.0017931716	0.03204149	0.27833495	0.23597598	0.33028075	0.1058642	0.011260801	0.0022270915	0.0005351247	6.4765496e-05	0.0016091265
a	0.00049990526	8.981099e-09	8.550979e-06	2.6674443e-05	0.007923527	0.11468584	0.5310734	0.25163302	0.08523315	0.0017482004	0.0026793354	0.0016954847	0.0022143298	1.4815813e-05	0.0005636996
t	2.8590552e-10	1.54737e-08	3.2407506e-08	1.5435706e-06	0.00022693738	0.005647792	0.12790515	0.24831444	0.41712657	0.17618845	0.018076262	0.0035967352	0.00067042746	7.603125e-05	0.0021696012
o	9.234296e-05	1.2255723e-06	6.282648e-07	6.2612735e-06	0.0014177252	0.01789158	0.4350731	0.27387604	0.19466949	0.05663833	0.0070570386	0.008263134	0.0029168727	0.0001351162	0.001961213
n	3.4536884e-09	6.505856e-07	3.767159e-08	6.645425e-07	3.3638986e-05	0.00019478418	0.0063224593	0.14498156	0.13103002	0.6656691	0.03051568	0.012986194	0.00037447616	0.005242118	0.0026485925
a	0.00045058175	5.94731e-06	1.3848412e-06	2.7929098e-05	0.0019264058	0.0049042203	0.15090656	0.20130515	0.11766356	0.26996955	0.12696798	0.09843152	0.01355838	0.012396959	0.001483824
d	1.2598479e-09	5.01095e-07	5.742028e-08	6.2568542e-06	0.00019319275	0.0002531396	0.006261024	0.07513079	0.08662225	0.6055369	0.14645477	0.044844657	0.0033687085	0.025626183	0.0057016467
e	0.0014821291	2.1760945e-08	2.4673169e-05	0.00020259811	0.008891749	0.019540848	0.07102757	0.060077693	0.106727734	0.035728138	0.23661081	0.12689058	0.32467026	0.0045039947	0.0036211398
r	9.676268e-10	1.2611967e-07	1.611459e-07	8.648904e-06	0.00055026513	0.003879895	0.048047826	0.08990459	0.2539817	0.45412034	0.10183912	0.030132078	0.0057723	0.0013735254	0.010389481
f	0.013622574	8.728991e-07	1.8866393e-05	3.396006e-05	0.0023047691	0.006844814	0.06295669	0.09955891	0.09513891	0.07158773	0.2752707	0.20675206	0.15445527	0.008332126	0.003121764
