 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.42269605	0.12820563	0.0010781123	0.0020945764	0.0007580583	0.008813427	0.0015848759	0.019059755	0.030736502	0.38497296
a	0.027718123	0.9672841	0.0030693586	0.0018680947	3.241491e-05	1.9742447e-05	6.0025523e-06	1.6969191e-06	4.7421537e-07	1.2438028e-07
p	0.6953226	0.21229543	0.09142767	0.00085307896	7.6725395e-05	8.583004e-06	1.4467289e-05	6.761977e-07	4.634727e-07	2.945551e-07
e	0.008477856	0.97985464	0.0005141128	0.0027103885	0.00036276685	0.0034772253	0.0004303604	0.00242296	0.0015389211	0.00021070745
s	0.038132723	0.54974574	0.40160945	0.009310844	0.00073778426	0.00023454944	0.00016462758	2.8800025e-06	1.369151e-05	4.7649813e-05
a	0.45923552	0.51607764	0.023027683	0.0010719842	0.00027026495	0.00017508073	7.402925e-05	1.5918753e-05	2.3985785e-05	2.7862103e-05
m	0.0009778764	0.29900083	0.6884148	0.010401337	0.0008783748	0.00020667132	7.7698e-05	1.0397171e-06	6.3552848e-06	3.4964803e-05
m	0.016064374	0.94450194	0.02477073	0.010204771	0.0012992952	0.002007817	0.00068910484	0.0002142238	0.00020194598	4.5839726e-05
è	0.6801735	0.3154488	0.0036069455	0.0005378494	7.758182e-06	6.9247003e-06	1.9001067e-07	2.049369e-08	2.3248e-07	0.0002177294
n	0.0028760573	0.5864841	0.40213522	0.0036850937	0.001902422	0.0003277709	0.0015168993	0.00033419734	0.00027906822	0.0004592524
o	0.008681305	0.5133166	0.26828274	0.062081214	0.018367816	0.0045983917	0.009757489	0.0044979122	0.021309774	0.089106716
o	4.2825782e-08	0.00013835986	0.8203448	0.16140088	0.016379043	0.0014455041	0.00016846994	9.664552e-06	2.1165584e-05	9.197681e-05
k	1.4511281e-06	3.261906e-05	0.8291733	0.13388805	0.032810517	0.0034535183	0.00044386214	1.0351966e-05	4.7042144e-05	0.00013939616
l	0.00014546659	0.022458224	0.027545778	0.74070615	0.01901365	0.15219447	0.0062468294	0.016817609	0.011225843	0.0036459854
è	0.8838502	0.085385196	0.017801065	0.011333226	0.00019395744	0.00022869512	1.026686e-06	3.171844e-07	2.0548266e-06	0.0012042247
o	7.304218e-05	0.0020482754	0.54993355	0.2571616	0.1396419	0.018357866	0.023617132	0.0025616926	0.002557427	0.004047601
n	1.5077442e-08	5.4065424e-07	0.04053102	0.19311021	0.68726885	0.07518045	0.0028433914	9.395194e-05	0.00019642765	0.00077505404
e	0.0005895475	4.49968e-06	0.16324314	0.085747905	0.6684193	0.06667984	0.012160944	0.0005260097	0.0016104849	0.0010182908
o	1.18310135e-08	5.512786e-08	0.0013649907	0.003649494	0.5450866	0.43634513	0.01191818	0.00015500876	0.0005485435	0.000932018
k	2.993105e-07	1.2663384e-07	0.0011764306	0.0022329064	0.706086	0.24468197	0.042744916	0.00090203766	0.0016247923	0.00055047247
l	0.00029249955	0.0010609223	0.0026512675	0.0431897	0.055570684	0.8770846	0.0069402354	0.0068185865	0.0031618585	0.00322966
è	0.8122649	0.024847643	0.0772205	0.03627079	0.017896118	0.030113282	6.913761e-05	1.2418374e-05	4.6905847e-05	0.0012583471
o	5.392049e-06	1.5839561e-05	0.002339719	0.0070649222	0.5817824	0.13849339	0.24130921	0.0067227646	0.012084482	0.010181845
n	5.153437e-09	1.9242492e-08	4.159878e-05	0.0006486361	0.39903048	0.41811177	0.16492754	0.002034442	0.0065279203	0.008677629
e	0.0008659824	2.630242e-07	0.00034379878	0.00020786352	0.36271715	0.22733055	0.37712434	0.006735148	0.019310364	0.005364561
ò	1.5723627e-08	1.2887214e-08	1.861659e-05	1.2524695e-05	0.041402668	0.09898094	0.76268065	0.01840223	0.060392324	0.018109959
l	3.9390752e-08	1.0595954e-08	5.8409955e-06	2.6088194e-06	0.013912005	0.015810749	0.8754818	0.071889795	0.021496342	0.0014008482
i	0.0022523578	0.0050980556	0.004623471	0.011989792	0.12315628	0.5300808	0.038610492	0.11072218	0.014933705	0.15853298
i	1.4638596e-07	1.8092458e-06	0.0004292482	0.0005916136	0.019276146	0.071522236	0.62088835	0.02004433	0.044216335	0.22302984
f	9.2543026e-08	1.8927008e-08	4.317513e-06	1.8633715e-06	0.0012325705	0.007411002	0.6585114	0.01556362	0.1743239	0.14295118
a	3.8413662e-05	9.836143e-06	5.5796245e-06	0.00011951901	0.0067070825	0.061364587	0.21385689	0.5857134	0.12406098	0.008123721
m	1.4145006e-07	1.7956152e-07	8.613111e-05	2.4303386e-05	0.002317741	0.002049025	0.32000205	0.038938656	0.22810508	0.40847662
i	0.0049235816	0.00013433232	0.0013361103	0.0008964866	0.01803193	0.01653387	0.39543882	0.40018246	0.15123904	0.011283367
l	1.7515663e-07	1.6491062e-07	6.615161e-05	1.9674562e-05	0.0009938993	0.0012407308	0.27428615	0.033447202	0.23393409	0.4560117
i	0.011769351	9.196979e-05	0.000832893	0.00036649636	0.008835373	0.005698066	0.32176873	0.45312643	0.18488456	0.012626166
à	2.0815237e-07	7.922083e-08	2.960364e-05	6.427428e-06	0.00040680304	0.00039033208	0.157904	0.03102312	0.32961673	0.4806227
r	1.0112417e-06	3.6784275e-08	1.5024524e-06	9.913123e-08	2.087072e-05	1.8833989e-05	0.15653603	0.24338028	0.5311746	0.06886669
i	0.00017988525	8.0297e-06	0.00012882058	3.371763e-05	0.00016845108	0.00031068287	0.020701315	0.6809351	0.2654158	0.032118335
</S>	4.4247552e-09	4.0330775e-08	8.299215e-06	1.3012641e-05	6.062765e-05	0.00022971415	0.010603434	0.010094804	0.12322805	0.855762
