 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9717648	0.00045514238	2.3301674e-05	0.0020158307	0.0033591795	0.0006958964	0.0014136686	0.020272238
s	0.99999964	3.638455e-07	2.6404413e-13	1.6247356e-12	9.496143e-13	1.0128059e-13	2.215709e-14	2.4184295e-13
o	0.9957308	0.0027568792	0.00012785045	0.0006195343	0.00016345119	0.00021682488	3.6530724e-05	0.00034813228
t	0.9993018	0.0006812969	1.2473747e-06	6.810815e-06	4.763198e-06	3.2166722e-07	9.271059e-08	3.6394079e-06
r	0.9979925	0.0015977445	0.00012562463	0.00025004346	8.6648515e-06	1.2398245e-05	2.228053e-06	1.0725285e-05
a	0.99998736	4.2803154e-06	4.2800767e-07	3.5161336e-06	1.9431334e-07	1.6345311e-07	3.0793547e-08	3.9951146e-06
ù	0.0016100825	0.96594864	0.030711763	0.0009453017	0.0003520352	0.00019844109	4.3087977e-05	0.00019065957
d	1.5907244e-05	0.9680551	0.031847868	4.586158e-05	1.7604441e-05	7.6259907e-06	4.1219446e-06	5.9169497e-06
i	0.28862113	0.101496436	0.035802454	0.4166975	0.029333951	0.018477393	0.0075341994	0.1020369
ì	4.6688374e-06	0.053975727	0.8668524	0.073531814	0.0027166894	0.0008230052	0.00023758924	0.0018580585
r	6.9890615e-07	0.090455286	0.8666144	0.037638895	0.003610864	0.0005725281	0.00047616716	0.0006312035
t	0.006290282	0.0044642594	0.016455976	0.8394305	0.013586802	0.0041934336	0.005774049	0.1098047
e	0.0029488697	3.8817725e-05	0.00081417523	0.96096605	0.0061103953	0.0011038311	0.0012897556	0.02672808
g	1.6304574e-08	3.3045464e-05	0.24879527	0.6883623	0.054398682	0.004378114	0.00057788345	0.0034547136
r	4.3758642e-05	0.0002383555	0.004691082	0.9475153	0.042689875	0.0027724328	0.0008780307	0.0011712381
a	0.0013773713	0.001449519	0.020991571	0.904918	0.036297303	0.0045606224	0.0037256826	0.026679931
m	4.794625e-09	5.3644308e-06	0.039374877	0.75116783	0.19624679	0.010095832	0.0008390665	0.0022702594
m	2.3493702e-05	2.047274e-05	0.00039831016	0.9827544	0.014631495	0.0015206303	0.00034498068	0.00030609625
è	0.84682965	8.850571e-06	8.128946e-06	0.1500629	0.0022315318	0.00017365774	1.28456495e-05	0.0006724301
n	4.104307e-06	0.0002693211	0.0050239353	0.8727566	0.1069419	0.004258143	0.0058421437	0.0049038418
o	8.9031425e-07	6.268847e-07	5.123857e-05	0.78440976	0.18251766	0.006327373	0.011375821	0.0153166605
t	9.982074e-10	3.9478834e-08	0.00044581894	0.11460055	0.7795836	0.0902375	0.0084086815	0.0067237895
è	2.875952e-06	3.0333595e-07	0.00023299834	0.6325147	0.3050124	0.047079265	0.009735463	0.005421992
s	7.323385e-08	0.0001301088	0.0022207967	0.052511934	0.6450093	0.20439145	0.07193625	0.023800101
s	2.465203e-06	1.2435911e-06	1.4619773e-05	0.6791851	0.29628405	0.006452208	0.0043526203	0.013707699
e	1.4816061e-05	3.985436e-07	3.8888406e-06	0.23547824	0.5753118	0.1306774	0.013214372	0.04529916
r	1.5849095e-09	8.479757e-09	4.3181735e-05	0.0022482413	0.29126805	0.6018535	0.06303558	0.04155142
u	0.00082275044	7.228406e-06	7.550245e-05	0.070409596	0.36909974	0.49781206	0.044735476	0.01703771
c	5.1554905e-10	1.828719e-08	2.1158748e-05	0.00078004744	0.03034426	0.8353841	0.09782854	0.035641864
h	0.009098783	0.0023947798	0.0009057749	0.83086926	0.14896719	0.004174515	0.00091898564	0.0026707496
r	0.13999814	4.426455e-05	4.0873685e-05	0.12793943	0.072697245	0.57168037	0.038127936	0.04947177
ò	4.3841096e-06	2.1438098e-05	0.00029265948	0.00093819713	0.041611623	0.55309707	0.28384447	0.120190166
n	2.9681297e-07	1.4915944e-05	0.00030133565	0.00021698215	0.043365207	0.26569661	0.55812913	0.13227548
u	1.4125332e-06	5.671297e-07	4.5197307e-06	0.005433102	0.39143395	0.33023405	0.204553	0.06833933
a	1.292869e-09	1.2294571e-09	1.6767476e-06	3.257902e-06	0.0018358789	0.32276347	0.46980128	0.20559448
m	3.1656768e-08	3.046063e-08	9.954384e-06	8.395313e-06	0.0014247525	0.29017538	0.5919171	0.116464384
p	0.000111183166	1.1811661e-06	8.961196e-06	0.009232267	0.07058783	0.751958	0.15958849	0.0085121505
ì	0.7105181	5.4143466e-06	5.306146e-06	0.084439926	0.018945107	0.15105905	0.029483937	0.005543078
</S>	8.843639e-06	0.00012222922	7.954798e-05	0.000182464	0.008461539	0.18901311	0.6953349	0.10679729
