 	credo	che	stanno	ancora	svegli	</S>
p	0.99212205	0.0019360989	0.00018947433	4.2052656e-05	0.001763509	0.003946744
i	0.712309	0.087057	0.14278592	0.04480602	0.010496027	0.002546046
s	0.36530292	0.5320738	0.10202896	6.181553e-05	0.00017343143	0.0003590065
t	0.32407117	0.6359381	0.038900968	0.00088841957	6.554763e-05	0.00013573938
è	0.9785364	0.019146625	0.0022732706	2.1382227e-06	1.0421462e-06	4.0620573e-05
o	0.0018372892	0.8606994	0.12911871	0.0016730408	0.0019174007	0.0047540627
k	0.0036889254	0.5878082	0.4009289	0.005660386	0.00038625923	0.0015273906
a	0.0009845453	0.31437203	0.4834332	0.05502997	0.1252347	0.020945678
s	1.992305e-06	0.018287275	0.9051663	0.05480713	0.0070403717	0.014697022
t	0.006884194	0.2144098	0.7127411	0.06520192	0.00032631785	0.00043670274
è	0.016699942	0.07282493	0.8642861	0.036333248	0.0013183106	0.008537473
o	2.4416745e-06	0.0017807934	0.17136776	0.6333951	0.13403809	0.059415855
n	4.67884e-06	4.4058615e-05	0.016644685	0.8971319	0.0677068	0.018467858
e	0.0013962175	0.0010360382	0.048234437	0.9337898	0.013696523	0.0018470883
a	2.380014e-08	3.3216875e-06	0.00048262076	0.25401303	0.71206164	0.03343935
n	7.08121e-07	5.219542e-06	0.0001979096	0.35349104	0.63213384	0.014171344
k	0.00060820166	0.0014447172	0.014301228	0.9277976	0.053541377	0.0023068723
ò	0.39162368	0.5330218	0.042449307	0.012227026	0.019571975	0.0011062603
r	1.6633869e-05	0.00096301275	0.003602873	0.1224938	0.7622244	0.110699266
a	0.0031751248	0.0012588071	0.034152593	0.21653101	0.7285164	0.016365986
a	3.2116657e-10	3.8032635e-09	7.6168067e-06	0.02312904	0.9209665	0.055896796
t	2.8966863e-07	1.5982336e-07	3.2201367e-06	0.010501164	0.8999497	0.08954534
s	7.895798e-05	3.1247107e-06	0.00035410718	0.57566667	0.40004778	0.023849389
ù	0.06972708	0.017648641	0.3424288	0.16553935	0.10532874	0.29932737
n	1.3119737e-07	1.5367467e-06	8.3430805e-06	0.003635827	0.9394062	0.05694804
n	0.00022185077	3.8826358e-05	0.00028451017	0.031812653	0.94478124	0.022860812
i	1.394793e-05	2.2303198e-06	0.000101887366	0.0013076641	0.8442041	0.15437022
t	4.6227434e-08	9.166752e-09	2.669885e-06	0.000837504	0.34604257	0.6531172
i	0.0018639276	1.4165056e-06	6.817853e-05	0.034063537	0.647958	0.31604493
</S>	3.5251592e-08	8.787192e-09	4.2195924e-07	0.00021524099	0.023774268	0.97601
