 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.9921903	0.00011728603	0.000577967	2.9071192e-05	4.8503603e-05	7.273522e-05	0.00047820056	0.006485872
r	0.999928	7.190447e-05	8.546708e-08	4.5203952e-10	1.1024687e-11	4.734655e-12	8.6323405e-12	1.4802439e-11
t	0.017877877	0.63033664	0.1787254	0.009708098	0.007399533	0.06713604	0.06576546	0.023050971
e	0.0001025723	0.6139353	0.26805827	0.013683042	0.005668859	0.058607068	0.03428085	0.005664052
n	0.058182925	0.53756654	0.4036362	0.0005525946	1.7991082e-05	1.0554608e-05	1.6446704e-05	1.6723696e-05
a	0.58753794	0.17065398	0.23758656	0.002921864	0.00038128375	0.0005267897	0.00032860896	6.294249e-05
i	0.02332117	0.9434213	0.029227097	0.0037542884	0.00015266474	4.8522517e-05	3.9658862e-05	3.533035e-05
v	0.0016345701	0.9531491	0.02120954	0.023181455	0.0005629707	0.00014584354	7.19277e-05	4.4588534e-05
ò	0.014624571	0.06420169	0.6686908	0.029624792	0.018082865	0.044812825	0.1581119	0.001850552
s	0.00069226726	0.06655146	0.8896623	0.038317725	0.0021128438	0.00076952553	0.0007751961	0.0011187379
t	1.777715e-05	0.0019839224	0.7910385	0.03049916	0.009247664	0.007290988	0.013808881	0.14611311
è	1.4247338e-05	7.473677e-05	0.8701441	0.067731835	0.0054088947	0.0038612573	0.0075789024	0.045186028
o	1.2458688e-08	0.004379787	0.13557363	0.8049983	0.04197352	0.004380111	0.0030796747	0.005614948
s	1.2415638e-08	4.2071704e-05	0.0175538	0.96279407	0.017628372	0.00080153253	0.00039897207	0.0007811218
t	0.00016964509	0.0005358862	0.09873595	0.80174506	0.056708384	0.032140672	0.00875751	0.0012068546
u	0.0017163402	0.00026641786	0.19403882	0.7032084	0.056651898	0.010427458	0.0072109206	0.026479749
d	1.3699651e-09	5.933477e-07	0.00039172664	0.88126653	0.11326607	0.0030486935	0.00082168495	0.0012046621
i	1.2227727e-05	0.00014300563	0.006255389	0.36215606	0.28374413	0.13854411	0.20149261	0.0076524373
è	1.4167989e-09	6.2656903e-07	0.000161021	0.31573564	0.6283475	0.040188324	0.009473492	0.006093386
o	9.153847e-08	8.173161e-06	3.4031465e-05	0.14350902	0.7936526	0.05351987	0.006401639	0.0028745383
n	2.4820812e-08	2.877213e-07	9.444114e-06	0.022809817	0.7889826	0.1648597	0.01528562	0.008052509
a	0.00016352834	4.485779e-06	4.0617513e-05	0.029230502	0.41399208	0.51300424	0.039474305	0.004090324
g	3.705511e-09	8.092199e-07	7.865074e-06	0.0065456466	0.19920932	0.5075975	0.2622218	0.024417087
h	0.003175839	0.0007102983	0.0034825492	0.01674946	0.14281686	0.4715031	0.3555575	0.0060044704
e	0.0041658115	2.3618433e-05	0.00044335297	0.01913293	0.41471636	0.43791854	0.09276371	0.030835755
t	6.2662364e-10	2.3750022e-08	6.2981906e-07	0.0010790401	0.18639529	0.6712893	0.12213881	0.019096926
t	1.46378e-05	2.098066e-07	8.851022e-07	0.0005370242	0.06401947	0.80921113	0.11958544	0.0066312565
ò	0.00020023789	1.0070673e-05	0.00042863877	0.008926416	0.030688515	0.27799273	0.6045096	0.07724379
m	1.5066138e-07	1.3236227e-06	1.0424535e-06	0.00019429384	0.03134466	0.68839127	0.2395944	0.04047293
e	3.1711116e-07	7.114828e-05	0.00017394953	0.0033241718	0.20412515	0.71876585	0.06174636	0.011793059
s	5.447475e-11	4.543517e-09	3.0393e-08	1.0208044e-05	0.0011498829	0.18429096	0.5615432	0.25300574
s	3.843282e-06	9.139205e-07	2.4582275e-06	7.577802e-05	0.007542855	0.6068113	0.36542848	0.020134427
è	1.2976255e-05	3.1736545e-06	4.465832e-06	0.00022299337	0.0051335893	0.16413212	0.76022357	0.07026712
r	5.320464e-10	1.7207531e-08	2.3169018e-07	8.747604e-06	0.0007847002	0.15318616	0.359907	0.48611316
e	1.4444429e-06	7.947142e-06	9.1577795e-06	0.00016043024	0.013305808	0.6103839	0.27049658	0.10563479
</S>	2.996378e-11	8.099767e-10	9.702999e-09	8.739761e-07	4.876128e-05	0.022299383	0.31187972	0.6657712
