 	voglio	che	Maria	venga	domani	</S>
i	0.20112526	0.24193351	0.023780126	0.088387094	0.006528988	0.43824506
t	0.789947	0.20614742	0.0011858762	0.0026960266	1.0291649e-05	1.3384875e-05
è	0.9979096	0.002059352	1.26501345e-05	1.7029972e-05	2.3989622e-07	1.1913164e-06
l	0.075111136	0.8802255	0.031083569	0.0065756054	0.0028372528	0.0041670026
o	0.0066576838	0.03717976	0.0048252023	0.03133382	0.00010247782	0.9199011
i	0.008514733	0.27044767	0.5944744	0.08271279	0.020969627	0.0228808
M	0.0009436441	0.0028789046	0.8245377	0.056423627	0.07923325	0.03598284
a	0.0053851116	0.1448504	0.04558995	0.80008507	0.00041759133	0.0036719434
r	0.008055525	0.069474004	0.23986606	0.4895522	0.054090746	0.13896158
ì	0.9106834	0.031682726	0.014934414	0.035020456	0.00077521295	0.0069037825
a	0.0010392241	0.15623605	0.55220574	0.024600768	0.24335328	0.02256486
n	2.6534852e-07	0.0005368181	0.15260221	0.057766553	0.34924597	0.43984824
a	0.008213186	0.00497469	0.30953318	0.39675155	0.24836752	0.03215991
r	1.3096756e-07	5.7688972e-05	0.06814821	0.24268563	0.456219	0.23288932
t	0.015923956	0.011114678	0.04055984	0.9141796	0.008920901	0.009301011
i	0.00028623827	0.00020242085	0.00028662616	0.62602735	0.004376944	0.3688204
à	9.9006545e-09	3.3848792e-06	0.004845156	0.052725427	0.5230122	0.41941372
v	3.7374673e-07	1.5414113e-05	0.0062758676	0.0022444543	0.9752098	0.016254138
v	0.005809373	0.021302467	0.017359499	0.5462272	0.07813208	0.33116946
r	0.041453704	0.018673029	0.0006414555	0.08579376	0.012648602	0.8407894
i	4.8129277e-06	0.00083322596	0.000114120885	0.1719125	0.021328662	0.8058067
</S>	2.6297626e-09	2.0718e-07	1.9351324e-05	0.0073791025	0.08475965	0.9078417
