 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.8862189	0.0024887116	2.0590578e-05	1.6184375e-05	1.2506433e-05	4.2736097e-05	0.00015067257	0.0028529477	0.00458232	0.013947466	0.08966696
m	0.5207342	0.4663951	0.0018731061	0.0005262214	8.634055e-05	0.00053640065	0.0008426736	0.008621849	0.00026817792	0.00011311292	2.7676945e-06
à	0.2002152	0.12262287	0.00626557	0.0040934766	0.0017265353	0.004091238	0.0091373725	0.21841672	0.11731967	0.30578876	0.0103226025
k	0.015457543	0.9787513	0.004297496	0.0009710381	0.00020728562	0.00013294333	6.1628125e-05	6.656754e-05	1.7099204e-05	1.5400317e-05	2.1717473e-05
i	0.23004507	0.5144159	0.037413545	0.012059802	0.013634652	0.0038098139	0.0036025627	0.0022643053	0.001083795	0.0062719025	0.17539868
n	9.4516705e-05	0.6885444	0.24330114	0.03602358	0.026969777	0.004189732	0.0007365168	8.663767e-05	9.393642e-06	1.5888361e-05	2.8371376e-05
a	0.010422995	0.6799295	0.1522707	0.055601902	0.054113332	0.036943123	0.010423442	9.816845e-05	3.9967672e-05	7.147787e-05	8.526151e-05
e	1.1274802e-06	0.008905228	0.46631283	0.10286392	0.37205827	0.045582425	0.003855262	0.00032719102	3.2122494e-05	3.128673e-05	3.0368505e-05
k	3.3160368e-06	0.0008957455	0.1360572	0.07340036	0.71170914	0.07384128	0.003912538	0.0001437112	2.0356356e-05	1.0599211e-05	5.7712045e-06
l	0.0013921978	0.03232372	0.0052837357	0.012236748	0.0041616256	0.02914928	0.024237683	0.3974901	0.11686402	0.34935847	0.027502386
à	0.9789716	0.017170217	0.00026639315	0.00023540587	0.00066577713	0.0014041192	0.00035482924	0.00018944802	4.3724876e-06	1.2504523e-05	0.0007254082
s	1.7804143e-06	0.002227084	0.017341588	0.4340264	0.17652819	0.3445412	0.024116533	0.0007008606	0.00015504708	0.000116043855	0.00024524934
t	0.00090577983	0.0026592736	0.0030529732	0.06365573	0.04714314	0.4667438	0.169476	0.04065509	0.004461284	0.0046032122	0.19664378
i	0.00049086433	0.002173368	0.0020470049	0.010990102	0.02208012	0.25394568	0.1319824	0.30932415	0.010728454	0.009431011	0.24680689
c	1.5935651e-08	5.5517523e-07	0.00022607115	0.0031171439	0.06193381	0.5754178	0.30895504	0.045204055	0.0020976658	0.001281863	0.0017659889
e	0.00041337823	0.0048748874	0.00287849	0.00781278	0.009889451	0.07285252	0.05708008	0.6058789	0.0760043	0.13909383	0.023221381
e	6.385455e-08	3.7835205e-06	0.0002635047	0.0015406416	0.031321593	0.31124386	0.60249513	0.04781781	0.002424195	0.0010924598	0.0017968775
t	1.00243945e-07	2.7490466e-07	3.8008766e-05	0.00015882542	0.013981871	0.15938747	0.7242118	0.08717685	0.0110669015	0.002549273	0.0014287113
