 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.0390314966496	0.134305726039	0.0773216890124	0.103478217539	0.0891184303425	0.172071976283	0.3519869007	0.032685554169
a31	0.0231361803975	0.138009455566	0.128569270351	0.107346058914	0.0741195962634	0.186830223583	0.310428796976	0.0315604143285
a37	0.0460467908532	0.194367733246	0.0981036616884	0.0449674031762	0.0703045885628	0.17168747095	0.347166973446	0.0273553616772
a20	0.0580048649659	0.213860242068	0.0431747606864	0.018291210954	0.0974143309624	0.0944283458776	0.43561943494	0.0392068076533
a29	0.0319021190392	0.205542681927	0.0240433677053	0.0104581327491	0.151767394558	0.0600723934422	0.473562382995	0.042651541132
a14	0.0635111771752	0.200038545348	0.0117597654464	0.0145372365615	0.15439487693	0.0564806859129	0.453220184427	0.0460575360069
a21	0.139238587225	0.140854626378	0.0120069559434	0.0295575594234	0.133026817239	0.0700145902663	0.421679032209	0.0536218338639
a31	0.170745702523	0.124793342922	0.0127341494355	0.0296865450422	0.0891119101743	0.0941991952267	0.437374359458	0.0413547919438
a20	0.125219392904	0.116609980885	0.0124692205605	0.0264821208146	0.0720536800894	0.0844573022966	0.468591765341	0.0941165382479
a6	0.0645382611007	0.060430574679	0.0215928901451	0.0344267084933	0.0857982219506	0.0619990860091	0.48446247378	0.186751790312
a31	0.0355276805476	0.0938087157065	0.0266594901788	0.042602458066	0.0655799782215	0.105593037059	0.476579289927	0.153649350649
a8	0.0267662976493	0.0990459394839	0.0289370932642	0.0394552701836	0.0501146392744	0.104582215178	0.545529029309	0.105569519828
a20	0.020824845051	0.0684815424092	0.0292068937614	0.0439726119738	0.0450354658405	0.0506765480128	0.582487871103	0.159314226809
a31	0.0244062867649	0.104446529212	0.0254400134378	0.0593454716111	0.0400838269108	0.0873315282306	0.499862368834	0.159083979631
a37	0.0299281722537	0.120011492411	0.0316288183752	0.0576725700547	0.0399235442122	0.100657599817	0.457816396745	0.162361415205
a31	0.0245162508897	0.130295031341	0.0280937531542	0.0428922269866	0.0327283708151	0.108565443438	0.399141802448	0.23376712032
a24	0.0229825533888	0.118990820332	0.031835827549	0.0307837492141	0.0292585590046	0.115410551038	0.401577553483	0.249160375165
a31	0.027997943791	0.104746206077	0.0328580714094	0.0251915442935	0.0272546812112	0.113562463872	0.395509630561	0.272879446257
a20	0.0300482538896	0.0994964813471	0.0419391927707	0.021773896657	0.023013430651	0.106240188604	0.377343922674	0.300144627281
a31	0.0524637458138	0.0748943115337	0.0459153631271	0.0193228800761	0.0195652832187	0.09136175573	0.385401974911	0.311074690004
a7	0.0653531830271	0.0716321689305	0.0667882469626	0.0179425074438	0.0150322827454	0.0847104147287	0.361183931944	0.317357268892
a35	0.044190562397	0.0501425886359	0.0886752252896	0.0178278387077	0.0153265555873	0.0435367638802	0.419247603421	0.321052865377
</S>	0.0322731896526	0.034910298063	0.0715284396624	0.0159211178828	0.012499186839	0.0397098578101	0.46018493011	0.332972984288
