 	lo	ho	finito	di	fare	</S>
a8	0.23856081359	0.207537154697	0.0480399580368	0.148774165833	0.185413809681	0.171674120978
a31	0.172562489473	0.207263733684	0.05365952163	0.16974419792	0.219734915821	0.177035152716
a20	0.236144173641	0.173988117702	0.064283449195	0.174240002823	0.200696364476	0.150647907787
a24	0.357757405498	0.129729436379	0.0612153070528	0.0929348783618	0.188387808555	0.169975174313
a18	0.39526744196	0.104740277784	0.0654514208514	0.0484260475588	0.167177361062	0.218937439399
a31	0.385495931862	0.0906408872463	0.101260239126	0.0545816582805	0.160084802785	0.207936461454
a20	0.360022507044	0.0787943993974	0.0789822572164	0.0776067851322	0.191079211476	0.213514818386
a10	0.350682241255	0.0653413025258	0.0455157025883	0.0640277030427	0.20262037868	0.271812644651
a20	0.378250564012	0.0476110778971	0.0311559235747	0.0420636196682	0.200950264365	0.29996852018
a7	0.334801828326	0.0483492848159	0.0204159167182	0.0451095363957	0.226345084608	0.324978326455
a31	0.301847045532	0.0410371760857	0.0534875295792	0.0504936627414	0.245536613091	0.307597952956
a20	0.253601181566	0.0676983754636	0.0810236382136	0.0486615956783	0.251724783899	0.297290409789
a18	0.191763815399	0.0885487710338	0.0731144182883	0.0665984459335	0.252358155953	0.327616381023
a24	0.187581224901	0.0744938003422	0.0638638334898	0.0729952704046	0.2505416588	0.350524194374
a46	0.14434192793	0.0619465932281	0.0587351973262	0.0602302096909	0.321275822956	0.353470249558
a31	0.114315875593	0.0391176466987	0.0439826098996	0.0442355347019	0.357672814145	0.400675525786
a33	0.0928129860803	0.0673785695832	0.0671454569003	0.035326480269	0.323201301882	0.414135191709
a8	0.0514171958169	0.0882192278694	0.13188128266	0.0319041485472	0.316224312247	0.38035380935
</S>	0.0418449741197	0.0739078120046	0.158397090188	0.0255628631609	0.315546211054	0.384741026175
