 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.0722844147269	0.150969885241	0.186389405451	0.00302953111388	0.0375058844623	0.0303346413401	0.123722107951	0.0156817357151	0.00248924086176	0.124145056376	0.0286825065616	0.209928616223	0.0148369756105
a31	0.0338975127803	0.187924516595	0.170731148305	0.00163788854728	0.0499202192607	0.0459523831411	0.0765362948209	0.0287860845286	0.00261446352756	0.166966931573	0.0273461885528	0.195933713386	0.0117526364287
a37	0.0583707863448	0.15663874355	0.161742056701	0.00112651744429	0.0399161955046	0.0460382296953	0.0891863943323	0.0289129590584	0.00178492732928	0.18704238295	0.026486366434	0.191150142125	0.0116042952853
a31	0.116631189053	0.0909095176315	0.175666683453	0.000816054510083	0.0315253288117	0.0471466232219	0.0908936906551	0.0188201931963	0.00475519122612	0.196183539795	0.0161821202254	0.200997435049	0.00947244762642
a7	0.167854625127	0.0471056187201	0.142716657321	0.000641804133948	0.0309253229222	0.0718468722385	0.0804053806573	0.0131780331203	0.02349157753	0.190000000378	0.0135801514241	0.208766530749	0.00948742292776
a31	0.19803682682	0.0211295488421	0.093089310213	0.00254444206878	0.0242743521779	0.103798653561	0.0649661096881	0.00721032346394	0.0304687685044	0.186818503998	0.016428618637	0.236808283981	0.0144262402521
a21	0.204474047486	0.0112888692081	0.0586982682935	0.00306282148893	0.0204711957374	0.145838150506	0.0569092523389	0.0068431510574	0.0196082757461	0.174061495063	0.0182255620192	0.260742781569	0.0197761134691
a31	0.206867988616	0.00988719525966	0.0405899209115	0.0104028696625	0.0263296431785	0.17091124378	0.0664660981059	0.012399370028	0.0183659328802	0.133238374433	0.0166199798189	0.260767427299	0.0271539554311
a24	0.14066482748	0.0144325190765	0.0361461166787	0.0138334127711	0.035293318684	0.161456082622	0.0917790966091	0.0191943885114	0.0144235932777	0.144110932783	0.0170407403288	0.269467189061	0.0421577895727
a20	0.0568164058725	0.0240332178704	0.0329144438837	0.0079493363515	0.038771910982	0.126915949324	0.113448563069	0.0208920544406	0.00857617576593	0.216552942938	0.0132268031312	0.28190227954	0.0579999229309
a31	0.0316734143468	0.0305523737342	0.0465742822159	0.00588827658977	0.0388696783456	0.102500255744	0.0786879230975	0.0183593268665	0.00563379315114	0.27167272321	0.0166687368793	0.281474764674	0.0714444659912
a39	0.0355743465396	0.0343898647025	0.0525131611417	0.00487824688406	0.0442270240663	0.10681770897	0.0654316692639	0.018703129365	0.00726258770365	0.254359001958	0.0184353783512	0.274616643261	0.0827912485771
a3	0.0744318606193	0.0605354302101	0.0501957169056	0.00459439581809	0.038827310186	0.0875679621449	0.0708403488312	0.0264936035989	0.0125126102879	0.195382753183	0.0153706746687	0.274391482944	0.0888558466506
a11	0.121926487422	0.0879350236803	0.0628979852407	0.00397724460263	0.0319890557167	0.0631777944472	0.0731854111404	0.0315676530428	0.0127125671794	0.128926741148	0.0117568689385	0.273772688763	0.0961744684839
a37	0.144411080058	0.0995237836531	0.0765517610391	0.00431253654474	0.0295104011878	0.0530101283224	0.0729300510146	0.0297639338312	0.0103668444364	0.0857068070018	0.0110196724902	0.271220905163	0.111672086878
a17	0.153388348243	0.106866270119	0.0914752585512	0.00501680876225	0.021752034527	0.0363762439042	0.0656271237057	0.0280507537508	0.0099422600512	0.0718602547774	0.0131881167261	0.269886354242	0.126570184275
a28	0.157094430716	0.121287648431	0.100701415973	0.00495040473168	0.0154343502876	0.0237457721687	0.0652506400865	0.0253036616665	0.00958658411673	0.0654869683067	0.012176530426	0.279514611544	0.119467004477
a31	0.1356222121	0.124821250674	0.100358789417	0.00450782180763	0.0150691744424	0.0381861740047	0.0560710121593	0.0214221353233	0.00748938588508	0.0947949933841	0.0107145974947	0.267416265265	0.123526212006
a28	0.1265663124	0.131338284909	0.0910877522168	0.00731824882428	0.0161539652278	0.0430776607447	0.0454996244976	0.0200128225119	0.0175949349741	0.0981415806488	0.0145966337623	0.253678037869	0.134934161822
a31	0.129357828381	0.139781838121	0.0798469918183	0.00925892019149	0.0141783864696	0.0322524176447	0.044486488709	0.0199728433839	0.0231263560314	0.092920219857	0.0152600252541	0.248331335993	0.15122633909
a16	0.115345470377	0.119960788252	0.0681998538409	0.0217432621305	0.0121588132676	0.0272434705377	0.0398172015018	0.0210463608584	0.0257001011703	0.109802220006	0.0219940038234	0.240615895896	0.176372534239
a31	0.0999285768333	0.11427728382	0.0435723710732	0.025263694766	0.0111900866203	0.0207851231887	0.0454643815808	0.021384356375	0.0294148182944	0.112133331687	0.0261583062208	0.245343644218	0.205084019813
a0	0.0791166468937	0.142331862803	0.0318768488536	0.0287920132047	0.011749029638	0.0218990221552	0.0448672040422	0.0234715960782	0.025214784561	0.0921719005576	0.0358066215059	0.242934836592	0.219767637338
a18	0.0561798022926	0.146020941191	0.0305759582958	0.0377216296655	0.0157851873386	0.027863843095	0.0312813348978	0.0269092546484	0.0215527412223	0.0770578935084	0.0623513103373	0.271787777784	0.194912332673
a31	0.0447556641116	0.113846999579	0.0247152996582	0.0259647686398	0.0292105107675	0.054344988396	0.0315645673091	0.0247505592875	0.0182462095647	0.0846704455481	0.0557562527191	0.286441112141	0.205732620358
a8	0.0381769282099	0.0915912291047	0.0233788916752	0.0316260594351	0.0394627935406	0.0708172121101	0.0336147347746	0.0244688077422	0.0174409815863	0.086782042817	0.055798125251	0.273688136207	0.213154050013
a31	0.039749151343	0.0907933554375	0.019397021583	0.0318755541019	0.0359004921303	0.0769010111521	0.0345468149184	0.0220464596691	0.0129104067595	0.0731860903267	0.0570049290703	0.278101594564	0.227587117298
</S>	0.0508579741069	0.100535079193	0.0138914030898	0.0191258015785	0.0322838127232	0.0868542730121	0.0377513860892	0.0175208851675	0.0102026908417	0.0524796775833	0.0396097095421	0.277884287224	0.261003017749
