 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.245577588294	0.0636085849453	0.0831529480103	0.0570972343886	0.0519702184953	0.0813243302482	0.053191311683	0.187114403878	0.176963385839
a31	0.217446965838	0.0473325082388	0.0367085174703	0.0301244456073	0.0379888915709	0.138683197237	0.079488056459	0.222331088893	0.189896325252
a37	0.180798423391	0.106113005251	0.0154680309407	0.0128096759582	0.0257084487321	0.18056148901	0.0642124340343	0.1331888433	0.28113965024
a20	0.159316311908	0.24854908691	0.00779000153491	0.00698194256607	0.0284242511178	0.129135420287	0.0373984168868	0.0662857481022	0.31611882617
a28	0.20501289565	0.312230249019	0.00525164899079	0.00546200186502	0.0286754594578	0.0537860137643	0.0249319463309	0.032348331876	0.332301455803
a37	0.270328210443	0.272623741994	0.00748095453637	0.0124815126822	0.0200525542377	0.0364843750566	0.0166698369276	0.0160393703383	0.347839449387
a18	0.317732433614	0.189324938874	0.0138835918659	0.0199105990762	0.021918010352	0.0662845653257	0.0193724810205	0.0351616037361	0.316411799779
a31	0.347096439138	0.102824779435	0.0124965618346	0.0722386395443	0.0187870661375	0.105317797805	0.0458815332408	0.0431079389817	0.252249262304
a0	0.316634498446	0.0552099494145	0.0159610949315	0.0862845565539	0.0305946555105	0.151917869075	0.0780013365203	0.0507964934302	0.21459954701
a13	0.296375853049	0.0337617361715	0.0228928940052	0.0374735752077	0.045653090644	0.181081845525	0.0837461835868	0.105089400558	0.193925420867
a31	0.303999709116	0.0315774059838	0.0175506944419	0.0662223417818	0.0321526898899	0.130960241275	0.119047887089	0.108136059447	0.190352966102
a41	0.260804552119	0.0301163706313	0.0296495488225	0.0787751070032	0.0525951514731	0.105345295882	0.168933643896	0.0734711682632	0.200309145641
a24	0.241018085253	0.0357817776604	0.0604711959852	0.0399119829194	0.078523729559	0.125433551098	0.162148746932	0.057871527278	0.198839386074
a37	0.219597760351	0.0548019627201	0.0877972109942	0.0333014162065	0.0881526438273	0.133908230888	0.145452972217	0.0382832547561	0.198704529448
a31	0.14345922063	0.08546576858	0.0862219829024	0.0401650048362	0.0770205249337	0.153138722147	0.134921486332	0.0413207924579	0.238286486356
a28	0.107546725763	0.0830524227629	0.0936308490202	0.0469939547847	0.0697525324458	0.139847221458	0.153934058071	0.0469039034747	0.258338321719
a11	0.0954344069537	0.0509918314665	0.141577799648	0.0559580847069	0.0719301154812	0.121387962028	0.183424046658	0.0395006006361	0.239795139123
a39	0.0653134962779	0.0392330394062	0.158779697809	0.0594679568383	0.0648075528671	0.132927886653	0.172054329414	0.048921682171	0.258494366124
a46	0.040388979736	0.0537859128141	0.119069885067	0.0654422552755	0.0552848183098	0.14362717819	0.137559123824	0.0588900517204	0.325951809928
a49	0.0334312799067	0.0601463036354	0.111756446207	0.0658512106386	0.0357864465962	0.146321500034	0.145769667661	0.0636780085172	0.337259137396
a31	0.0345226153782	0.0466876525745	0.138245752676	0.0489520813062	0.0265304697939	0.158775496981	0.143588849341	0.0527889352109	0.349908140932
a33	0.0262072014593	0.037437670356	0.1356053285	0.0488862994537	0.0314225540844	0.166210836141	0.112301592502	0.0461909141649	0.395737610177
</S>	0.0192993885924	0.0280449967507	0.128981184383	0.0593997272744	0.0431349576156	0.159740328988	0.114208653923	0.0542430674154	0.392947714188
